#Creator: wheelEventBuffer
#Creation time: Tue Mar 28 17:09:24 2017
#Time	Angular velocity
#[s]	[rad/s]
106.343904	4.801896
106.409426	4.792227
106.475230	4.760566
106.541574	4.715124
106.608680	4.651317
106.676768	4.580917
106.745878	4.509118
106.816140	4.435273
106.887544	4.365263
106.960110	4.295314
107.033860	4.223252
107.108862	4.155876
107.185064	4.089763
107.262506	4.024484
107.341194	3.961455
107.421126	3.899596
107.502370	3.835982
107.584978	3.771329
107.669086	3.701914
107.754826	3.628376
107.842404	3.549421
107.931950	3.469303
108.023672	3.384170
108.117768	3.296737
108.214494	3.202831
108.314184	3.105016
108.417110	3.002975
108.523788	2.893077
108.634620	2.780958
108.750072	2.666842
108.870598	2.550491
108.996750	2.435985
109.128932	2.322289
109.267806	2.208191
109.414140	2.092554
109.568914	1.974379
109.733536	1.851808
109.910004	1.720949
110.101692	1.574686
110.314330	1.405722
110.559186	1.202395
110.864892	0.937806
111.609834	0.379031
112.100986	0.367921
112.864932	0.882371
113.189994	1.130826
113.450724	1.318457
113.678112	1.468473
113.884648	1.589907
114.076842	1.689301
114.258492	1.776396
114.431586	1.857699
114.597360	1.936434
114.756478	2.015185
114.909378	2.096100
115.056344	2.181874
115.197362	2.275033
115.332652	2.372589
115.462402	2.473539
115.586928	2.577104
115.706612	2.675837
115.822036	2.773054
115.933518	2.866887
116.041486	2.956014
116.146314	3.042057
116.248332	3.120126
116.347906	3.193519
116.445310	3.259860
116.540876	3.318537
116.634862	3.368567
116.727532	3.413884
116.819004	3.455261
116.909386	3.497187
116.998658	3.541179
117.086780	3.587931
117.173736	3.638545
117.259386	3.695730
117.343726	3.754742
117.426710	3.816967
117.508314	3.884264
117.588496	3.950496
117.667396	4.016868
117.745070	4.075650
117.821820	4.116235
117.897990	4.138575
117.973986	4.134871
118.050264	4.109128
118.127224	4.060164
118.205304	3.992975
118.284848	3.909982
118.366160	3.820866
118.449408	3.728539
118.534768	3.635345
118.622380	3.539902
118.712350	3.444653
118.804816	3.353035
118.899688	3.269155
118.997020	3.187687
119.096816	3.109749
119.199108	3.035121
119.303950	2.958185
119.411610	2.881455
119.522196	2.802891
119.636024	2.720323
119.753474	2.634150
119.875076	2.538209
120.001642	2.433645
120.134164	2.316535
120.274232	2.182510
120.424084	2.026991
120.587026	1.850521
120.767818	1.652478
120.974336	1.429283
121.222138	1.169182
121.558744	0.833000
122.493864	0.208249
123.439854	0.674857
123.854668	0.950661
124.158774	1.168287
124.410712	1.359232
124.629766	1.533442
124.825608	1.694038
125.004134	1.841216
125.169470	1.972247
125.324616	2.087687
125.471788	2.189538
125.612456	2.282935
125.747728	2.366869
125.878380	2.446114
126.004980	2.519846
126.128044	2.589765
126.247824	2.656918
126.364756	2.719193
126.479008	2.781598
126.590726	2.844254
126.699950	2.907590
126.806752	2.976854
126.910990	3.050979
127.012730	3.126896
127.112006	3.203745
127.208884	3.282957
127.303482	3.361790
127.395972	3.435237
127.486712	3.494541
127.576156	3.535520
127.664880	3.553114
127.753450	3.546937
127.842548	3.512043
127.932840	3.454046
128.024984	3.371314
128.119638	3.273856
128.217172	3.170444
128.318004	3.064669
128.422354	2.960694
128.530470	2.855422
128.642672	2.747444
128.759398	2.640660
128.880918	2.533829
129.007688	2.427027
129.140178	2.320574
129.278930	2.213075
129.424768	2.102131
129.578936	1.983479
129.743680	1.845802
129.922468	1.687704
130.121056	1.504306
130.348960	1.292135
130.627460	1.035258
131.067220	0.631974
131.713930	0.356471
132.360822	0.586090
132.834048	0.966489
133.132490	1.209207
133.377066	1.396152
133.591904	1.551588
133.787140	1.682479
133.968626	1.791960
134.140028	1.882027
134.303800	1.959992
134.461304	2.032236
134.613318	2.103651
134.760154	2.177247
134.901974	2.254268
135.038926	2.336104
135.170938	2.424368
135.298210	2.515327
135.420868	2.609947
135.539072	2.709204
135.653032	2.806898
135.763270	2.899218
135.870294	2.978152
135.974940	3.033479
136.078130	3.063175
136.180866	3.060192
136.284226	3.027224
136.389236	2.964382
136.497042	2.873706
