#Creator: wheelEventBuffer
#Creation time: Tue Mar 28 17:09:24 2017
#Time	Angular velocity
#[s]	[rad/s]
67.910412	4.831287
67.974856	4.919808
68.038144	5.010035
68.100302	5.099491
68.161376	5.189627
68.221406	5.279988
68.280440	5.365108
68.338552	5.449424
68.395794	5.528832
68.452226	5.607383
68.507878	5.682644
68.562818	5.757207
68.617048	5.828558
68.670650	5.897047
68.723618	5.964219
68.776010	6.028771
68.827844	6.096865
68.879100	6.160469
68.929820	6.226894
68.980032	6.289978
69.029700	6.358727
69.078844	6.427154
69.127470	6.495994
69.175576	6.564679
69.223178	6.634551
69.270288	6.705641
69.316914	6.770382
69.363098	6.836088
69.408850	6.897626
69.454198	6.959356
69.499152	7.016869
69.543746	7.075978
69.587958	7.133498
69.631832	7.190316
69.675354	7.245705
69.718548	7.299579
69.761432	7.357360
69.803970	7.410465
69.846204	7.466472
69.888146	7.517211
69.929772	7.575579
69.971084	7.633377
70.012084	7.692440
70.052770	7.750895
70.093150	7.808691
70.133232	7.869327
70.173020	7.922511
70.212542	7.977230
70.251800	8.027783
70.290808	8.080644
70.329564	8.130416
70.368090	8.180805
70.406368	8.231391
70.444434	8.279114
70.482264	8.326953
70.519886	8.373561
70.557300	8.424759
70.594480	8.471558
70.631452	8.522115
70.668226	8.567668
70.704778	8.620329
70.741116	8.669332
70.777252	8.720832
70.813168	8.771968
70.848876	8.823707
70.884376	8.877565
70.919676	8.922444
70.954794	8.969828
70.989732	9.014096
71.024500	9.059847
71.059090	9.102372
71.093526	9.145830
71.127786	9.191318
71.161892	9.235089
71.195824	9.279279
71.229600	9.321680
71.263226	9.370057
71.296674	9.411038
71.329974	9.456932
71.363128	9.498103
71.396116	9.546592
71.428942	9.593235
71.461612	9.641519
71.494118	9.686707
71.526466	9.735939
71.558656	9.786283
71.590698	9.823617
71.622626	9.859379
71.654458	9.881087
71.686244	9.891042
71.718026	9.881087
71.749870	9.856286
71.781804	9.819318
71.813890	9.769241
71.846136	9.714263
71.878570	9.655743
71.911196	9.607905
71.943982	9.552979
71.976958	9.501550
72.010130	9.442719
72.043486	9.391906
72.077028	9.339971
72.110756	9.290805
72.144664	9.238348
72.178764	9.187018
72.213060	9.136255
72.247556	9.077649
72.282268	9.024453
72.317196	8.965221
72.352354	8.907266
72.387742	8.846566
72.423378	8.787180
72.459242	8.730041
72.495356	8.671247
72.531712	8.610406
72.568328	8.547621
72.605220	8.489873
72.642352	8.427923
72.679762	8.367762
72.717460	8.302745
72.755426	8.244784
72.793666	8.185494
72.832188	8.127471
72.870982	8.068607
72.910060	8.009363
72.949432	7.951386
72.989100	7.887900
73.029092	7.825419
73.069408	7.759701
73.110070	7.693948
73.151082	7.625595
73.192470	7.558083
73.234220	7.490326
73.276372	7.419216
73.318916	7.348067
73.361880	7.276248
73.405278	7.206479
73.449100	7.130584
73.493380	7.058490
73.538146	6.981007
73.583376	6.909459
73.629088	6.836088
73.675290	6.764551
73.721974	6.693925
73.769160	6.623082
73.816856	6.552083
73.865090	6.475374
73.913896	6.400181
73.963300	6.319840
74.013336	6.238765
74.064034	6.155399
74.115438	6.070710
74.167552	5.985354
74.220454	5.895719
74.274156	5.805079
74.328726	5.710118
74.384224	5.616606
74.440654	5.517955
74.498100	5.420651
74.556624	5.319504
74.616224	5.223278
74.676950	5.125114
74.738850	5.027674
74.801958	4.930154
74.866328	4.832625
74.932018	4.735165
74.999108	4.632934
75.067718	4.528748
75.137966	4.419177
75.210022	4.305203
75.284058	4.185442
75.360314	4.060374
75.439004	3.929152
75.520474	3.790806
75.605026	3.646570
75.693118	3.494464
75.785302	3.333255
75.882216	3.160492
75.984744	2.980186
76.093958	2.788858
76.211118	2.590491
76.338008	2.381293
76.477136	2.160120
76.632444	1.919632
76.811126	1.647521
77.029236	1.321418
77.356890	0.847984
77.918874	0.388962
78.483518	0.790258
78.836568	1.215523
79.074590	1.498794
79.271592	1.733044
79.443952	1.940189
79.599068	2.131599
79.740866	2.315750
79.871836	2.495229
79.993756	2.672650
80.107894	2.843791
80.215406	3.010284
80.317298	3.168014
80.414264	3.320010
80.506970	3.464712
80.595962	3.603322
80.681632	3.736255
80.764402	3.861823
80.844564	3.980932
80.922440	4.092214
80.998286	4.196736
81.072350	4.291207
81.144834	4.380114
81.215912	4.462616
81.285690	4.543551
81.354230	4.624478
81.421582	4.705801
81.487760	4.789743
81.552774	4.874011
81.616658	4.964590
81.679384	5.053067
81.740990	5.145428
81.801554	5.233545
81.861068	5.324733
81.919584	5.413739
81.977168	5.500950
82.033840	5.585848
82.089684	5.669108
82.144708	5.750252
82.198988	5.827477
82.252556	5.903474
82.305478	5.972155
82.357794	6.038737
82.409572	6.098759
82.460836	6.157812
82.511612	6.216544
82.561918	6.274902
82.611738	6.336411
82.661078	6.396532
82.709944	6.464182
82.758296	6.530292
82.806140	6.599985
82.853520	6.666085
82.900398	6.736411
82.946792	6.805877
82.992728	6.875285
83.038190	6.943974
83.083224	7.010919
83.127822	7.077572
83.172014	7.141282
83.215816	7.204496
83.259256	7.261783
83.302350	7.318624
83.345140	7.368058
83.387636	7.417114
83.429850	7.466472
83.471792	7.515053
83.513460	7.564270
83.554852	7.613398
83.595970	7.670278
83.636782	7.724595
83.677292	7.782769
83.717528	7.837132
83.757460	7.897417
83.797086	7.956622
83.836434	8.015085
83.875486	8.072338
83.914268	8.130416
83.952766	8.190189
83.990998	8.245650
84.028970	8.301429
84.066704	8.352190
84.104200	8.404475
84.141492	8.446958
84.178592	8.488956
84.215506	8.531373
84.252240	8.573748
84.288790	8.617491
84.325152	8.658819
84.361338	8.709228
84.397312	8.754856
84.433086	8.805899
84.468676	8.852549
84.504056	8.905751
84.539230	8.956531
84.574226	9.002730
84.609056	9.036914
84.643796	9.056191
84.678490	9.057235
84.713226	9.036394
84.748062	9.003762
84.783058	8.953978
84.818260	8.896672
84.853714	8.828170
84.889428	8.764137
84.925406	8.699581
84.961660	8.633595
84.998192	8.566267
85.035008	8.497221
85.072108	8.441057
85.109460	8.380709
85.147064	8.324746
85.184954	8.263000
85.223106	8.205163
85.261518	8.149820
85.300202	8.095636
85.339140	8.038464
85.378374	7.979661
85.417880	7.922911
85.457682	7.864205
85.497782	7.805975
85.538208	7.739819
85.578978	7.671402
85.620136	7.596829
85.661698	7.521890
85.703680	7.445238
85.746106	7.366331
85.788976	7.289755
85.832290	7.214423
85.876058	7.145180
85.920248	7.072473
85.964872	7.005603
86.009952	6.936002
86.055460	6.871074
86.101400	6.804108
86.147808	6.738145
86.194664	6.670331
86.242018	6.601094
86.289862	6.531106
86.338240	6.458601
86.387170	6.384053
86.436712	6.301839
86.486902	6.218267
86.537808	6.127785
86.589478	6.034330
86.641954	5.939637
86.695280	5.845476
86.749462	5.751936
86.804530	5.657469
86.860498	5.571780
86.917336	5.483284
86.975072	5.398482
87.033764	5.310871
87.093404	5.225537
87.154034	5.138527
87.215702	5.052254
87.278452	4.961611
87.342404	4.868573
87.407580	4.773151
87.474140	4.669986
87.542234	4.562025
87.612044	4.444686
87.683758	4.320835
87.757660	4.187785
87.833970	4.051054
87.912946	3.910859
87.994848	3.766536
88.079966	3.621432
88.168590	3.473599
88.261070	3.328099
88.357708	3.180393
88.458918	3.033597
88.565352	2.880609
88.677712	2.722162
88.797094	2.553974
88.925118	2.371873
89.064090	2.171618
89.218028	1.943790
89.394168	1.675105
89.609656	1.337554
89.994880	0.727150
90.399542	0.646474
90.802176	0.684756
91.210458	1.266781
91.437518	1.595932
91.622112	1.859239
91.782928	2.081904
91.927874	2.275395
92.061392	2.447982
92.186004	2.606698
92.303462	2.752982
92.414986	2.891373
92.521354	3.021227
92.623270	3.149466
92.721182	3.274129
92.815380	3.400139
92.906174	3.524494
92.993832	3.648348
93.078566	3.770967
93.160604	3.891867
93.240156	4.011329
93.317416	4.125099
93.392606	4.236008
93.465904	4.339816
93.537498	4.439786
93.607532	4.534108
93.676156	4.625840
93.743440	4.713709
93.809522	4.797643
93.874450	4.880371
93.938308	4.960044
94.001158	5.041390
94.063004	5.117767
94.123932	5.195291
94.183990	5.269714
94.243154	5.349577
94.301450	5.429082
94.358894	5.510793
94.415482	5.592610
94.471252	5.674637
94.526226	5.757418
94.580434	5.834620
94.633936	5.911472
94.686760	5.984214
94.738954	6.055965
94.790538	6.123962
94.841568	6.191794
94.892032	6.258402
94.941986	6.322384
94.991430	6.384832
95.040400	6.445350
95.088918	6.509454
95.136952	6.569346
95.184548	6.631470
95.231724	6.690218
95.278450	6.755242
95.324738	6.818876
95.370598	6.883721
95.416020	6.948581
95.461018	7.014676
95.505600	7.081082
95.549776	7.142581
95.593576	7.204166
95.637012	7.261783
95.680104	7.320330
95.722858	7.375323
95.765302	7.430095
95.807422	7.486043
95.849244	7.540305
