#Creator: wheelEventBuffer
#Creation time: Tue Mar 28 17:09:24 2017
#Time	Angular velocity
#[s]	[rad/s]
12.513656	5.058925
12.575626	5.081674
12.637320	5.103136
12.698808	5.117767
12.760120	5.130136
12.821320	5.137855
12.882416	5.145934
12.943408	5.154715
13.004298	5.164715
13.065042	5.177824
13.125618	5.192372
13.186006	5.214089
13.246130	5.235115
13.305980	5.260537
13.365574	5.285495
13.424844	5.314465
13.483794	5.343026
13.542440	5.372632
13.600758	5.399595
13.658814	5.425894
13.716580	5.450369
13.774112	5.471442
13.831432	5.491143
13.888582	5.504999
13.945586	5.517180
14.002498	5.524554
14.059328	5.531363
14.116084	5.538579
14.172766	5.546401
14.229348	5.557390
14.285804	5.569805
14.342112	5.590023
14.398208	5.609787
14.454076	5.634133
14.509738	5.656858
14.565142	5.682849
14.620290	5.709288
14.675198	5.735764
14.729844	5.760585
14.784278	5.784557
14.838470	5.808514
14.892470	5.828342
14.946290	5.846782
14.999970	5.859868
15.053532	5.871038
15.107018	5.877409
15.160440	5.884014
15.213792	5.891738
15.267082	5.899261
15.320284	5.909915
15.373384	5.920830
15.426370	5.939412
15.479178	5.956755
15.531806	5.979886
15.584268	5.999986
15.636510	6.025302
15.688544	6.049435
15.740376	6.074467
15.791992	6.096628
15.843434	6.119668
15.894674	6.141921
15.945748	6.160952
15.996664	6.179858
16.047454	6.192771
16.098136	6.204267
16.148756	6.210399
16.199320	6.215560
16.249832	6.222208
16.300298	6.228623
16.350694	6.238270
16.401006	6.247947
16.451226	6.265142
16.501298	6.282180
16.551210	6.303103
16.600996	6.321112
16.650598	6.344601
16.700020	6.367491
16.749276	6.390546
16.798346	6.412461
16.847262	6.433998
16.896006	6.455416
16.944606	6.474040
16.993068	6.491699
17.041422	6.503794
17.089684	6.515124
17.137886	6.521886
17.186034	6.527307
17.234138	6.533551
17.282200	6.540080
17.330204	6.548532
17.378136	6.557280
17.425992	6.574295
17.473718	6.589187
17.521312	6.609705
17.568792	6.627273
17.616114	6.649155
17.663278	6.670898
17.710306	6.692213
17.757170	6.712805
17.803904	6.733812
17.850484	6.754080
17.896938	6.772717
17.943266	6.789990
17.989498	6.802045
18.035642	6.814143
18.081738	6.819172
18.127788	6.824209
18.173804	6.829252
18.219786	6.835791
18.265712	6.844727
18.311576	6.852490
18.357372	6.869572
18.403056	6.882816
18.448624	6.902475
18.494100	6.917979
18.539440	6.939066
18.584642	6.959048
18.629724	6.980697
18.674656	7.000608
18.719478	7.019691
18.764164	7.039826
18.808738	7.057538
18.853198	7.074384
18.897576	7.086193
18.941872	7.097720
18.986122	7.103818
19.030332	7.108319
19.074506	7.113792
19.118656	7.118950
19.162764	7.125409
19.206824	7.132203
19.250836	7.146805
19.294752	7.159183
19.338568	7.177174
19.382304	7.192291
19.425916	7.213760
19.469400	7.234026
19.512786	7.251726
19.556068	7.263798
19.599310	7.270186
19.642524	7.270186
19.685768	7.261783
19.729080	7.246373
19.772516	7.222052
19.816098	7.194597
19.859876	7.160488
19.903850	7.127025
19.948030	7.094194
19.992422	7.060393
20.037010	7.030688
20.081788	6.999048
20.126754	6.976356
20.171864	6.951041
20.217114	6.931411
20.262528	6.907636
20.308062	6.890062
20.353712	6.871676
20.399496	6.854583
20.445388	6.834601
20.491426	6.815030
20.537586	6.795865
20.583890	6.774178
20.630346	6.751757
20.676976	6.724012
20.723800	6.695066
20.770854	6.660150
20.818152	6.624478
20.865698	6.589464
20.913502	6.554543
20.961554	6.521345
21.009836	6.489285
21.058348	6.464981
21.107034	6.439273
21.155892	6.418225
21.204946	6.393668
21.254152	6.374468
21.303508	6.354354
21.353028	6.335900
21.402684	6.315267
21.452522	6.294263
21.502512	6.273649
21.552690	6.249438
21.603064	6.224180
21.653672	6.193015
21.704532	6.160952
21.755688	6.123485
21.807154	6.085056
21.858940	6.047106
21.911056	6.009857
21.963478	5.975109
22.016204	5.939861
22.069222	5.913030
22.122472	5.885116
22.175946	5.862055
22.229664	5.837655
22.283574	5.816472
22.337676	5.795441
22.391992	5.774774
22.446492	5.752147
22.501228	5.729070
22.556172	5.705762
22.611368	5.678740
22.666830	5.650753
22.722606	5.616406
22.778726	5.579895
22.835254	5.537603
22.892206	5.494600
22.949600	5.452639
23.007440	5.410755
23.065704	5.372632
23.124372	5.335223
23.183430	5.305310
23.242808	5.275200
23.302492	5.249812
23.362506	5.222583
23.422786	5.199763
23.483336	5.176117
23.544176	5.153024
23.605278	5.128628
23.666704	5.102307
23.728440	5.074943
23.790544	5.043494
23.853050	5.009875
23.916022	4.969931
23.979506	4.927834
24.043584	4.879917
24.108282	4.831733
24.173624	4.783908
24.239628	4.736165
24.306270	4.691745
24.373520	4.649390
24.441354	4.614289
24.509680	4.580516
24.578468	4.551582
24.647734	4.521578
24.717414	4.495310
24.787506	4.467948
24.858048	4.440790
24.929014	4.411977
25.000486	4.381335
25.072458	4.348707
25.145022	4.311702
25.218244	4.270905
25.292246	4.222457
25.367124	4.169887
25.443014	4.111817
25.519976	4.052831
25.598054	3.994599
25.677268	3.937919
25.757588	3.884648
25.838976	3.833922
25.921392	3.790715
26.004718	3.748917
26.088898	3.712940
26.173954	3.676527
26.259782	3.643609
26.346400	3.609864
26.433860	3.575924
26.522152	3.540062
26.611420	3.501084
26.701716	3.458152
26.793236	3.409586
26.886146	3.355542
26.980708	3.292591
27.077176	3.223336
27.175844	3.147888
27.276920	3.070480
27.380578	2.992620
27.486966	2.915307
27.596110	2.841887
27.707994	2.773201
27.822538	2.713275
27.939530	2.656918
28.058884	2.606352
28.180638	2.556385
28.304710	2.508418
28.431224	2.458826
28.560390	2.407720
28.692372	2.354276
28.827656	2.294473
28.966750	2.226501
29.110556	2.148333
29.260224	2.057497
29.417470	1.948830
29.584560	1.823666
29.764456	1.683453
29.960966	1.531394
30.179432	1.366492
30.428448	1.186232
30.722732	0.988855
31.095482	0.763186
31.735990	0.430715
32.692080	0.253184
33.654856	0.304187
34.564444	0.524850
35.107324	0.674860
35.537214	0.812751
35.898386	0.948531
36.210892	1.080149
36.487410	1.207135
36.736338	1.330180
36.963606	1.446219
37.173926	1.551940
37.371036	1.644073
37.557934	1.724653
37.736738	1.794109
37.909238	1.853534
38.076580	1.903626
38.239786	1.948734
38.399362	1.990088
38.555838	2.026860
38.709600	2.061710
38.860806	2.093446
39.009686	2.126836
39.156224	2.161428
39.300146	2.202771
39.441244	2.249812
39.579272	2.302646
39.714082	2.358553
39.845678	2.416796
39.974100	2.477401
40.099478	2.535956
40.222126	2.590107
40.342368	2.637379
40.460548	2.680769
40.576838	2.722634
40.691470	2.761306
40.804566	2.794763
40.916416	2.824716
41.027100	2.852156
41.136796	2.876179
41.245606	2.900289
41.353490	2.922466
41.460514	2.947749
41.566644	2.973360
41.671728	3.004354
41.775696	3.038408
41.878440	3.076916
41.979836	3.118887
42.079834	3.164376
42.178390	3.211737
42.275516	3.258102
42.371302	3.303254
42.465848	3.343614
42.559312	3.380819
42.651800	3.413068
42.743490	3.441936
42.834416	3.467771
42.924732	3.490969
43.014442	3.512514
43.103640	3.531864
43.192370	3.551668
43.280594	3.568613
43.368382	3.588177
43.455714	3.607377
43.542484	3.632235
43.628634	3.659909
43.714094	3.692169
43.798778	3.726770
43.882652	3.764009
43.965694	3.803197
44.047900	3.840390
44.129334	3.876691
44.210040	3.909301
44.290104	3.939696
44.369576	3.966457
44.448558	3.990946
44.527054	4.012661
44.605180	4.031715
44.682924	4.049592
44.760350	4.065208
44.837488	4.082748
44.914278	4.097765
44.990774	4.115264
45.066980	4.131283
45.142806	4.153238
45.218232	4.176317
45.293218	4.202912
45.367698	4.232013
45.441646	4.264297
45.515030	4.298370
45.587850	4.330364
45.660144	4.361990
45.731938	4.390152
45.803294	4.416567
45.874244	4.438908
45.944864	4.460335
46.015132	4.480053
46.085138	4.497370
46.154854	4.514172
46.224342	4.527834
46.293624	4.543945
46.362654	4.556335
46.431480	4.571983
46.500098	4.586267
46.568432	4.606441
46.636464	4.628702
46.704156	4.653384
46.771468	4.680143
46.838382	4.709187
46.904888	4.739451
46.970982	4.767212
47.036694	4.795153
47.102046	4.819724
47.167074	4.843652
47.231796	4.863749
47.296274	4.883102
47.360484	4.900928
47.424500	4.916267
47.488298	4.930928
47.551924	4.943964
47.615386	4.959731
47.678638	4.971818
47.741726	4.986972
47.804654	4.999511
47.867362	5.018198
47.929842	5.037510
47.992066	5.060392
48.053996	5.084306
48.115616	5.111273
48.176922	5.139199
48.237900	5.164545
48.298586	5.190142
48.358984	5.212877
48.419138	5.233894
48.479052	5.251919
48.538780	5.269891
48.598290	5.286740
48.657642	5.301908
48.716816	5.315004
48.775854	5.327262
48.834762	5.341573
48.893506	5.352494
48.952120	5.366391
49.010604	5.378703
49.068906	5.396442
49.127012	5.415979
49.184906	5.437351
49.242558	5.460031
49.299962	5.485007
49.357102	5.511953
49.413982	5.535066
49.470650	5.554835
49.527154	5.566449
49.583592	5.569805
49.640042	5.561916
49.696634	5.544639
49.753426	5.519312
49.810538	5.485582
49.868006	5.447534
49.925894	5.406472
49.984222	5.368408
50.042948	5.328707
50.102110	5.291371
50.161716	5.252094
50.221716	5.217899
50.282114	5.184660
50.342892	5.153869
50.404018	5.124111
50.465492	5.096348
50.527306	5.069702
50.589454	5.039934
50.651976	5.010994
50.714878	4.978279
50.778204	4.944742
50.841960	4.909199
50.906206	4.873406
50.970908	4.836196
51.036154	4.796325
51.101934	4.754946
51.168310	4.711305
51.235316	4.669014
51.302918	4.623797
51.371174	4.581184
51.440098	4.536858
51.509636	4.497499
51.579782	4.459196
51.650518	4.423906
51.721792	4.390643
51.793592	4.359811
51.865900	4.330484
51.938706	4.299547
52.012048	4.268352
52.085956	4.233952
52.160484	4.197970
52.235684	4.157636
52.311654	4.115264
52.388406	4.070686
52.466056	4.023350
52.544620	3.974184
52.624198	3.922382
52.704856	3.870673
52.786600	3.815113
52.869532	3.761576
52.953690	3.706369
53.039014	3.656416
53.125492	3.608786
53.213084	3.564806
53.301722	3.523229
53.391378	3.484387
53.482026	3.447829
53.573648	3.410178
53.666316	3.371531
53.760116	3.328522
53.855178	3.282682
53.951640	3.232025
54.049718	3.177434
54.149534	3.118392
54.251362	3.055192
54.355348	2.988691
54.461772	2.917635
54.570882	2.844924
54.682850	2.768118
54.797956	2.692348
54.916416	2.614813
55.038310	2.540755
55.163752	2.469029
55.292786	2.401609
55.425400	2.337182
55.561618	2.276055
55.701496	2.217355
55.845148	2.158340
55.992918	2.096687
56.145322	2.029662
56.303216	1.955016
56.467744	1.869840
56.640624	1.773528
56.823964	1.663292
57.020846	1.540933
57.235638	1.402134
57.475892	1.239355
57.756302	1.044565
58.114246	0.794640
58.998334	0.315471
59.695052	0.266533
60.706954	0.593764
61.180300	0.810236
61.538122	0.988096
61.837004	1.141094
62.099220	1.273880
62.336068	1.392365
62.554132	1.499839
62.758002	1.592002
62.951032	1.669692
63.135924	1.734307
63.314686	1.785665
63.489044	1.822185
63.660350	1.847909
63.829446	1.868683
63.996620	1.889566
64.161784	1.913645
64.324678	1.942684
64.484776	1.980203
64.641538	2.026128
64.794482	2.082456
64.943148	2.144051
65.087412	2.211642
65.227402	2.279787
65.363222	2.348573
65.495200	2.414233
65.623728	2.477284
65.749064	2.537348
65.871664	2.591389
65.991836	2.638885
66.110030	2.679580
66.226572	2.714072
66.341866	2.738535
66.456230	2.756508
66.569946	2.769875
66.683082	2.783422
66.795622	2.798846
66.907492	2.817117
67.018512	2.840859
67.128478	2.870660
67.237196	2.909151
67.344406	2.950517
67.450012	2.997760
67.554008	3.045891
67.656298	3.097118
67.756946	3.146123
67.856076	3.194104
67.953732	3.240225
68.050092	3.282820
68.145248	3.321133
68.239404	3.353894
68.332712	3.381620
68.425374	3.401391
68.517536	3.416706
68.609346	3.428189
68.700832	3.439374
68.792000	3.451769
68.882808	3.466853
68.973154	3.486707
69.062922	3.510316
69.152018	3.542377
69.240264	3.576657
69.327590	3.616596
69.414010	3.656076
69.499440	3.698689
69.583910	3.739546
69.667488	3.779951
69.750170	3.818823
69.832080	3.854620
69.913232	3.887725
69.993766	3.916026
70.073746	3.941179
70.153300	3.958760
70.232528	3.972375
70.311532	3.981841
70.390338	3.990844
70.468946	4.001417
70.547336	4.013584
70.625442	4.029853
70.703190	4.049383
70.780516	4.076814
70.857294	4.105798
70.933464	4.140757
71.009024	4.176428
71.083884	4.216563
71.158068	4.253673
71.231682	4.285120
71.304824	4.306619
71.377734	4.315967
71.450576	4.312058
71.523628	4.293084
71.597100	4.261867
71.671240	4.216563
71.746228	4.164249
71.822226	4.105369
71.899298	4.047401
71.977472	3.990236
72.056778	3.933383
72.137186	3.880138
72.218654	3.830650
72.301118	3.789526
72.384440	3.750260
72.468570	3.716278
72.553520	3.681957
72.639202	3.650977
72.725626	3.618846
72.812852	3.586129
72.900868	3.552070
72.989812	3.514715
73.079726	3.473753
73.170802	3.427516
73.263188	3.375879
73.357146	3.315035
73.452916	3.247997
73.550782	3.175186
73.650924	3.100909
73.753484	3.026757
73.858566	2.953957
73.966178	2.885213
74.076282	2.820608
74.188802	2.764318
74.303538	2.711355
74.420388	2.664489
74.539346	2.619041
74.660296	2.576258
74.783322	2.531583
74.908614	2.485359
75.036288	2.436854
75.166778	2.382160
75.300484	2.320094
75.438136	2.249168
75.580596	2.167542
75.729134	2.070925
75.885384	1.959674
76.051354	1.836587
76.229344	1.705200
76.422252	1.565630
76.633914	1.418839
76.869292	1.268060
77.135004	1.115694
77.440980	0.961997
77.804204	0.799953
78.264838	0.617777
79.678492	0.205541
80.499788	0.182615
82.077422	0.442758
82.727492	0.555091
83.256416	0.650013
83.712214	0.740076
84.113504	0.835215
84.469966	0.937218
84.788406	1.046674
85.074828	1.158259
85.334736	1.269412
85.572770	1.379949
85.792746	1.485935
85.998170	1.581806
86.192060	1.665832
86.376844	1.740128
86.554304	1.804683
86.725992	1.859877
86.892978	1.905266
87.056260	1.945018
87.216378	1.980678
87.373802	2.011495
87.528900	2.041480
87.681708	2.069806
87.832358	2.100557
87.980794	2.132785
88.126750	2.171048
88.269994	2.214385
88.410294	2.264080
88.547440	2.317527
88.681390	2.373736
88.812142	2.433042
88.939744	2.492299
89.064436	2.549456
89.186522	2.599752
89.306426	2.643059
89.424474	2.680448
89.540984	2.714541
89.656046	2.746051
89.769896	2.774670
89.882594	2.800742
89.994326	2.823396
90.105192	2.845852
90.215178	2.865841
90.324358	2.888555
90.432698	2.911362
90.540046	2.940355
90.646256	2.974092
90.751208	3.012709
90.854754	3.054538
90.956828	3.100541
91.057372	3.149719
91.156426	3.195143
91.254210	3.233821
91.351026	3.259522
91.447306	3.270789
91.543504	3.264264
91.640184	3.240492
91.737796	3.199699
91.836928	3.143730
91.937972	3.077398
92.041344	3.003435
92.147306	2.929388
92.255936	2.855163
92.367418	2.782534
92.481898	2.708643
92.599416	2.638619
92.720060	2.570230
92.843852	2.506177
92.970750	2.445695
93.100736	2.388426
93.233808	2.334333
93.370058	2.279192
93.509920	2.217386
93.654020	2.147011
93.803276	2.068225
93.958620	1.980978
94.121200	1.889998
94.292290	1.789938
94.473896	1.679727
94.668770	1.557341
94.881298	1.416740
95.118632	1.256225
95.393192	1.068962
95.733532	0.842589
96.305646	0.484406
97.199896	0.276261
98.078132	0.307937
98.962320	0.571361
99.455232	0.764947
99.832978	0.936771
100.147224	1.090558
100.420502	1.228644
100.665570	1.350270
100.890024	1.460174
101.098612	1.560900
101.294972	1.648023
101.481742	1.721798
101.661270	1.783456
101.835230	1.832901
102.005202	1.868061
102.172418	1.891796
102.337698	1.910410
102.501282	1.930152
102.663068	1.952658
102.822802	1.979804
102.980034	2.014875
103.134236	2.057875
103.284926	2.111711
103.431626	2.171378
103.574114	2.237825
103.712384	2.308603
103.846398	2.382341
103.976534	2.449509
104.103484	2.505257
104.228004	2.545077
104.351180	2.562808
104.474050	2.556510
104.597868	2.524747
104.723854	2.469495
104.853380	2.389953
104.987792	2.292096
105.128432	2.182814
105.276354	2.070870
105.432642	1.956452
105.598496	1.839642
105.775078	1.724558
105.963362	1.616961
106.164188	1.517238
106.378280	1.422243
106.606742	1.332380
106.851454	1.242660
107.115138	1.149133
107.403290	1.044447
107.724904	0.926740
108.097958	0.787813
108.585114	0.584158
109.822656	0.159475
111.069772	0.510357
111.628222	0.687682
112.057432	0.802094
112.431016	0.893452
112.770264	0.968898
113.085614	1.029733
113.383764	1.082502
113.667800	1.131363
113.939556	1.182223
114.199688	1.235039
114.448092	1.294829
114.684372	1.364865
114.908336	1.444092
115.120208	1.525460
115.320852	1.609472
115.511252	1.695628
115.692632	1.774831
115.866896	1.838178
116.036268	1.878381
116.203168	1.893301
116.370018	1.879393
116.539634	1.834828
116.715034	1.757731
116.900114	1.651297
117.099514	1.517267
117.319746	1.358503
117.570328	1.179365
117.868328	0.975353
118.263650	0.713295
118.982692	0.348625
119.926200	0.260266
120.848036	0.496296
121.407970	0.711560
121.810518	0.894093
122.136760	1.064492
122.415150	1.218210
122.662022	1.346381
122.888190	1.446219
123.101128	1.515701
123.307114	1.546181
123.511730	1.534700
123.721026	1.480194
123.942100	1.380665
124.185748	1.229201
124.472646	1.016743
124.865576	0.713492
