#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 16:56:22 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.002	483	57.028	597
57.053	481	57.078	597
57.104	481	57.129	597
57.154	479	57.180	596
57.205	478	57.231	598
57.255	478	57.281	597
57.307	477	57.332	595
57.357	476	57.382	596
57.408	475	57.434	594
57.458	473	57.484	594
57.509	473	57.535	593
57.560	473	57.585	593
57.611	474	57.636	593
57.661	473	57.686	593
57.712	474	57.738	592
57.762	475	57.788	594
57.813	476	57.839	594
57.864	476	57.889	594
57.915	476	57.940	594
57.965	476	57.991	594
58.016	477	58.042	595
58.066	480	58.092	595
58.118	479	58.143	595
58.168	480	58.193	595
58.219	480	58.245	595
58.269	481	58.295	596
58.320	480	58.346	596
58.371	480	58.396	596
58.422	480	58.447	596
58.472	479	58.498	596
58.523	479	58.549	597
58.573	478	58.599	596
58.624	477	58.650	595
58.675	476	58.700	593
58.726	476	58.751	594
58.776	476	58.802	595
58.827	476	58.853	595
58.877	475	58.903	596
58.929	475	58.954	594
58.979	475	59.004	593
59.030	477	59.056	594
59.080	474	59.106	596
59.131	475	59.157	595
59.182	476	59.207	594
59.233	476	59.258	595
59.283	477	59.309	595
59.334	477	59.360	594
59.384	478	59.410	595
59.435	478	59.461	596
59.486	479	59.511	596
59.537	479	59.562	596
59.587	479	59.613	595
59.638	480	59.664	594
59.688	478	59.714	596
59.740	478	59.765	595
59.790	479	59.815	597
59.841	480	59.867	595
59.891	478	59.917	595
59.942	477	59.968	594
59.993	477	60.018	595
60.044	476	60.069	595
60.094	476	60.120	594
60.145	476	60.171	595
60.195	476	60.221	594
60.246	476	60.272	595
60.297	476	60.322	594
60.348	476	60.373	595
60.398	476	60.424	595
60.449	476	60.475	593
60.499	476	60.525	594
60.551	476	60.576	594
60.601	478	60.626	595
60.652	478	60.678	596
60.702	478	60.728	594
60.753	478	60.779	594
60.804	479	60.829	595
60.855	477	60.880	596
60.905	479	60.931	595
60.956	479	60.982	594
61.006	478	61.032	595
61.058	479	61.083	596
61.108	479	61.133	595
61.159	477	61.184	595
61.209	478	61.235	594
61.260	478	61.286	594
61.310	477	61.336	595
61.362	477	61.387	595
61.412	476	61.437	594
61.463	477	61.489	594
61.513	477	61.539	596
61.564	476	61.590	595
61.615	478	61.640	593
61.666	477	61.691	595
61.716	477	61.742	595
61.767	477	61.793	595
61.817	477	61.843	595
61.869	478	61.894	597
61.919	479	61.944	595
61.970	476	61.995	596
62.020	477	62.046	596
62.071	477	62.097	595
62.121	478	62.147	596
62.173	478	62.198	597
62.223	478	62.248	596
62.274	479	62.300	595
62.324	479	62.350	596
62.375	478	62.401	596
62.426	477	62.451	594
62.477	476	62.502	594
62.527	477	62.553	594
62.578	477	62.604	594
62.628	478	62.654	594
62.680	478	62.705	593
62.730	477	62.755	594
62.781	477	62.806	594
62.831	477	62.857	595
62.882	476	62.908	594
62.932	477	62.958	595
62.984	477	63.009	596
63.034	476	63.059	594
63.085	478	63.111	594
63.135	477	63.161	595
63.186	477	63.212	595
63.237	479	63.262	595
63.288	478	63.313	594
63.338	477	63.364	593
63.389	477	63.415	594
63.439	477	63.465	594
63.491	477	63.516	594
63.541	478	63.566	595
63.592	476	63.618	596
63.642	478	63.668	595
63.693	477	63.719	594
63.743	477	63.769	595
63.795	476	63.820	595
63.845	479	63.870	595
63.896	477	63.922	594
63.946	477	63.972	595
63.997	477	64.023	595
64.048	477	64.073	596
64.099	478	64.124	596
64.149	478	64.175	595
64.200	477	64.226	596
64.250	477	64.276	595
64.302	477	64.327	595
64.352	477	64.377	594
64.403	477	64.429	595
64.453	477	64.479	594
64.504	477	64.530	594
64.554	478	64.580	595
64.606	477	64.631	594
64.656	477	64.681	593
64.707	479	64.733	594
64.757	477	64.783	594
64.808	477	64.834	594
64.859	478	64.884	595
64.910	477	64.935	596
64.960	477	64.986	595
65.011	477	65.037	595
65.061	477	65.087	593
65.113	477	65.138	594
65.163	478	65.188	595
65.214	477	65.240	595
65.264	478	65.290	596
65.315	479	65.341	593
65.365	478	65.391	594
65.417	476	65.442	595
65.467	477	65.492	595
65.518	476	65.544	595
65.568	478	65.594	594
65.619	477	65.645	596
65.670	477	65.695	596
65.721	477	65.746	594
65.771	477	65.797	595
65.822	476	65.848	595
65.872	478	65.898	594
65.924	478	65.949	595
65.974	476	65.999	596
66.025	477	66.051	595
66.075	477	66.101	594
66.126	477	66.152	595
66.176	477	66.202	595
66.228	478	66.253	595
66.279	477	66.303	595
66.329	477	66.355	595
66.380	478	66.405	595
66.430	476	66.456	596
66.482	476	66.506	596
66.532	477	66.557	593
66.583	477	66.608	595
66.633	478	66.659	595
66.684	477	66.709	595
66.735	477	66.760	596
66.786	477	66.810	595
66.836	477	66.862	594
66.887	477	66.912	594
66.937	478	66.963	594
66.989	478	67.013	596
67.039	477	67.064	595
67.090	477	67.114	595
67.140	477	67.166	595
67.191	477	67.216	595
67.241	479	67.267	595
67.293	478	67.317	594
67.343	477	67.368	595
67.394	479	67.419	595
67.444	478	67.470	595
67.495	477	67.520	594
67.546	478	67.571	593
67.597	477	67.621	595
67.647	477	67.673	596
67.698	478	67.723	595
67.748	477	67.774	594
67.800	477	67.824	596
67.850	479	67.875	595
67.901	477	67.925	596
67.951	476	67.977	595
68.002	477	68.027	595
68.052	478	68.078	594
68.104	477	68.128	595
68.154	476	68.179	594
68.205	477	68.230	594
68.255	478	68.281	596
68.306	478	68.331	595
68.357	477	68.382	594
68.408	477	68.432	595
68.458	478	68.484	594
68.509	478	68.534	594
68.559	477	68.585	594
68.611	477	68.635	595
68.661	477	68.686	595
68.712	477	68.736	595
68.762	478	68.788	595
68.813	477	68.838	595
68.863	477	68.889	594
68.915	477	68.939	594
68.965	478	68.990	594
69.016	477	69.041	595
69.066	477	69.092	593
69.117	478	69.142	594
69.168	478	69.193	596
69.219	477	69.244	595
69.269	477	69.295	595
69.320	477	69.346	595
69.370	477	69.396	594
69.422	477	69.447	594
69.472	478	69.497	596
69.523	477	69.549	594
69.573	476	69.599	593
69.624	478	69.650	594
69.674	477	69.700	594
69.726	477	69.751	595
69.776	477	69.801	594
69.827	477	69.853	594
69.877	477	69.903	594
69.928	477	69.954	596
69.979	478	70.004	593
70.030	477	70.055	594
70.080	477	70.106	594
70.131	477	70.157	595
70.181	477	70.207	594
70.233	478	70.258	596
70.283	478	70.308	594
70.334	477	70.360	594
70.384	477	70.410	594
70.435	476	70.461	596
70.485	478	70.511	595
70.537	477	70.562	594
70.587	476	70.612	595
70.638	477	70.664	595
70.688	476	70.714	595
70.739	478	70.765	595
70.790	478	70.815	595
70.841	477	70.866	594
70.891	477	70.917	595
70.942	477	70.968	594
70.992	478	71.018	595
71.044	477	71.069	596
71.094	477	71.119	594
71.145	479	71.171	595
71.195	477	71.221	594
71.246	476	71.272	596
71.296	477	71.322	594
71.348	478	71.373	595
71.398	477	71.423	594
71.449	476	71.475	594
71.499	477	71.525	593
71.550	477	71.576	595
71.601	476	71.626	597
71.652	478	71.677	595
71.702	477	71.728	595
71.753	477	71.779	594
71.803	477	71.829	595
71.855	477	71.880	595
71.905	478	71.930	594
71.956	477	71.982	594
72.006	477	72.032	595
72.057	478	72.083	595
72.107	478	72.133	594
72.159	478	72.184	594
72.209	477	72.234	596
72.260	479	72.286	594
72.310	477	72.336	595
72.361	476	72.387	593
72.412	477	72.437	594
72.463	476	72.488	595
72.514	477	72.539	595
72.564	478	72.590	596
72.615	477	72.640	595
72.666	478	72.691	595
72.717	477	72.741	595
72.767	478	72.793	596
72.818	478	72.843	593
72.868	478	72.894	594
72.920	477	72.944	594
72.970	477	72.995	595
73.021	477	73.045	593
73.071	477	73.097	595
73.122	477	73.147	596
73.172	476	73.198	594
73.224	476	73.248	593
73.274	478	73.299	595
73.325	478	73.350	596
73.375	478	73.401	595
73.426	476	73.451	594
73.477	478	73.502	593
73.528	478	73.552	596
73.578	478	73.604	595
73.629	477	73.654	594
73.679	477	73.705	594
73.731	477	73.755	594
73.781	477	73.806	596
73.832	478	73.856	595
73.882	477	73.908	593
73.933	478	73.958	595
73.983	477	74.009	594
74.035	477	74.059	593
74.085	477	74.110	595
74.136	477	74.161	596
74.186	477	74.212	595
74.237	478	74.262	594
74.288	477	74.313	594
74.339	476	74.363	593
74.389	478	74.415	594
74.440	477	74.465	595
74.490	476	74.516	594
74.542	477	74.566	595
74.592	478	74.617	594
74.643	478	74.667	594
74.693	477	74.719	593
74.744	476	74.769	596
74.794	476	74.820	594
74.846	479	74.870	594
74.896	477	74.921	594
74.947	477	74.972	594
74.997	478	75.023	594
75.048	477	75.073	595
75.099	478	75.124	595
75.150	478	75.174	596
75.200	478	75.226	595
75.251	477	75.276	594
75.301	477	75.327	595
75.353	476	75.377	594
75.403	477	75.428	594
75.454	477	75.478	594
75.504	477	75.530	595
75.555	477	75.581	594
75.605	478	75.631	594
75.657	477	75.682	594
75.707	478	75.732	593
75.758	477	75.784	596
75.808	478	75.834	595
75.859	478	75.885	595
75.910	478	75.935	595
75.961	478	75.986	596
76.011	477	76.037	594
76.062	479	76.088	594
76.112	478	76.138	594
76.164	477	76.189	594
76.214	478	76.239	593
76.265	476	76.291	593
76.315	478	76.341	594
76.366	478	76.392	595
76.416	476	76.442	594
76.468	478	76.493	593
76.518	477	76.543	596
76.569	477	76.595	596
76.619	478	76.645	594
76.670	478	76.696	593
76.721	475	76.746	594
76.772	478	76.797	594
76.822	477	76.848	595
76.873	476	76.899	593
76.923	477	76.949	595
76.975	477	77.000	595
77.025	477	77.050	594
77.076	478	77.102	594
77.126	479	77.152	594
77.177	477	77.203	594
77.227	477	77.253	594
77.279	477	77.304	595
77.329	478	77.354	595
77.380	478	77.406	596
77.430	475	77.456	594
77.481	477	77.507	594
77.532	478	77.557	594
77.583	477	77.608	594
77.633	478	77.659	595
77.684	478	77.710	595
77.734	477	77.760	594
77.786	477	77.811	596
77.836	477	77.861	595
77.887	478	77.913	596
77.937	476	77.963	594
77.988	477	78.014	593
78.038	476	78.064	594
78.090	477	78.115	595
78.140	478	78.165	595
78.191	477	78.217	595
78.241	477	78.267	595
78.292	477	78.318	594
78.343	477	78.368	595
78.394	477	78.419	595
78.444	477	78.470	595
78.495	478	78.521	594
78.545	477	78.571	594
78.597	476	78.622	594
78.647	478	78.672	596
78.698	477	78.724	595
78.748	477	78.774	595
78.799	477	78.825	595
78.850	477	78.875	594
78.901	476	78.926	594
78.951	479	78.976	595
79.002	478	79.028	594
79.052	477	79.078	594
79.103	478	79.129	594
79.154	477	79.179	595
79.205	477	79.230	596
79.255	477	79.281	595
79.306	478	79.332	593
79.356	477	79.382	595
79.408	477	79.433	593
79.458	476	79.483	594
79.509	478	79.535	594
79.559	476	79.585	594
79.610	478	79.636	594
79.661	476	79.686	594
79.712	477	79.737	595
79.762	477	79.787	594
79.813	479	79.839	594
79.863	478	79.889	593
79.914	478	79.940	594
79.965	478	79.990	595
80.016	477	80.041	595
80.067	477	80.092	595
80.117	478	80.143	595
80.168	477	80.193	594
80.219	478	80.244	594
80.270	478	80.294	593
80.320	477	80.346	596
80.371	476	80.396	596
80.421	477	80.447	594
80.473	477	80.497	593
80.523	478	80.548	595
80.574	477	80.598	595
80.624	477	80.650	592
80.675	477	80.700	593
80.725	477	80.751	596
80.777	477	80.801	596
80.827	477	80.852	593
80.878	477	80.903	593
80.928	478	80.954	595
80.979	478	81.004	595
81.030	478	81.055	594
81.081	477	81.105	594
81.131	478	81.157	594
81.182	477	81.207	595
81.232	477	81.258	596
81.284	478	81.308	596
81.334	477	81.359	594
81.385	477	81.410	594
81.435	477	81.461	594
81.486	477	81.511	595
81.536	477	81.562	593
81.588	477	81.612	595
81.638	478	81.663	595
81.689	478	81.714	596
81.739	477	81.765	593
81.790	478	81.815	596
81.841	477	81.866	594
81.892	477	81.916	593
81.942	478	81.968	595
81.993	477	82.018	595
82.043	478	82.069	594
82.095	477	82.119	595
82.145	477	82.170	595
82.196	478	82.221	595
82.246	477	82.272	595
82.297	477	82.322	595
82.347	478	82.373	596
82.399	477	82.423	595
82.449	479	82.474	595
82.500	477	82.525	594
82.550	477	82.576	596
82.601	477	82.626	596
82.652	477	82.677	595
82.703	477	82.727	595
82.753	477	82.779	594
82.804	477	82.829	594
82.854	477	82.880	594
82.906	477	82.930	594
82.956	476	82.981	596
83.007	478	83.032	595
83.057	478	83.083	593
83.108	478	83.134	595
83.158	477	83.184	595
83.210	477	83.235	595
83.260	477	83.285	595
83.311	478	83.337	593
83.361	478	83.387	596
83.412	478	83.438	597
83.463	477	83.488	596
83.514	477	83.539	594
83.564	477	83.590	593
83.615	476	83.641	594
83.665	477	83.691	594
83.717	478	83.742	596
83.767	477	83.792	594
83.818	477	83.844	595
83.868	477	83.894	595
83.919	476	83.945	594
83.970	477	83.995	595
84.021	477	84.046	595
84.071	476	84.096	594
84.122	476	84.148	595
84.172	477	84.198	595
84.223	477	84.249	594
84.274	478	84.299	594
84.325	475	84.350	595
84.375	476	84.401	594
84.426	477	84.452	593
84.476	478	84.502	595
84.528	478	84.553	594
84.578	477	84.603	595
84.629	477	84.655	595
84.679	477	84.705	594
84.730	477	84.756	594
84.781	477	84.806	595
84.832	478	84.857	595
84.882	477	84.907	595
84.933	478	84.959	595
84.983	477	85.009	595
85.034	478	85.060	596
85.085	478	85.110	595
85.136	477	85.161	594
85.186	476	85.212	594
85.237	476	85.263	594
85.287	477	85.313	595
85.339	478	85.364	595
85.389	477	85.414	594
85.440	478	85.466	593
85.490	478	85.516	594
85.541	478	85.567	594
85.592	477	85.617	595
85.643	477	85.668	595
85.693	477	85.718	595
85.744	478	85.770	595
85.794	477	85.820	595
85.845	476	85.871	594
85.896	478	85.921	595
85.947	477	85.972	594
85.997	477	86.023	594
86.048	478	86.074	594
86.098	477	86.124	593
86.150	476	86.175	594
86.200	477	86.225	595
86.251	477	86.277	595
86.301	476	86.327	594
86.352	478	86.378	594
86.403	478	86.428	595
86.454	477	86.479	595
86.504	477	86.530	594
86.555	478	86.581	594
86.605	478	86.631	595
86.656	478	86.682	594
86.707	477	86.732	594
86.758	479	86.783	594
86.809	478	86.834	594
86.859	477	86.885	595
86.910	478	86.935	595
86.961	478	86.986	595
87.012	477	87.036	595
87.062	477	87.088	595
87.113	476	87.138	595
87.163	476	87.189	594
87.215	477	87.239	593
87.265	477	87.290	594
87.316	477	87.341	594
87.366	478	87.392	594
87.417	477	87.442	595
87.467	477	87.493	595
87.519	477	87.543	594
87.569	477	87.594	593
87.620	478	87.645	595
87.670	477	87.696	594
87.721	477	87.746	595
87.772	478	87.797	594
87.823	477	87.847	594
87.873	478	87.899	596
87.924	477	87.949	594
87.974	476	88.000	594
88.026	477	88.050	594
88.076	478	88.101	595
88.127	478	88.152	594
88.177	477	88.203	596
88.228	476	88.253	595
88.278	477	88.304	595
88.330	477	88.354	594
88.380	477	88.405	595
88.431	478	88.456	597
88.481	477	88.507	594
88.532	477	88.557	595
88.583	478	88.608	594
88.634	477	88.658	594
88.684	477	88.710	595
88.735	477	88.760	595
88.785	478	88.811	594
88.837	478	88.861	595
88.887	478	88.912	593
88.938	477	88.963	593
88.988	477	89.014	594
89.039	478	89.064	593
89.090	477	89.115	594
89.141	478	89.165	594
89.191	478	89.216	595
89.242	477	89.267	594
89.292	477	89.318	595
89.343	477	89.368	594
89.394	477	89.419	596
89.445	478	89.469	595
89.495	478	89.521	595
89.546	477	89.571	594
89.596	476	89.622	595
89.648	478	89.672	593
89.698	477	89.723	595
89.749	478	89.774	595
89.799	479	89.825	594
89.850	477	89.876	594
89.901	477	89.926	594
89.952	478	89.977	594
90.002	478	90.027	594
90.053	477	90.079	595
90.103	478	90.129	594
90.154	477	90.180	594
90.205	476	90.230	595
90.256	478	90.281	594
90.306	478	90.332	595
90.357	476	90.383	595
90.407	477	90.433	593
90.459	477	90.484	594
90.509	477	90.534	594
90.560	477	90.586	594
90.610	477	90.636	594
90.661	476	90.687	594
90.712	477	90.737	594
90.763	477	90.788	594
90.813	477	90.838	595
90.864	477	90.890	595
90.914	477	90.940	594
90.965	476	90.991	594
91.016	478	91.041	594
91.067	477	91.092	594
