#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 15:55:59 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
4.536	442	4.562	350
4.587	442	4.612	373
4.638	442	4.663	403
4.689	443	4.714	433
4.739	442	4.765	460
4.790	441	4.816	485
4.840	442	4.866	510
4.891	442	4.917	533
4.942	443	4.967	557
4.993	441	5.018	574
5.043	442	5.069	589
5.094	444	5.120	596
5.144	442	5.170	596
5.196	443	5.221	587
5.246	442	5.271	570
5.297	442	5.323	546
5.347	441	5.373	519
5.398	443	5.424	492
5.449	442	5.474	469
5.500	443	5.525	445
5.550	442	5.576	422
5.601	442	5.627	400
5.651	442	5.677	378
5.703	443	5.728	360
5.753	442	5.778	346
5.804	442	5.829	340
5.854	441	5.880	340
5.905	442	5.931	349
5.955	442	5.981	364
6.007	442	6.032	386
6.057	442	6.082	409
6.108	442	6.134	432
6.158	441	6.184	454
6.209	443	6.235	477
6.260	441	6.285	500
6.311	443	6.336	523
6.361	441	6.387	544
6.412	442	6.438	563
6.462	442	6.488	576
6.514	442	6.539	583
6.564	443	6.589	580
6.615	443	6.640	573
6.665	442	6.691	558
6.716	442	6.742	538
6.766	442	6.792	517
6.818	442	6.843	495
6.868	442	6.893	476
6.919	441	6.945	453
6.969	441	6.995	432
7.020	442	7.046	409
7.071	442	7.096	389
7.122	442	7.147	371
7.172	442	7.198	359
7.223	441	7.249	353
7.273	442	7.299	355
7.325	442	7.350	362
7.375	443	7.400	375
7.426	442	7.451	393
7.476	443	7.502	410
7.527	442	7.553	428
7.577	441	7.603	450
7.629	442	7.654	471
7.679	442	7.704	493
7.730	442	7.756	515
7.780	442	7.806	535
7.831	442	7.857	551
7.882	442	7.907	564
7.933	443	7.958	569
7.983	443	8.009	568
8.034	443	8.060	561
8.084	443	8.110	549
8.136	442	8.161	534
8.186	443	8.211	518
8.237	443	8.263	499
8.287	442	8.313	480
8.338	443	8.364	458
8.388	442	8.414	437
8.440	442	8.465	417
8.490	442	8.515	397
8.541	442	8.567	382
8.591	442	8.617	371
8.642	442	8.668	366
8.693	442	8.718	366
8.744	442	8.769	373
8.794	442	8.820	383
8.845	441	8.871	394
8.895	441	8.921	408
8.947	442	8.972	428
8.997	443	9.022	447
9.048	442	9.074	468
9.098	442	9.124	488
9.149	442	9.175	509
9.199	442	9.225	527
9.251	442	9.276	542
9.301	442	9.326	553
9.352	443	9.378	558
9.402	442	9.428	559
9.453	442	9.479	554
9.504	442	9.529	546
9.555	442	9.580	534
9.605	442	9.631	519
9.656	442	9.682	503
9.706	442	9.732	483
9.758	442	9.783	464
9.808	442	9.833	444
9.859	442	9.885	424
9.909	442	9.935	405
9.960	442	9.986	391
10.010	441	10.036	381
10.062	441	10.087	375
10.112	442	10.137	374
10.163	442	10.189	377
10.213	442	10.239	385
10.264	442	10.290	395
10.315	442	10.340	409
10.366	442	10.391	426
10.416	442	10.442	444
10.467	442	10.493	463
10.517	442	10.543	484
10.569	442	10.594	503
10.619	442	10.644	521
10.670	442	10.696	534
10.720	442	10.746	545
10.771	443	10.797	552
10.821	443	10.847	552
10.873	442	10.898	550
10.923	441	10.948	542
10.974	442	11.000	533
11.024	442	11.050	521
11.075	442	11.101	504
11.126	442	11.151	485
11.177	442	11.202	466
11.227	443	11.253	445
11.278	442	11.304	428
11.328	442	11.354	411
11.380	442	11.405	396
11.430	441	11.455	387
11.481	442	11.507	381
11.531	441	11.557	380
11.582	441	11.608	381
11.632	442	11.658	388
11.684	442	11.709	396
11.734	442	11.759	410
11.785	442	11.811	424
11.835	442	11.861	443
11.886	442	11.912	462
11.938	443	11.962	481
11.988	442	12.013	499
12.039	442	12.064	516
12.089	441	12.115	529
12.140	440	12.165	539
12.191	442	12.216	546
12.242	442	12.266	549
12.292	442	12.318	545
12.343	442	12.368	539
12.393	442	12.419	532
12.445	442	12.469	516
12.495	442	12.520	503
12.546	442	12.570	486
12.596	442	12.622	467
12.647	442	12.672	448
12.697	442	12.723	431
12.749	441	12.773	415
12.799	443	12.824	402
12.850	442	12.875	391
12.900	442	12.926	385
12.951	442	12.976	383
13.002	442	13.027	384
13.053	441	13.077	390
13.103	441	13.129	398
13.154	442	13.179	412
13.204	442	13.230	427
13.256	441	13.280	444
13.306	443	13.331	462
13.357	442	13.381	480
13.407	443	13.433	497
13.458	442	13.483	514
13.508	442	13.534	527
13.560	442	13.584	537
13.610	442	13.635	543
13.661	443	13.686	544
13.711	442	13.737	543
13.762	442	13.787	537
13.813	442	13.838	528
13.864	443	13.888	516
13.914	441	13.940	501
13.965	443	13.990	484
14.015	442	14.041	466
14.067	442	14.091	448
14.117	442	14.142	431
14.168	442	14.192	416
14.218	442	14.244	405
14.269	442	14.294	394
14.319	442	14.345	389
14.371	442	14.395	386
14.421	442	14.446	388
14.472	442	14.497	395
14.522	442	14.548	403
14.573	442	14.598	415
14.624	442	14.649	430
14.675	442	14.699	447
14.725	442	14.751	463
14.776	443	14.801	480
14.826	442	14.852	497
14.878	443	14.902	512
14.928	442	14.953	524
14.979	443	15.003	533
15.029	442	15.055	539
15.080	442	15.106	540
15.130	443	15.156	539
15.182	443	15.207	532
15.232	443	15.257	523
15.283	441	15.309	512
15.333	442	15.359	496
15.384	442	15.410	481
15.435	442	15.460	466
15.486	442	15.511	449
15.536	442	15.562	432
15.587	443	15.613	418
15.637	442	15.663	406
15.689	441	15.714	399
15.739	442	15.764	395
15.790	442	15.816	391
15.840	442	15.866	394
15.891	443	15.917	399
15.941	442	15.967	408
15.993	442	16.018	420
16.043	443	16.068	433
16.094	442	16.120	449
16.144	443	16.170	465
16.195	442	16.221	481
16.246	442	16.271	497
16.297	441	16.322	510
16.347	442	16.373	520
16.398	442	16.424	530
16.448	441	16.474	533
16.500	441	16.525	535
16.550	443	16.575	533
16.601	443	16.627	528
16.651	442	16.677	519
16.702	443	16.728	508
16.752	441	16.778	495
16.804	442	16.829	479
16.854	442	16.879	464
16.905	442	16.931	450
16.955	443	16.981	434
17.006	442	17.032	421
17.057	442	17.082	411
17.108	441	17.133	403
17.158	442	17.184	397
17.209	442	17.235	397
17.259	442	17.285	400
17.311	442	17.336	405
17.361	442	17.386	412
17.412	442	17.438	424
17.462	442	17.488	436
17.513	441	17.539	452
17.563	442	17.589	465
17.615	442	17.640	480
17.665	442	17.690	494
17.716	443	17.742	507
17.766	443	17.792	517
17.817	442	17.843	525
17.868	442	17.893	529
17.919	442	17.944	530
17.969	442	17.995	528
18.020	443	18.046	524
18.070	442	18.096	514
18.122	443	18.147	504
18.172	442	18.197	493
18.223	442	18.249	478
18.273	443	18.299	463
18.324	442	18.350	450
18.375	441	18.400	437
18.426	442	18.451	424
18.476	442	18.501	415
18.527	443	18.553	407
18.577	442	18.603	404
18.628	442	18.654	402
18.679	442	18.704	404
18.730	442	18.755	410
18.780	441	18.806	417
18.831	441	18.857	427
18.881	442	18.907	439
18.933	442	18.958	452
18.983	442	19.008	466
19.034	443	19.060	479
19.084	443	19.110	492
19.135	442	19.161	504
19.186	442	19.211	514
19.237	443	19.262	520
19.287	442	19.312	525
19.338	442	19.364	526
19.388	443	19.414	523
19.439	442	19.465	518
19.490	441	19.515	512
19.541	442	19.566	502
19.592	444	19.617	489
19.642	442	19.668	478
19.693	442	19.718	463
19.744	441	19.769	450
19.795	442	19.819	438
19.845	442	19.871	427
19.896	443	19.921	418
19.946	442	19.972	411
19.998	443	20.022	408
20.048	442	20.073	406
20.099	443	20.123	409
20.149	442	20.175	413
20.200	441	20.225	420
20.250	442	20.276	429
20.302	443	20.326	441
20.352	442	20.377	453
20.403	441	20.428	466
20.453	442	20.479	479
20.504	442	20.529	491
20.555	442	20.580	502
20.606	443	20.630	512
20.656	442	20.682	517
20.707	443	20.732	520
20.757	442	20.783	523
20.809	442	20.833	520
20.859	443	20.884	515
20.910	442	20.935	510
20.960	441	20.986	499
21.011	443	21.036	489
21.061	443	21.087	476
21.113	443	21.137	464
21.163	443	21.188	452
21.214	442	21.239	440
21.264	442	21.290	429
21.315	443	21.340	421
21.366	442	21.391	416
21.417	442	21.441	412
21.467	442	21.493	412
21.518	443	21.543	413
21.568	442	21.594	418
21.620	442	21.644	424
21.670	442	21.695	432
21.721	442	21.746	443
21.771	442	21.797	455
21.822	443	21.847	466
21.872	442	21.898	479
21.924	441	21.948	489
21.974	442	21.999	500
22.025	442	22.050	507
22.075	442	22.101	514
22.126	442	22.151	518
22.177	442	22.202	517
22.228	443	22.252	516
22.278	442	22.304	511
22.329	443	22.354	505
22.379	443	22.405	497
22.431	441	22.455	486
22.481	442	22.506	475
22.532	443	22.557	465
22.582	442	22.608	451
22.633	442	22.659	442
22.683	442	22.709	431
22.735	442	22.760	424
22.785	441	22.810	418
22.836	443	22.862	416
22.886	442	22.912	413
22.937	442	22.963	417
22.988	441	23.013	421
23.039	442	23.064	426
23.089	441	23.115	436
23.140	442	23.166	445
23.190	443	23.216	455
23.242	442	23.267	467
23.292	442	23.317	478
23.343	442	23.369	488
23.393	443	23.419	497
23.444	443	23.470	505
23.495	442	23.520	510
23.546	443	23.571	513
23.596	442	23.621	514
23.647	442	23.673	512
23.697	442	23.723	507
23.748	442	23.774	502
23.799	442	23.824	493
23.850	442	23.875	484
23.900	442	23.926	474
23.951	443	23.977	463
24.001	442	24.027	452
24.053	442	24.078	444
24.103	442	24.128	434
24.154	443	24.180	426
24.204	442	24.230	422
24.255	442	24.281	420
24.306	443	24.331	418
24.357	442	24.382	421
24.407	443	24.432	424
24.458	442	24.484	431
24.508	442	24.534	439
24.559	441	24.585	448
24.610	441	24.635	456
24.661	442	24.686	467
24.711	441	24.737	477
24.762	442	24.788	487
24.812	444	24.838	495
24.864	442	24.889	501
24.914	442	24.939	507
24.965	442	24.991	510
25.015	443	25.041	511
25.066	442	25.092	508
25.117	443	25.142	504
25.168	442	25.193	498
25.218	442	25.243	491
25.269	442	25.295	482
25.319	442	25.345	473
25.370	442	25.396	464
25.421	443	25.446	455
25.472	442	25.497	445
25.522	442	25.548	436
25.573	442	25.599	430
25.623	442	25.649	425
25.675	442	25.700	422
25.725	442	25.750	423
25.776	441	25.802	424
25.826	441	25.852	428
25.877	442	25.903	433
25.928	442	25.953	440
25.979	442	26.004	448
26.029	442	26.055	458
26.080	442	26.106	468
26.130	442	26.156	478
26.181	443	26.207	485
26.232	442	26.257	493
26.283	443	26.308	500
26.334	444	26.359	504
26.384	443	26.410	506
26.435	443	26.460	508
26.486	442	26.511	505
26.537	442	26.561	502
26.587	442	26.613	497
26.638	442	26.663	489
26.688	442	26.714	479
26.740	441	26.764	471
26.790	442	26.815	462
26.841	441	26.866	453
26.891	441	26.917	445
26.942	442	26.967	438
26.992	441	27.018	432
27.044	443	27.068	429
27.094	442	27.119	426
27.145	443	27.170	425
27.195	443	27.221	428
27.246	444	27.271	430
27.297	443	27.322	436
27.348	443	27.372	443
27.398	443	27.424	450
27.449	442	27.474	459
27.499	442	27.525	468
27.551	442	27.575	477
27.601	442	27.626	484
27.652	442	27.677	491
27.702	441	27.728	497
27.753	442	27.778	500
27.803	442	27.829	502
27.855	442	27.879	502
27.905	441	27.930	501
27.956	442	27.981	498
28.006	442	28.032	492
28.057	443	28.082	486
28.108	444	28.133	478
28.159	442	28.183	471
28.209	443	28.235	462
28.260	442	28.285	455
28.310	442	28.336	446
28.362	443	28.386	441
28.412	443	28.437	434
28.463	441	28.488	432
28.513	442	28.539	429
28.564	442	28.589	429
28.615	442	28.640	430
28.666	442	28.690	434
28.716	442	28.741	439
28.767	442	28.792	446
28.817	441	28.843	452
28.868	442	28.893	460
28.919	441	28.944	469
28.970	442	28.994	476
29.020	442	29.046	483
29.071	442	29.096	489
29.121	441	29.147	494
29.173	442	29.197	496
29.223	442	29.248	500
29.274	442	29.299	499
29.324	443	29.350	497
29.375	442	29.401	494
29.426	443	29.451	490
29.477	442	29.502	482
29.527	440	29.552	477
29.578	442	29.604	470
29.628	442	29.654	462
29.679	442	29.705	455
29.730	442	29.755	449
29.781	441	29.806	442
29.831	441	29.857	438
29.882	443	29.908	436
29.932	443	29.958	432
29.984	442	30.009	433
30.034	443	30.059	436
30.085	443	30.111	438
30.135	443	30.161	443
30.186	442	30.212	448
30.237	443	30.262	454
30.288	442	30.313	461
30.338	443	30.363	468
30.389	441	30.415	474
30.439	441	30.465	481
30.490	441	30.516	486
30.541	441	30.566	490
30.592	442	30.617	494
30.642	441	30.668	496
30.693	442	30.719	494
30.743	441	30.769	494
30.795	442	30.820	490
30.845	442	30.870	487
30.896	443	30.922	481
30.946	443	30.972	477
30.997	443	31.023	469
31.048	443	31.073	464
31.099	443	31.124	456
31.149	443	31.175	452
31.200	442	31.226	446
31.250	442	31.276	441
31.301	442	31.327	438
31.352	442	31.377	436
31.403	440	31.428	436
31.453	441	31.479	438
31.504	442	31.530	440
31.554	442	31.580	444
31.606	441	31.631	449
31.656	441	31.681	454
31.707	441	31.733	461
31.757	442	31.783	467
31.808	442	31.834	474
31.859	441	31.884	479
31.910	442	31.935	485
31.960	443	31.986	488
32.011	441	32.037	492
32.061	442	32.087	493
32.112	443	32.138	494
32.163	443	32.188	491
32.214	443	32.239	489
32.264	442	32.290	484
32.315	442	32.341	481
32.365	442	32.391	474
32.417	442	32.442	468
32.467	441	32.492	464
32.518	441	32.544	457
32.568	442	32.594	452
32.619	442	32.645	447
32.670	441	32.695	442
32.721	441	32.746	440
32.771	442	32.797	439
32.822	441	32.848	439
32.872	441	32.898	439
32.923	442	32.949	444
32.974	443	32.999	445
33.025	442	33.050	452
33.075	443	33.101	456
33.126	442	33.152	461
33.176	442	33.202	468
33.228	442	33.253	473
33.278	443	33.303	479
33.329	442	33.355	483
33.379	443	33.405	486
33.430	442	33.456	490
33.481	442	33.506	490
33.532	442	33.557	490
33.582	442	33.608	488
33.633	442	33.659	486
33.683	441	33.709	483
33.735	441	33.760	478
33.785	442	33.810	474
33.836	442	33.861	468
33.886	444	33.912	463
33.937	442	33.963	458
33.987	443	34.013	452
34.039	442	34.064	448
34.089	443	34.114	445
34.140	442	34.166	443
34.190	442	34.216	443
34.241	442	34.267	441
34.292	441	34.317	444
34.343	442	34.368	447
34.393	441	34.419	448
34.444	441	34.470	452
34.494	442	34.520	458
34.546	442	34.571	463
34.596	442	34.621	469
34.647	442	34.672	473
34.697	442	34.723	478
34.748	442	34.774	481
34.798	443	34.824	485
34.850	442	34.875	486
34.900	443	34.925	487
34.951	442	34.977	486
35.001	442	35.027	485
35.052	443	35.078	481
35.103	442	35.128	480
35.154	442	35.179	476
35.204	442	35.230	471
35.255	442	35.281	467
35.305	443	35.331	462
35.357	442	35.382	458
35.407	441	35.432	454
35.458	442	35.483	451
35.508	441	35.534	447
35.559	442	35.585	447
35.609	441	35.635	445
35.661	442	35.686	446
35.711	443	35.736	447
35.762	441	35.788	449
35.812	442	35.838	452
35.863	443	35.889	455
35.914	442	35.939	460
35.965	442	35.990	464
36.015	442	36.041	468
36.066	443	36.092	473
36.116	442	36.142	476
36.168	442	36.193	479
36.218	442	36.243	482
36.269	442	36.295	484
36.319	443	36.345	485
36.370	442	36.396	484
36.420	442	36.446	482
36.472	442	36.497	481
36.522	442	36.547	478
36.573	442	36.599	473
36.623	441	36.649	471
36.674	443	36.700	466
36.725	441	36.750	463
36.776	442	36.801	459
36.826	443	36.852	457
36.877	442	36.903	452
36.927	443	36.953	450
36.979	442	37.004	448
37.029	442	37.054	448
37.080	442	37.106	449
37.130	442	37.156	450
37.181	443	37.207	451
37.231	442	37.257	454
37.283	441	37.308	457
37.333	442	37.358	461
37.384	442	37.410	464
37.434	441	37.460	468
37.485	442	37.511	472
37.536	442	37.561	475
37.587	442	37.612	478
37.637	443	37.663	479
37.688	442	37.714	481
37.738	442	37.764	481
37.790	443	37.815	481
37.840	441	37.865	479
37.891	443	37.917	478
37.941	442	37.967	475
37.992	442	38.018	473
38.042	442	38.068	470
38.094	442	38.119	465
38.144	442	38.169	463
38.195	443	38.221	458
38.245	442	38.271	456
38.296	443	38.322	455
38.347	442	38.372	453
38.398	442	38.423	452
38.448	442	38.474	450
38.499	443	38.525	451
38.549	443	38.575	453
38.601	442	38.626	453
38.651	443	38.676	456
38.702	443	38.728	459
38.752	442	38.778	462
38.803	442	38.829	465
38.853	442	38.879	468
38.905	442	38.930	471
38.956	442	38.980	473
39.006	442	39.032	476
39.057	443	39.082	477
39.107	442	39.133	478
39.159	443	39.183	478
39.209	441	39.234	478
39.260	442	39.285	477
39.310	443	39.336	476
39.361	442	39.386	473
39.412	442	39.437	471
39.463	443	39.487	468
39.513	442	39.539	466
39.564	443	39.589	463
