#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 16:56:22 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.509	501	57.535	543
57.560	501	57.585	542
57.610	503	57.636	542
57.662	502	57.686	543
57.712	502	57.737	543
57.763	501	57.788	541
57.813	501	57.839	542
57.864	500	57.889	542
57.914	499	57.940	542
57.966	499	57.990	541
58.016	496	58.041	543
58.067	494	58.092	541
58.117	494	58.143	543
58.168	494	58.193	542
58.219	492	58.244	544
58.270	492	58.294	541
58.320	491	58.346	543
58.371	490	58.396	542
58.421	490	58.447	543
58.473	492	58.497	542
58.523	492	58.548	543
58.574	492	58.599	542
58.624	493	58.650	542
58.675	495	58.701	543
58.725	495	58.751	541
58.777	496	58.802	543
58.827	497	58.852	542
58.878	499	58.904	543
58.928	500	58.954	544
58.979	500	59.005	542
59.030	501	59.055	543
59.081	501	59.106	543
59.131	499	59.157	543
59.182	499	59.208	543
59.232	500	59.258	542
59.284	497	59.309	542
59.334	497	59.359	541
59.385	497	59.411	541
59.435	495	59.461	540
59.486	495	59.512	543
59.537	494	59.562	543
59.588	494	59.613	544
59.638	493	59.663	543
59.689	492	59.715	542
59.739	492	59.765	542
59.790	493	59.816	543
59.841	494	59.866	543
59.892	492	59.917	542
59.942	494	59.968	543
59.993	493	60.019	542
60.043	496	60.069	543
60.095	495	60.120	541
60.145	496	60.170	542
60.196	497	60.222	543
60.246	498	60.272	542
60.297	499	60.323	543
60.348	498	60.373	544
60.399	499	60.424	543
60.449	500	60.474	542
60.500	498	60.526	543
60.550	498	60.576	543
60.601	498	60.627	543
60.652	496	60.677	543
60.703	497	60.728	543
60.753	496	60.779	542
60.804	496	60.830	541
60.854	496	60.880	541
60.906	494	60.931	542
60.956	495	60.981	543
61.007	493	61.033	543
61.057	495	61.083	543
61.108	493	61.134	543
61.159	493	61.184	544
61.210	494	61.235	543
61.260	494	61.285	541
61.311	494	61.337	544
61.361	495	61.387	543
61.412	496	61.438	542
61.463	495	61.488	542
61.514	496	61.539	543
61.564	497	61.590	543
61.615	498	61.641	543
61.665	499	61.691	541
61.717	498	61.742	543
61.767	498	61.792	543
61.818	499	61.844	542
61.868	498	61.894	543
61.919	497	61.945	542
61.970	498	61.995	544
62.021	497	62.046	544
62.071	497	62.097	543
62.122	496	62.148	542
62.172	496	62.198	543
62.223	496	62.249	543
62.274	496	62.299	541
62.325	495	62.350	542
62.376	494	62.401	542
62.426	495	62.452	541
62.477	495	62.502	541
62.528	494	62.553	543
62.579	496	62.603	542
62.629	495	62.655	541
62.680	496	62.705	543
62.730	496	62.756	540
62.782	495	62.806	542
62.832	496	62.857	542
62.883	497	62.908	541
62.933	496	62.959	542
62.984	495	63.009	542
63.034	497	63.060	542
63.086	498	63.110	543
63.136	498	63.161	543
63.187	497	63.212	541
63.237	497	63.263	543
63.288	498	63.313	544
63.339	496	63.364	542
63.390	495	63.414	544
63.440	496	63.466	544
63.491	495	63.516	542
63.541	496	63.567	543
63.593	495	63.617	542
63.643	496	63.668	543
63.694	497	63.719	542
63.744	497	63.770	543
63.795	497	63.820	543
63.845	497	63.871	542
63.897	495	63.921	541
63.947	496	63.972	544
63.998	496	64.023	543
64.048	496	64.074	544
64.099	496	64.124	542
64.150	495	64.175	543
64.201	495	64.225	543
64.251	496	64.277	542
64.302	497	64.327	543
64.352	497	64.378	545
64.404	496	64.428	543
64.454	496	64.479	542
64.505	496	64.530	543
64.555	496	64.581	544
64.606	496	64.631	544
64.657	496	64.682	542
64.708	496	64.732	544
64.758	496	64.783	542
64.809	498	64.834	542
64.859	497	64.885	542
64.910	495	64.935	541
64.961	496	64.986	542
65.012	495	65.036	543
65.062	496	65.088	542
65.113	496	65.138	542
65.163	497	65.189	543
65.215	496	65.239	542
65.265	497	65.290	542
65.316	496	65.341	543
65.366	496	65.392	542
65.417	496	65.443	542
65.468	497	65.493	543
65.519	497	65.544	542
65.569	497	65.594	543
65.620	496	65.646	544
65.670	497	65.696	542
65.721	497	65.747	543
65.772	496	65.797	543
65.823	496	65.848	543
65.873	497	65.899	543
65.924	495	65.950	542
65.974	496	66.000	542
66.026	495	66.051	542
66.076	496	66.101	542
66.127	496	66.153	542
66.177	495	66.203	541
66.228	495	66.254	543
66.279	496	66.304	542
66.330	495	66.355	542
66.380	496	66.405	542
66.431	497	66.457	542
66.481	496	66.507	541
66.532	496	66.558	541
66.583	496	66.608	542
66.634	497	66.659	543
66.684	495	66.710	542
66.735	496	66.761	542
66.785	495	66.811	542
66.837	496	66.862	542
66.887	496	66.912	542
66.938	496	66.964	542
66.988	497	67.014	543
67.039	496	67.065	544
67.090	496	67.115	543
67.141	496	67.166	541
67.191	495	67.217	541
67.242	497	67.268	541
67.292	497	67.318	541
67.343	495	67.369	541
67.394	497	67.419	543
67.445	497	67.470	543
67.495	497	67.521	542
67.546	498	67.572	543
67.596	497	67.622	542
67.648	496	67.673	542
67.698	496	67.723	542
67.749	496	67.775	542
67.799	497	67.825	542
