#Creator: pendulumviewEventBuffer
#Creation time: Mon Feb 20 15:58:46 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
57.509	557	57.535	636
57.560	567	57.586	644
57.610	557	57.636	644
57.662	550	57.687	637
57.712	535	57.737	618
57.763	510	57.789	605
57.813	487	57.839	587
57.864	449	57.890	557
57.915	428	57.940	528
57.966	389	57.991	501
58.016	359	58.042	481
58.067	336	58.093	458
58.117	313	58.143	433
58.169	304	58.194	415
58.219	289	58.244	401
58.270	292	58.295	408
58.320	292	58.346	401
58.371	309	58.397	416
58.421	319	58.447	424
58.473	345	58.498	442
58.523	366	58.548	466
58.574	404	58.600	490
58.624	430	58.650	526
58.675	454	58.701	549
58.726	483	58.751	570
58.777	508	58.802	591
58.827	531	58.853	615
58.878	559	58.904	634
58.928	558	58.954	641
58.980	558	59.005	640
59.030	552	59.055	647
59.081	537	59.106	640
59.131	522	59.157	625
59.182	499	59.208	612
59.232	474	59.258	575
59.284	443	59.309	557
59.334	423	59.359	531
59.385	383	59.411	510
59.435	357	59.461	482
59.486	336	59.512	451
59.537	317	59.562	433
59.588	304	59.613	421
59.638	294	59.664	407
59.689	294	59.715	404
59.739	301	59.765	402
59.791	312	59.816	414
59.841	324	59.866	418
59.892	355	59.917	442
59.942	378	59.968	473
59.993	403	60.019	488
60.043	431	60.069	519
60.095	458	60.120	553
60.145	491	60.170	566
60.196	509	60.222	594
60.246	524	60.272	622
60.297	546	60.323	629
60.348	555	60.373	640
60.399	547	60.424	642
60.449	547	60.475	639
60.500	544	60.526	633
60.550	516	60.576	628
60.602	491	60.627	607
60.652	473	60.677	584
60.703	440	60.729	562
60.753	411	60.779	521
60.804	388	60.830	504
60.854	366	60.880	471
60.906	333	60.931	451
60.956	316	60.981	431
61.007	308	61.033	414
61.057	308	61.083	406
61.108	303	61.134	396
61.159	312	61.184	401
61.210	327	61.235	408
61.260	331	61.286	426
61.311	361	61.337	449
61.361	384	61.387	468
61.413	409	61.438	495
61.463	438	61.488	522
61.514	461	61.540	548
61.564	484	61.590	585
61.615	507	61.641	594
61.665	529	61.691	617
61.717	536	61.742	628
61.767	547	61.792	641
61.818	549	61.844	643
61.868	538	61.894	650
61.919	528	61.945	638
61.970	506	61.995	629
62.021	487	62.046	600
62.071	469	62.097	578
62.122	438	62.148	552
62.172	408	62.198	523
62.224	383	62.249	504
62.274	359	62.299	473
62.325	333	62.351	444
62.375	327	62.401	428
62.426	308	62.452	419
62.476	306	62.502	401
62.528	298	62.553	401
62.578	308	62.603	402
62.629	325	62.655	406
62.679	345	62.705	425
62.730	360	62.756	445
