#Creator: pendulumviewEventBuffer
#Creation time: Tue Feb 21 15:55:59 2017
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
47.116	443	47.141	467
47.167	443	47.193	467
47.217	444	47.243	468
47.268	443	47.294	467
47.319	444	47.344	467
47.370	444	47.395	467
47.420	443	47.446	468
47.471	443	47.497	469
47.521	444	47.547	467
47.573	444	47.598	468
47.623	443	47.648	469
47.674	443	47.700	468
47.724	443	47.750	468
47.775	444	47.801	469
47.825	443	47.851	468
47.877	443	47.902	468
47.927	443	47.952	467
47.978	443	48.004	467
48.028	444	48.054	468
48.079	444	48.105	468
48.130	443	48.155	468
48.181	443	48.206	468
48.231	442	48.257	468
48.282	444	48.308	468
48.332	443	48.358	468
48.384	444	48.409	468
48.434	443	48.459	467
48.485	444	48.511	469
48.535	444	48.561	468
48.586	443	48.612	467
48.636	443	48.662	468
48.688	443	48.713	467
48.738	442	48.763	466
48.789	443	48.815	468
48.839	443	48.865	467
48.890	443	48.916	467
48.941	443	48.966	467
48.992	442	49.017	467
49.043	444	49.068	468
49.093	443	49.119	467
49.144	442	49.169	468
49.195	443	49.220	468
49.246	443	49.270	467
49.296	443	49.322	468
49.347	443	49.372	467
49.397	444	49.423	468
49.449	444	49.473	468
49.499	443	49.524	467
49.550	444	49.574	468
49.600	443	49.626	468
49.651	444	49.676	467
49.701	444	49.727	468
49.753	443	49.777	468
49.803	443	49.828	468
49.854	443	49.879	467
49.904	442	49.930	468
49.955	443	49.980	467
50.006	443	50.031	468
50.057	442	50.081	467
50.107	443	50.133	466
50.158	443	50.183	468
50.208	443	50.234	467
50.260	443	50.284	468
50.310	444	50.335	468
50.361	443	50.385	467
50.411	442	50.437	467
50.462	443	50.487	467
50.512	443	50.538	467
50.564	444	50.588	467
50.614	443	50.639	467
50.665	444	50.690	467
50.715	443	50.741	467
50.766	444	50.791	469
50.817	443	50.842	468
50.868	443	50.892	467
50.918	443	50.944	468
50.969	445	50.994	467
51.019	443	51.045	467
51.071	443	51.095	467
51.121	444	51.146	467
51.172	443	51.196	468
51.222	444	51.248	467
51.273	443	51.298	468
51.323	443	51.349	467
51.375	444	51.399	467
51.425	444	51.450	467
51.476	444	51.501	468
51.526	444	51.552	466
51.577	443	51.602	467
51.628	442	51.653	468
51.679	442	51.703	468
51.729	444	51.755	467
51.780	444	51.805	468
51.830	444	51.856	468
51.882	443	51.906	467
51.932	443	51.957	467
51.983	444	52.007	468
52.033	444	52.059	466
52.084	443	52.110	468
52.134	444	52.160	468
52.186	443	52.211	468
52.236	443	52.261	468
52.287	444	52.313	468
52.337	443	52.363	468
