#Creator: pendulumdriveEventBuffer
#Creation time: Tue Apr  4 18:02:05 2017
#Time	Pos
#[s]	[au]
16.627	419
16.677	418
16.727	412
16.778	419
16.828	419
16.878	421
16.928	424
16.978	419
17.028	430
17.079	432
17.129	428
17.180	438
17.230	437
17.280	442
17.330	446
17.381	436
17.431	449
17.481	449
17.531	443
17.581	449
17.632	443
17.682	448
17.732	446
17.782	433
17.832	441
17.882	437
17.933	429
17.983	433
18.033	426
18.084	428
18.134	426
18.184	416
18.235	424
18.285	421
18.335	414
18.385	421
18.435	415
18.486	421
18.536	423
18.586	416
18.636	426
18.686	427
18.736	426
18.787	433
18.837	427
18.887	437
18.937	439
18.988	432
19.038	443
19.089	443
19.139	438
19.189	446
19.239	434
19.289	447
19.340	446
19.390	437
19.440	445
19.490	442
19.540	436
19.590	440
19.641	429
19.691	435
19.741	434
19.791	422
19.841	429
19.893	427
19.943	421
19.993	424
20.043	412
20.093	423
20.143	423
20.194	416
20.244	422
20.294	422
20.344	418
20.394	425
20.444	419
20.495	429
20.545	431
20.595	424
20.645	436
20.695	437
20.746	436
20.797	443
20.847	435
20.897	447
20.947	448
20.997	440
21.048	449
21.098	446
21.148	444
21.198	447
21.248	433
21.298	442
21.349	440
21.399	429
21.449	435
21.499	430
21.549	425
21.600	427
21.650	414
21.701	423
21.751	421
21.801	411
21.851	420
21.902	419
21.952	416
22.002	421
22.052	413
22.102	424
22.152	427
22.203	422
22.253	432
22.303	433
22.353	434
22.403	440
22.454	432
22.504	445
22.555	447
22.605	438
22.655	449
22.705	447
22.756	448
22.806	449
22.856	438
22.906	446
22.956	444
23.006	433
23.057	439
23.107	434
23.157	429
23.207	432
23.257	418
23.308	426
23.358	425
23.408	414
23.459	421
23.509	419
23.559	417
23.610	420
23.660	413
23.710	423
23.760	423
23.810	418
23.861	428
23.911	427
23.961	432
24.011	435
24.061	426
24.111	440
24.162	442
24.212	437
24.262	446
24.312	446
24.363	448
24.413	449
24.464	437
24.514	448
24.564	446
24.614	440
24.664	444
24.715	437
24.765	439
24.815	437
24.865	424
24.915	431
24.965	428
25.016	420
25.066	425
25.116	415
25.166	422
25.216	421
25.267	412
25.318	421
25.368	421
25.418	416
25.468	423
25.518	422
25.569	427
25.619	430
25.669	422
25.719	435
25.769	437
25.819	434
25.870	443
25.920	435
25.970	447
26.020	448
26.070	440
26.120	449
26.172	448
26.222	442
26.272	447
26.322	435
26.372	444
26.423	442
26.473	428
26.523	437
26.573	432
26.623	424
26.673	428
26.724	415
26.774	424
26.824	421
26.874	411
26.924	420
26.974	418
27.025	416
27.076	421
27.126	412
27.176	424
27.226	426
27.277	420
27.327	431
27.377	432
27.427	432
27.477	440
27.527	434
27.578	444
27.628	446
27.678	440
27.728	449
27.778	448
27.829	445
27.879	450
27.929	438
27.980	447
28.030	445
28.080	433
28.131	441
28.181	436
28.231	430
28.281	432
28.331	420
28.381	427
28.432	424
28.482	415
28.532	421
28.582	418
28.632	416
28.683	420
28.733	410
28.783	421
28.833	422
28.884	416
28.934	427
28.985	427
29.035	429
29.085	435
29.135	427
29.185	441
29.235	443
29.286	438
29.336	447
29.386	446
29.436	448
29.486	450
29.537	438
29.587	449
29.637	447
29.687	437
29.737	445
29.788	439
29.839	434
29.889	437
29.939	422
29.989	431
30.039	427
30.090	419
30.140	424
30.190	419
30.240	420
30.290	420
30.340	410
30.391	420
30.441	421
30.491	416
30.541	423
30.591	423
30.641	427
30.693	430
30.743	423
30.793	436
30.843	437
30.893	434
30.944	444
30.994	442
31.044	446
31.094	448
31.144	437
31.194	449
31.245	448
31.295	440
31.345	447
31.395	439
31.445	444
31.495	441
31.546	428
31.597	436
31.647	433
31.697	424
31.747	428
31.798	423
31.848	424
31.898	422
31.948	410
31.998	421
32.048	420
32.099	413
32.149	422
32.199	415
32.249	424
32.299	426
32.349	419
32.400	430
32.450	431
32.501	429
32.551	438
32.601	431
32.652	444
32.702	445
32.752	439
32.802	449
32.852	448
32.902	445
32.953	450
33.003	437
33.053	448
33.103	446
33.153	432
33.203	442
33.254	438
33.304	430
33.355	433
33.405	419
33.455	427
33.506	425
33.556	412
33.606	421
33.656	419
33.706	416
33.756	420
33.807	410
33.857	421
33.907	422
33.957	416
34.007	426
34.058	427
34.108	426
34.158	434
34.208	427
34.259	439
34.309	442
34.360	434
34.410	447
34.460	447
34.510	444
34.560	450
34.610	437
34.661	449
34.711	448
34.761	437
34.811	445
34.861	441
34.912	436
34.962	438
35.012	425
35.062	432
35.112	429
35.163	417
35.214	425
35.264	422
35.314	418
35.364	421
35.414	410
35.464	420
35.515	420
35.565	413
35.615	423
35.665	424
35.715	424
35.766	429
35.816	422
35.866	434
35.916	437
35.966	431
36.016	442
36.068	442
36.118	442
36.168	447
36.218	438
36.268	448
36.318	448
36.369	438
36.419	447
36.469	443
36.519	440
36.569	442
36.620	430
36.670	438
36.720	435
36.770	425
36.820	431
36.870	426
36.921	422
36.972	426
37.022	414
37.072	423
37.122	423
37.173	415
37.223	423
37.273	422
37.323	424
37.373	425
37.423	420
37.474	428
37.524	430
37.574	425
37.624	435
37.674	433
37.724	436
37.775	439
37.825	431
37.876	443
37.926	443
37.976	436
38.027	445
38.077	442
38.127	445
38.177	445
38.227	436
38.277	444
38.328	442
38.378	433
38.428	440
38.478	433
38.528	436
38.578	434
38.629	423
38.679	431
38.729	428
38.780	420
38.830	426
38.881	421
38.931	424
38.981	423
39.031	413
39.081	423
39.131	423
39.182	418
39.232	426
39.282	423
39.332	429
39.382	431
39.432	425
39.483	435
39.533	436
39.583	432
39.633	442
39.684	437
39.735	445
39.785	447
39.835	436
39.885	448
39.935	446
39.985	440
40.036	447
40.086	435
40.136	443
40.186	441
40.236	428
40.286	437
40.337	433
40.387	426
40.437	429
40.487	417
40.537	425
40.589	424
40.639	412
40.689	422
40.739	421
40.789	416
40.839	422
40.890	413
40.940	425
40.990	426
41.040	419
41.090	430
41.141	432
41.191	430
41.241	438
41.291	429
41.341	443
41.391	444
41.442	438
41.493	447
41.543	446
41.593	444
41.643	448
41.693	435
41.744	446
41.794	444
41.844	432
41.894	441
41.944	437
41.995	432
42.045	434
42.095	420
42.145	430
42.195	427
42.245	417
42.296	425
42.346	423
42.397	418
42.447	424
42.497	413
42.547	423
42.598	425
42.648	416
42.698	427
42.748	427
42.798	426
42.849	432
42.899	423
42.949	436
42.999	437
43.049	429
43.099	441
43.150	439
43.200	440
43.251	444
43.301	432
43.351	444
43.402	444
43.452	434
43.502	444
43.552	441
43.602	439
43.652	441
43.703	429
43.753	438
43.803	436
43.853	427
43.903	433
43.953	429
44.004	425
44.054	429
44.104	418
44.155	427
44.205	426
44.256	417
44.306	426
44.356	423
44.406	420
44.456	426
44.506	418
44.557	427
44.607	428
44.657	425
44.707	432
44.757	431
44.807	434
44.858	437
44.908	428
44.958	441
45.008	442
45.059	435
45.110	445
45.160	443
45.210	445
45.260	447
45.310	437
45.360	446
45.411	443
45.461	435
45.511	441
45.561	434
45.611	436
45.661	434
45.712	423
45.762	430
45.812	427
45.862	420
45.912	425
45.964	421
46.014	422
46.064	422
46.114	412
46.164	422
46.214	423
46.265	418
46.315	426
46.365	423
46.415	429
46.465	432
46.515	426
46.566	437
46.616	439
46.666	437
46.716	444
46.766	435
46.817	447
46.868	447
46.918	437
46.968	448
47.018	447
47.068	440
47.119	445
47.169	433
47.219	441
47.269	439
47.319	425
47.370	434
47.420	431
47.470	422
47.520	428
47.570	414
47.620	424
47.671	423
47.721	413
47.772	423
47.822	422
47.872	419
47.922	424
47.973	418
48.023	428
48.073	428
48.123	421
48.173	433
48.224	434
48.274	431
48.324	438
48.374	432
48.424	442
48.474	443
48.525	434
48.575	446
48.625	444
48.676	440
48.726	445
48.776	433
48.827	444
48.877	442
48.927	430
48.977	440
49.027	436
49.078	432
49.128	434
49.178	423
49.228	431
49.278	429
49.328	419
49.379	427
49.429	425
49.479	422
49.529	425
49.580	414
49.630	425
49.681	425
49.731	417
49.781	427
49.831	427
49.881	426
49.932	431
49.982	422
50.032	434
50.082	435
50.132	429
50.182	440
50.233	439
50.283	440
50.333	444
50.383	435
50.433	446
50.485	445
50.535	438
50.585	445
50.635	441
50.685	440
50.735	442
50.786	429
50.836	438
50.886	435
50.936	424
50.986	431
51.036	427
51.087	424
51.137	425
51.187	414
51.237	423
51.287	422
51.338	413
51.389	422
51.439	421
51.489	422
51.539	425
51.589	417
51.640	429
51.690	431
51.740	427
51.790	436
51.840	435
51.890	440
51.941	442
51.991	434
52.041	446
52.091	446
52.141	439
52.192	448
52.242	442
52.293	445
52.343	446
52.393	433
52.443	441
52.494	438
52.544	430
52.594	435
52.644	429
52.694	429
52.744	428
52.795	417
52.845	424
52.895	423
52.945	416
52.995	422
53.046	419
53.096	422
53.147	423
53.197	416
53.247	426
53.297	427
53.348	422
53.398	432
53.448	430
53.498	436
53.548	438
53.598	430
53.649	442
53.699	442
53.749	437
53.799	445
53.849	439
53.900	446
53.950	446
54.000	434
54.051	444
54.101	442
54.151	434
54.202	440
54.252	427
54.302	436
54.352	434
54.402	425
54.453	431
54.503	428
54.553	421
54.603	427
54.653	415
54.703	424
54.754	424
54.804	416
54.854	425
54.904	424
54.955	420
55.005	427
55.056	419
55.106	429
55.156	431
55.206	426
55.256	434
55.307	435
55.357	433
55.407	439
55.457	428
55.507	442
55.557	443
55.608	435
55.658	445
55.708	443
55.758	442
55.808	445
55.859	432
55.910	444
55.960	442
56.010	429
56.060	438
56.110	435
56.161	430
56.211	432
56.261	421
56.311	427
56.361	425
56.411	416
56.462	423
56.512	421
56.562	417
56.612	422
56.662	412
56.712	423
56.764	423
56.814	418
56.864	428
56.914	430
56.964	429
57.015	436
57.065	428
57.115	441
57.165	443
57.215	438
57.265	447
57.316	446
57.366	446
57.416	450
57.466	438
57.516	448
57.566	446
57.617	436
57.668	442
57.718	437
57.768	434
57.818	433
57.869	420
57.919	428
57.969	425
58.019	416
58.069	422
58.119	419
58.170	416
58.220	419
58.270	410
58.320	421
58.370	422
58.421	416
58.471	426
58.521	426
58.572	429
58.622	434
58.672	426
58.723	439
58.773	441
58.823	435
58.873	446
58.923	443
58.973	448
59.024	449
59.074	438
59.124	448
59.174	446
59.224	438
59.275	444
59.325	437
59.375	439
59.425	436
59.476	424
59.526	431
59.577	428
59.627	418
59.677	425
59.727	421
59.777	422
59.827	422
59.878	412
59.928	422
59.978	422
60.028	416
60.078	425
60.129	423
60.179	428
60.229	431
60.279	426
60.329	435
60.380	435
60.431	433
60.481	440
60.531	431
60.581	444
60.631	445
60.682	435
60.732	447
60.782	445
60.832	440
60.882	445
60.932	432
60.983	443
61.033	441
61.083	429
61.133	437
61.183	435
61.233	428
61.285	431
61.335	420
61.385	428
61.435	426
61.485	414
61.536	424
61.586	422
61.636	418
61.686	423
61.736	413
61.786	424
61.837	425
61.887	417
61.937	429
61.987	429
62.037	428
62.087	435
62.138	425
62.189	440
62.239	441
62.289	433
62.339	445
62.390	445
62.440	442
62.490	448
62.540	436
62.590	448
62.640	447
62.691	437
62.741	443
62.791	439
62.841	435
62.891	437
62.941	425
62.992	432
63.042	428
63.093	418
63.143	424
63.193	421
63.244	416
63.294	420
63.344	410
63.394	419
63.444	420
63.494	414
63.545	423
63.595	424
63.645	424
63.695	430
63.745	423
63.795	437
63.846	439
63.896	432
63.947	444
63.997	444
64.047	446
64.098	449
64.148	438
64.198	451
64.248	449
64.298	440
64.348	447
64.399	441
64.449	439
64.499	439
64.549	427
64.599	433
64.650	430
64.700	418
64.750	425
64.800	421
64.851	418
64.901	420
64.952	411
65.002	419
65.052	418
65.102	415
65.152	422
65.202	422
65.253	424
65.303	428
65.353	422
65.403	434
65.453	436
65.504	432
65.554	442
65.604	439
65.654	444
65.704	447
65.755	437
65.806	449
65.856	448
65.906	439
65.956	447
66.006	441
66.056	442
66.107	441
66.157	428
66.207	436
66.257	434
66.307	425
66.358	429
66.408	425
66.458	424
66.508	424
66.558	415
66.608	422
66.660	421
66.710	416
66.760	422
66.810	420
66.860	424
66.910	425
66.961	418
67.011	430
67.061	431
67.111	428
67.161	436
67.212	433
67.262	440
67.312	442
67.362	433
67.412	445
67.462	445
67.513	440
67.564	447
67.614	441
67.664	446
67.714	445
67.765	433
67.815	442
67.865	439
67.915	432
67.965	437
68.015	423
68.066	431
68.116	429
68.166	416
68.216	426
68.266	423
68.316	417
68.367	423
68.417	411
68.468	422
68.518	423
68.568	416
68.619	425
68.669	425
68.719	422
68.769	430
68.819	421
68.869	433
68.920	436
68.970	429
69.020	440
69.070	441
69.120	438
69.170	445
69.221	433
69.271	447
69.321	447
69.372	436
69.422	446
69.473	444
69.523	439
69.573	443
69.623	428
69.673	438
69.723	436
69.774	425
69.824	432
69.874	427
69.924	422
69.974	425
70.024	415
70.075	422
70.125	422
70.175	414
70.225	421
70.276	421
70.327	419
70.377	424
70.427	417
70.477	428
70.527	429
70.577	423
70.628	434
70.678	434
70.728	435
70.778	441
70.828	433
70.878	444
70.929	445
70.979	437
71.029	447
71.079	444
71.129	444
71.181	446
71.231	434
71.281	443
71.331	441
71.381	432
71.431	438
71.482	433
71.532	428
71.582	431
71.632	418
71.682	428
71.733	426
71.783	419
71.833	425
71.883	422
71.933	422
71.983	424
72.034	415
72.085	425
72.135	426
72.185	420
72.235	429
72.285	428
72.336	429
72.386	433
72.436	424
72.486	437
72.536	438
72.587	431
72.637	441
72.687	439
72.737	442
72.787	443
72.837	434
72.888	445
72.938	444
72.989	436
73.039	444
73.089	439
73.139	440
73.190	440
73.240	428
73.290	437
73.340	435
73.390	428
73.441	432
73.491	431
73.541	428
73.591	427
73.641	416
73.691	425
73.742	424
73.792	416
73.843	424
73.893	421
73.943	424
73.994	426
74.044	417
74.094	428
74.144	430
74.194	424
74.244	433
74.295	431
74.345	438
74.395	439
74.445	433
74.495	444
74.545	443
74.596	439
74.646	447
74.696	441
74.747	446
74.797	446
74.848	435
74.898	444
74.948	442
74.998	435
75.048	438
75.098	429
75.149	433
75.199	431
75.249	420
75.299	426
75.349	423
75.399	418
75.450	422
75.500	412
75.550	422
75.600	421
75.651	416
75.702	424
75.752	424
75.802	422
75.852	429
75.902	424
75.952	434
76.003	436
76.053	430
76.103	441
76.153	441
76.203	440
76.253	446
76.304	436
76.354	447
76.404	447
76.454	440
76.504	446
76.556	443
76.606	438
76.656	441
76.706	431
76.756	438
76.806	435
76.857	424
76.907	431
76.957	427
77.007	424
77.057	426
77.107	416
77.158	424
77.208	424
77.258	416
77.308	425
77.358	423
77.409	421
77.460	427
77.510	418
77.560	430
77.610	431
77.660	425
77.711	434
77.761	433
77.811	432
77.861	438
77.911	427
77.962	441
78.012	441
78.062	434
78.112	443
78.162	441
78.212	440
78.263	443
78.313	432
78.364	442
78.414	441
78.464	432
78.514	439
78.565	436
78.615	434
78.665	436
78.715	424
78.765	433
78.816	431
78.866	422
78.916	429
78.966	426
79.016	425
79.066	427
79.117	416
79.167	426
79.217	426
79.268	418
79.318	426
79.368	425
79.419	426
79.469	429
79.519	420
79.569	432
79.619	433
79.670	427
79.720	437
79.770	435
79.820	439
79.870	441
79.920	432
79.971	444
80.021	444
80.071	438
80.121	446
80.172	442
80.222	444
80.273	444
80.323	432
80.373	441
80.423	438
80.473	430
80.524	435
80.574	429
80.624	430
80.674	429
80.724	416
80.774	424
80.825	423
80.875	416
80.925	422
80.975	415
81.025	422
81.077	422
81.127	416
81.177	426
81.227	427
81.277	422
81.327	432
81.378	430
81.428	437
81.478	440
81.528	432
81.578	445
81.628	445
81.679	441
81.729	449
81.779	437
81.829	448
81.879	448
81.930	436
81.981	445
82.031	442
82.081	435
82.131	438
82.181	427
82.232	432
82.282	430
82.332	418
82.382	425
82.432	422
82.482	416
82.533	421
82.583	412
82.633	421
82.683	421
82.733	414
82.784	424
82.834	425
82.885	422
82.935	430
82.985	422
83.035	435
83.086	437
83.136	430
83.186	442
83.236	443
83.286	440
83.336	447
83.387	436
83.437	448
83.487	447
83.537	438
83.587	446
83.638	443
83.688	437
83.739	441
83.789	426
83.839	436
83.889	433
83.940	422
83.990	429
84.040	427
84.090	421
84.140	424
84.190	415
84.241	423
84.291	422
84.341	414
84.391	423
84.441	423
84.492	422
84.542	427
84.592	421
84.643	431
84.693	432
84.743	425
84.794	437
84.844	437
84.894	437
84.944	442
84.994	431
85.045	445
85.095	445
85.145	438
85.195	446
85.245	443
85.295	443
85.346	444
85.396	433
85.446	442
85.496	439
85.547	428
85.597	435
85.648	431
85.698	428
85.748	429
85.798	417
85.848	426
85.899	424
85.949	416
85.999	423
86.049	421
86.099	420
86.149	423
86.200	416
86.250	425
86.300	426
86.350	421
86.400	430
86.451	430
86.502	432
86.552	437
86.602	429
86.652	442
86.702	443
86.753	437
86.803	447
86.853	444
86.903	448
86.953	447
87.003	437
87.054	447
87.104	444
87.154	437
87.204	441
87.254	434
87.304	436
87.356	433
87.406	419
87.456	428
87.506	425
87.556	416
87.607	422
87.657	419
87.707	420
87.757	420
87.807	410
87.857	421
87.908	422
87.958	418
88.008	426
88.058	425
88.108	431
88.158	434
88.209	427
88.260	439
88.310	441
88.360	438
88.410	446
88.461	441
88.511	449
88.561	449
88.611	439
88.661	448
88.711	446
88.762	441
88.812	444
88.862	435
88.912	439
88.962	436
89.013	425
89.063	431
89.113	428
89.164	420
89.214	425
89.264	413
89.315	422
89.365	421
89.415	412
89.465	421
89.515	421
89.565	417
89.616	425
89.666	416
89.716	429
89.766	430
89.816	425
89.867	435
89.917	436
89.967	435
90.017	442
90.068	433
90.118	446
90.169	447
90.219	437
90.269	447
90.319	445
90.369	442
90.419	445
90.470	432
90.520	442
90.570	440
90.620	429
90.670	437
90.721	432
90.771	427
90.821	430
90.871	417
90.921	426
90.972	425
91.023	415
91.073	424
91.123	421
91.173	419
91.223	423
91.274	414
91.324	425
91.374	426
91.424	420
91.474	430
91.524	430
91.575	430
91.625	436
91.675	428
91.725	440
91.775	441
91.825	436
91.877	445
91.927	444
91.977	444
92.027	447
92.077	435
92.128	447
92.178	445
92.228	436
92.278	443
92.328	439
92.378	435
92.429	437
92.479	424
92.529	431
92.579	429
92.629	420
92.679	425
92.730	421
92.781	417
92.831	422
92.881	412
92.931	421
92.982	421
93.032	416
93.082	424
93.132	423
93.182	426
93.232	430
93.283	425
93.333	435
93.383	438
93.433	432
93.483	443
93.533	442
93.584	445
93.634	448
93.685	436
93.735	449
93.785	448
93.836	440
93.886	447
93.936	442
93.986	442
94.036	441
94.086	429
94.137	436
94.187	432
94.237	423
94.287	428
94.337	423
94.387	422
94.438	421
94.488	412
94.539	420
94.589	419
94.639	413
94.690	421
94.740	419
94.790	424
94.840	427
94.890	420
94.940	432
94.991	434
95.041	432
95.091	440
95.141	437
95.191	445
95.242	447
95.292	438
95.342	450
95.392	449
95.443	444
95.493	449
95.544	441
95.594	446
95.644	444
95.694	430
95.744	438
95.794	434
95.845	425
95.895	430
95.945	419
95.995	425
96.045	423
96.096	412
96.146	421
96.196	420
96.246	414
96.296	421
96.347	415
96.398	423
96.448	425
96.498	418
96.548	429
96.598	431
96.648	428
96.699	436
96.749	428
96.799	441
96.849	443
96.899	435
96.950	446
97.000	446
97.050	442
97.100	448
97.150	435
97.200	447
97.252	445
97.302	436
97.352	442
97.402	438
97.452	433
97.502	436
97.553	424
97.603	431
97.653	429
97.703	419
97.753	426
97.804	423
97.854	419
97.904	423
97.954	413
98.004	423
98.054	423
98.105	416
98.156	425
98.206	425
98.256	424
98.306	431
98.357	421
98.407	434
98.457	437
98.507	431
98.557	441
98.607	441
98.658	441
98.708	446
98.758	436
98.808	448
98.858	447
98.908	438
98.959	447
99.009	444
99.060	440
99.110	442
99.160	427
99.211	438
99.261	435
99.311	424
99.361	430
99.411	426
99.461	423
99.512	424
99.562	412
99.612	422
99.662	421
99.712	413
99.762	422
99.813	419
99.863	420
99.913	425
99.964	418
100.014	429
100.065	430
100.115	426
100.165	436
100.215	436
100.265	440
100.315	443
100.366	433
100.416	447
100.466	447
100.516	440
100.566	449
100.616	446
100.667	448
100.717	446
100.767	435
100.817	443
100.868	440
100.919	430
100.969	435
101.019	433
101.069	428
101.119	427
101.169	415
101.220	423
101.270	421
101.320	414
101.370	420
101.420	417
101.470	420
101.521	422
101.571	414
101.621	425
101.671	427
101.721	424
101.773	432
101.823	431
101.873	437
101.923	440
101.973	432
102.023	445
102.074	445
102.124	441
102.174	449
102.224	441
102.274	449
102.325	448
102.375	439
102.425	446
102.475	443
102.525	436
102.575	439
102.626	427
102.677	434
102.727	431
102.777	419
102.827	427
102.877	423
102.928	416
102.978	422
103.028	411
103.078	421
103.128	421
103.179	414
103.229	422
103.279	423
103.329	421
103.379	428
103.429	421
103.480	432
103.530	435
103.581	428
103.631	439
103.681	440
103.731	437
103.782	445
103.832	435
103.882	448
103.932	447
103.982	438
104.033	447
104.083	445
104.133	440
104.183	444
104.233	431
104.283	440
104.334	437
104.384	426
104.435	433
104.485	429
104.535	422
104.586	426
104.636	413
104.686	423
104.736	422
104.786	412
104.836	421
104.887	421
104.937	418
104.987	423
105.037	417
105.087	427
105.137	429
105.188	424
105.238	434
105.288	435
105.339	435
105.389	441
105.440	431
105.490	446
105.540	447
105.590	438
105.640	449
105.690	447
105.741	445
105.791	449
105.841	438
105.891	445
105.941	442
105.991	431
106.042	438
106.092	432
106.142	429
106.192	429
106.243	415
106.294	424
106.344	422
106.394	413
106.444	419
106.494	417
106.544	416
106.595	419
106.645	411
106.695	422
106.745	424
106.795	419
106.845	430
106.896	430
106.946	432
106.996	440
107.046	433
107.096	445
107.148	447
107.198	442
107.248	452
107.298	449
107.348	450
107.398	451
107.449	440
107.499	449
107.549	445
107.599	436
107.649	440
107.699	433
107.750	432
107.800	429
107.850	416
107.900	424
107.950	420
108.001	412
108.052	418
108.102	415
108.152	416
108.202	418
108.252	410
108.303	422
108.353	424
108.403	420
108.453	429
108.503	428
108.554	435
108.604	438
108.654	433
108.704	444
108.754	446
108.804	441
108.855	450
108.905	444
108.956	451
109.006	450
109.056	438
109.106	448
109.157	445
109.207	438
109.257	441
109.307	431
109.357	435
109.408	432
109.458	420
109.508	427
109.558	425
109.608	416
109.658	422
109.709	411
109.759	421
109.809	421
109.860	413
109.910	423
109.960	423
110.011	420
110.061	427
110.111	419
110.161	431
110.211	433
110.262	427
110.312	437
110.362	438
110.412	435
110.462	442
110.512	431
110.563	445
110.613	445
110.663	434
110.713	445
110.764	443
110.814	440
110.865	443
110.915	433
110.965	441
111.015	440
111.065	428
111.116	436
111.166	434
111.216	428
111.266	432
111.316	419
111.366	429
111.417	427
111.467	416
111.517	425
111.567	423
111.617	420
111.669	424
111.719	416
111.769	425
111.819	426
111.869	418
111.919	428
111.970	427
112.020	426
112.070	433
112.120	426
112.170	437
112.220	438
112.271	431
112.321	442
112.371	443
112.421	443
112.471	447
112.522	436
112.573	448
112.623	447
112.673	437
112.723	446
112.773	443
112.824	438
112.874	440
112.924	427
112.974	435
113.024	431
113.074	422
113.125	426
113.175	422
113.225	419
113.275	421
113.325	411
113.376	419
113.426	419
113.477	412
113.527	421
113.577	421
113.627	421
113.678	427
113.728	420
113.778	433
113.828	436
113.878	432
113.928	443
113.979	443
114.029	445
114.079	450
114.129	439
114.179	452
114.230	451
114.280	443
114.331	450
114.381	446
114.431	442
114.481	443
114.532	429
114.582	436
114.632	433
114.682	421
114.732	426
114.782	421
114.833	418
114.883	419
114.933	408
114.983	417
115.033	417
115.084	412
115.134	419
115.184	421
115.235	422
115.285	426
115.335	421
115.386	432
115.436	435
115.486	433
115.536	442
115.586	439
115.637	447
115.687	449
115.737	440
115.787	451
115.837	451
115.887	442
115.938	449
115.988	443
116.038	446
116.088	443
116.139	430
116.189	438
