#Creator: pendulumdriveEventBuffer
#Creation time: Tue Apr  4 15:26:34 2017
#Time	Pos
#[s]	[au]
0.051	387
0.101	386
0.151	404
0.201	416
0.251	419
0.301	441
0.352	450
0.402	456
0.452	470
0.502	463
0.552	477
0.603	476
0.653	462
0.703	466
0.753	453
0.803	437
0.853	430
0.904	408
0.955	403
1.005	391
1.055	372
1.105	371
1.155	365
1.206	355
1.256	364
1.306	362
1.356	378
1.406	389
1.457	394
1.507	416
1.557	428
1.607	439
1.657	459
1.707	454
1.758	477
1.808	481
1.859	470
1.909	482
1.959	472
2.010	458
2.060	454
2.110	430
2.160	426
2.210	411
2.260	391
2.311	387
2.361	375
2.411	363
2.461	366
2.511	359
2.561	369
2.612	375
2.662	376
2.713	395
2.763	405
2.813	414
2.864	432
2.914	436
2.964	455
3.014	462
3.064	460
3.114	472
3.165	468
3.215	465
3.265	466
3.315	447
3.365	450
3.415	439
3.466	422
3.516	420
3.566	408
3.617	394
3.667	392
3.718	379
3.768	381
3.818	379
3.868	373
3.918	381
3.968	388
4.019	388
4.069	399
4.119	398
4.169	417
4.219	425
4.269	426
4.320	444
4.370	444
4.420	454
4.470	464
4.521	454
4.572	466
4.622	464
4.672	451
4.722	455
4.772	441
4.822	434
4.873	427
4.923	406
4.973	405
5.023	395
5.073	380
5.123	379
5.174	367
5.224	368
5.274	372
5.324	368
5.374	383
5.426	391
5.476	394
5.526	414
5.576	415
5.626	436
5.676	452
5.727	447
5.777	470
5.827	474
5.877	469
5.927	478
5.978	458
6.028	464
6.078	457
6.128	435
6.178	431
6.228	415
6.279	395
6.330	390
6.380	371
6.430	368
6.480	366
6.530	355
6.581	365
6.631	371
6.681	373
6.731	391
6.781	393
6.832	416
6.882	431
6.932	432
6.982	458
7.032	464
7.082	466
7.133	478
7.183	464
7.234	476
7.284	471
7.334	452
7.384	451
7.435	436
7.485	420
7.535	413
7.585	391
7.635	390
7.686	383
7.736	368
7.786	374
7.836	373
7.886	368
7.936	380
7.987	378
8.037	396
8.087	406
8.138	405
8.188	426
8.238	434
8.289	439
8.339	453
8.389	449
8.439	463
8.489	465
8.540	453
8.590	463
8.640	455
8.690	445
8.740	445
8.790	426
8.841	427
8.891	417
8.941	399
8.991	401
9.042	392
9.093	382
9.143	384
9.193	371
9.243	381
9.293	383
9.343	377
9.394	392
9.444	397
9.494	402
9.544	418
9.594	416
9.644	440
9.695	448
9.745	446
9.795	463
9.845	464
9.895	464
9.947	470
9.997	451
10.047	461
10.097	452
10.147	433
10.197	431
10.248	415
10.298	401
10.348	395
10.398	377
10.448	377
10.498	371
10.549	361
10.599	369
10.649	379
10.699	376
10.749	390
10.801	392
10.851	415
10.901	427
10.951	434
11.001	454
11.051	456
11.102	466
11.152	477
11.202	465
11.252	477
11.302	471
11.352	453
11.403	453
11.453	435
11.503	424
11.553	414
11.603	393
11.654	390
11.705	381
11.755	367
11.805	369
11.855	371
11.905	368
11.956	377
12.006	376
12.056	395
12.106	406
12.156	410
12.206	432
12.257	437
12.307	450
12.357	461
12.407	455
12.457	470
12.508	468
12.558	460
12.609	463
12.659	447
12.709	444
12.759	438
12.810	420
12.860	418
12.910	408
12.960	394
13.010	394
13.061	379
13.111	380
13.161	382
13.211	376
13.261	384
13.311	388
13.362	388
13.412	403
13.462	399
13.513	414
13.563	427
13.613	424
13.664	445
13.714	449
13.764	447
13.814	461
13.864	450
13.915	462
13.965	462
14.015	450
14.065	453
14.115	442
14.165	428
14.216	426
14.266	405
14.316	405
14.366	397
14.417	382
14.467	383
14.518	378
14.568	370
14.618	378
14.668	371
14.718	384
14.769	394
14.819	395
14.869	416
14.919	426
14.969	432
15.019	451
15.070	445
15.120	468
15.170	471
15.220	461
15.270	474
15.322	467
15.372	455
15.422	454
15.472	433
15.522	430
15.572	416
15.623	394
15.673	391
15.723	382
15.773	370
15.823	370
15.873	360
15.924	370
15.974	376
16.024	377
16.074	394
16.124	403
16.174	412
16.226	432
16.276	434
16.326	456
16.376	465
16.426	459
16.477	475
16.527	471
16.577	465
16.627	466
16.677	444
16.727	448
16.778	435
16.828	416
16.878	412
16.928	399
16.978	386
17.029	384
17.079	370
17.130	376
17.180	377
17.230	373
17.280	385
17.331	391
17.381	395
17.431	409
17.481	409
17.531	429
17.581	438
17.632	436
17.682	452
17.732	450
17.782	458
17.832	462
17.883	451
17.933	458
17.983	452
18.034	436
18.084	441
18.134	429
18.185	420
18.235	416
18.285	399
18.335	401
18.385	394
18.435	384
18.486	386
18.536	383
18.586	381
18.636	388
18.686	382
18.737	396
18.787	403
18.837	404
18.887	421
18.938	425
18.988	436
19.039	448
19.089	443
19.139	460
19.189	462
19.239	460
19.290	466
19.340	451
19.390	454
19.440	449
19.490	428
19.540	429
19.591	416
19.641	400
19.691	396
19.741	378
19.791	376
19.842	375
19.893	365
19.943	374
19.993	377
20.043	377
20.093	393
20.144	394
20.194	414
20.244	429
20.294	429
20.344	453
20.394	461
20.445	461
20.495	474
20.545	461
20.595	474
20.645	468
20.695	449
20.747	451
20.797	437
20.847	420
20.897	414
20.947	390
20.998	387
21.048	381
21.098	367
21.148	371
21.198	371
21.248	366
21.299	381
21.349	380
21.399	397
21.449	409
21.499	411
21.549	433
21.600	441
21.651	446
21.701	461
21.751	451
21.801	468
21.852	467
21.902	454
21.952	460
22.002	450
22.052	438
22.102	436
22.153	414
22.203	417
22.253	408
22.303	392
22.353	394
22.403	389
22.454	380
22.504	385
22.555	378
22.605	388
22.655	391
22.706	388
22.756	404
22.806	410
22.856	414
22.906	427
22.956	424
23.007	443
23.057	450
23.107	442
23.157	458
23.207	455
23.258	454
23.308	458
23.358	440
23.408	449
23.459	442
23.509	424
23.560	426
23.610	414
23.660	401
23.710	398
23.760	382
23.810	385
23.861	381
23.911	370
23.961	380
24.011	382
24.061	384
24.112	397
24.162	395
24.212	416
24.262	427
24.313	430
24.363	449
24.414	455
24.464	458
24.514	470
24.564	457
24.614	472
24.664	466
24.715	449
24.765	451
24.815	435
24.865	424
24.915	416
24.966	394
25.016	392
25.066	383
25.116	368
25.166	372
25.217	373
25.268	368
25.318	377
25.368	377
25.418	396
25.468	407
25.518	410
25.569	431
25.619	439
25.669	452
25.719	464
25.769	457
25.820	473
25.870	472
25.920	461
25.970	465
26.020	447
26.070	443
26.122	434
26.172	414
26.222	412
26.272	401
26.322	386
26.373	386
26.423	375
26.473	374
26.523	379
26.573	375
26.623	388
26.674	393
26.724	393
26.774	411
26.824	411
26.874	428
26.924	438
26.975	437
27.026	453
27.076	455
27.126	449
27.176	460
27.227	445
27.277	452
27.327	450
27.377	434
27.427	439
27.477	429
27.528	415
27.578	416
27.628	397
27.678	400
27.728	396
27.778	385
27.829	390
27.879	388
27.930	382
27.980	391
28.030	387
28.081	398
28.131	406
28.181	405
28.231	421
28.281	428
28.331	431
28.382	447
28.432	437
28.482	457
28.532	460
28.582	451
28.632	462
28.683	454
28.733	444
28.783	447
28.834	425
28.884	428
28.935	418
28.985	400
29.035	398
29.085	389
29.135	376
29.185	379
29.236	370
29.286	377
29.336	382
29.386	380
29.436	396
29.486	405
29.537	412
29.587	429
29.637	429
29.687	451
29.738	460
29.789	456
29.839	471
29.889	469
29.939	465
29.989	465
30.039	446
30.090	448
30.140	437
30.190	416
30.240	413
30.290	399
30.341	386
30.391	384
30.441	369
30.491	376
30.541	376
30.591	371
30.643	384
30.693	391
30.743	396
30.793	413
30.843	414
30.893	434
30.944	443
30.994	442
31.044	458
31.094	456
31.144	460
31.195	464
31.245	451
31.295	456
31.345	448
31.395	432
31.445	433
31.496	420
31.547	411
31.597	408
31.647	391
31.697	396
31.747	392
31.798	381
31.848	388
31.898	383
31.948	388
31.998	397
32.049	393
32.099	408
32.149	414
32.199	414
32.249	429
32.299	429
32.350	438
32.400	447
32.451	440
32.501	454
32.551	454
32.602	444
32.652	454
32.702	441
32.752	442
32.802	439
32.852	420
32.903	426
32.953	415
33.003	401
33.053	402
33.103	387
33.153	387
33.204	387
33.254	376
33.304	385
33.355	387
33.405	384
33.456	399
33.506	398
33.556	413
33.606	426
33.656	425
33.706	446
33.757	452
33.807	454
33.857	465
33.907	454
33.957	466
34.007	464
34.058	448
34.108	450
34.158	439
34.208	421
34.259	417
34.310	397
34.360	394
34.410	387
34.460	373
34.510	376
34.560	375
34.611	369
34.661	381
34.711	378
34.761	396
34.811	407
34.861	410
34.912	432
34.962	441
35.012	446
35.062	462
35.112	455
35.164	470
35.214	470
35.264	455
35.314	463
35.364	453
35.414	438
35.465	435
35.515	413
35.565	412
35.615	402
35.665	386
35.715	387
35.766	382
35.816	374
35.866	381
35.916	375
35.966	389
36.017	395
36.068	395
36.118	413
36.168	420
36.218	424
36.268	439
36.319	433
36.369	453
36.419	455
36.469	447
36.519	458
36.570	454
36.620	448
36.670	449
36.720	431
36.770	437
36.820	430
36.871	416
36.922	416
36.972	407
37.022	397
37.072	399
37.122	387
37.173	392
37.223	391
37.273	385
37.323	393
37.373	395
37.424	396
37.474	407
37.524	404
37.574	422
37.624	429
37.674	429
37.725	445
37.775	447
37.826	450
37.876	459
37.926	448
37.976	460
38.027	457
38.077	443
38.127	447
38.177	435
38.227	424
38.278	419
38.328	400
38.378	400
38.428	392
38.478	378
38.528	381
38.579	381
38.629	374
38.679	382
38.730	381
38.780	396
38.830	406
38.881	408
38.931	428
38.981	434
39.031	445
39.081	458
39.132	454
39.182	470
39.232	469
39.282	460
39.332	466
39.382	447
39.433	448
39.483	438
39.533	416
39.583	415
39.634	403
39.685	385
39.735	385
39.785	375
39.835	371
39.885	375
39.935	372
39.986	383
40.036	390
40.086	392
40.136	411
40.186	414
40.236	431
40.287	444
40.337	441
40.387	461
40.437	463
40.487	458
40.539	466
40.589	452
40.639	456
40.689	450
40.739	431
40.789	433
40.840	423
40.890	408
40.940	406
40.990	390
41.040	390
41.090	390
41.141	380
41.191	388
41.241	387
41.291	385
41.341	397
41.392	394
41.443	408
41.493	416
41.543	412
41.593	431
41.643	436
41.694	434
41.744	449
41.794	441
41.844	454
41.894	455
41.944	443
41.995	453
42.045	447
42.095	438
42.145	438
42.195	416
42.246	423
42.296	415
42.347	398
42.397	401
42.447	395
42.497	384
42.548	387
42.598	377
42.648	386
42.698	390
42.748	385
42.798	401
42.849	407
42.899	412
42.949	427
42.999	425
43.049	446
43.100	453
43.150	450
43.200	465
43.251	463
43.301	459
43.351	463
43.402	443
43.452	449
43.502	438
43.552	417
43.602	418
43.653	405
43.703	391
43.753	387
43.803	373
43.853	378
43.903	377
43.954	371
44.004	383
44.054	389
44.104	394
44.155	410
44.205	413
44.256	433
44.306	443
44.356	444
44.406	461
44.456	462
44.507	462
44.557	469
44.607	453
44.657	461
44.707	452
44.757	433
44.808	433
44.858	419
44.908	406
44.958	402
45.009	385
45.059	389
45.110	384
45.160	375
45.210	383
45.260	385
45.310	386
45.361	398
45.411	398
45.461	415
45.511	423
45.561	421
45.611	440
45.662	441
45.712	445
45.762	455
45.812	444
45.862	456
45.914	454
45.964	442
46.014	448
46.064	437
46.114	432
46.164	429
46.215	412
46.265	415
46.315	409
46.365	396
46.415	400
46.465	395
46.516	389
46.566	392
46.616	384
46.666	395
46.716	397
46.766	394
46.818	408
46.868	411
46.918	418
46.968	430
47.018	428
47.069	444
47.119	449
47.169	445
47.219	458
47.269	451
47.319	456
47.370	456
47.420	439
47.470	445
47.520	436
47.570	420
47.621	419
47.671	399
47.722	397
47.772	393
47.822	378
47.872	383
47.923	380
47.973	374
48.023	385
48.073	380
48.123	394
48.173	406
48.224	406
48.274	429
48.324	438
48.374	444
48.424	458
48.475	453
48.525	468
48.575	469
48.626	455
48.676	464
48.726	455
48.777	437
48.827	437
48.877	415
48.927	412
48.977	403
49.027	384
49.078	385
49.128	379
49.178	371
49.228	377
49.278	372
49.329	384
49.379	393
49.429	394
49.479	413
49.530	423
49.580	428
49.631	445
49.681	440
49.731	460
49.781	464
49.831	454
49.882	465
49.932	459
49.982	450
50.032	449
50.082	428
50.132	431
50.183	421
50.233	404
50.283	406
50.333	397
50.383	388
50.434	389
50.485	379
50.535	388
50.585	390
50.635	385
50.685	399
50.736	404
50.786	405
50.836	419
50.886	415
50.936	433
50.986	439
51.037	433
51.087	449
51.137	448
51.187	448
51.237	454
51.287	440
51.339	451
51.389	445
51.439	431
51.489	435
51.539	425
51.590	416
51.640	415
51.690	400
51.740	401
51.790	396
51.840	385
51.891	389
51.941	389
51.991	384
52.041	393
52.091	388
52.141	404
52.192	411
52.243	410
52.293	429
52.343	433
52.393	443
52.444	455
52.494	448
52.544	464
52.594	464
52.644	452
52.694	461
52.745	447
52.795	443
52.845	438
52.895	416
52.945	417
52.995	405
53.046	389
53.096	388
53.147	383
53.197	374
53.247	377
53.298	372
53.348	384
53.398	390
53.448	392
53.498	411
53.548	415
53.599	430
53.649	445
53.699	442
53.749	462
53.799	465
53.850	460
53.900	469
53.950	455
54.000	458
54.051	452
54.101	430
54.152	431
54.202	420
54.252	403
54.302	401
54.352	387
54.402	384
54.453	383
54.503	373
54.553	383
54.603	386
54.653	386
54.704	400
54.754	397
54.804	413
54.854	425
54.905	426
54.955	442
55.006	447
55.056	446
55.106	456
55.156	446
55.206	454
55.256	454
55.307	440
55.357	446
55.407	438
55.457	424
55.507	427
55.558	409
55.608	411
55.658	407
55.708	392
55.758	398
55.809	394
55.860	386
55.910	394
55.960	387
56.010	394
56.060	400
56.110	395
56.161	412
56.211	417
56.261	416
56.311	432
56.361	427
56.412	444
56.462	451
56.512	443
56.562	457
56.612	456
56.662	449
56.714	454
56.764	439
56.814	442
56.864	434
56.914	415
56.965	417
57.015	407
57.065	392
57.115	392
57.165	377
57.215	384
57.266	382
57.316	376
57.366	388
57.416	392
57.466	395
57.516	412
57.567	413
57.618	431
57.668	441
57.718	441
57.768	458
57.819	461
57.869	460
57.919	468
57.969	452
58.019	460
58.069	451
58.120	433
58.170	432
58.220	419
58.270	405
58.320	401
58.370	384
58.421	385
58.471	381
58.522	372
58.572	380
58.622	383
58.673	384
58.723	399
58.773	400
58.823	418
58.873	427
58.923	430
58.974	446
59.024	449
59.074	453
59.124	461
59.174	448
59.224	460
59.275	456
59.325	441
59.375	444
59.426	433
59.476	424
59.527	421
59.577	404
59.627	406
59.677	400
59.727	388
59.777	394
59.828	391
59.878	388
59.928	395
59.978	387
60.028	403
60.078	407
60.129	405
60.179	419
60.229	421
60.279	429
60.330	438
60.381	431
60.431	447
60.481	448
60.531	442
60.581	452
60.631	443
60.682	446
60.732	446
60.782	430
60.832	437
60.882	428
60.933	414
60.983	415
61.033	399
61.083	400
61.133	397
61.183	385
61.235	390
61.285	389
61.335	384
61.385	394
61.435	388
61.485	401
61.536	412
61.586	408
61.636	430
61.686	437
61.736	439
61.787	454
61.837	446
61.887	461
61.937	463
61.987	448
62.037	458
62.088	450
62.139	438
62.189	435
62.239	414
62.289	412
62.339	404
62.390	387
62.440	388
62.490	383
62.540	373
62.590	380
62.641	376
62.691	386
62.741	396
62.791	395
62.841	415
62.891	425
62.942	429
62.992	446
63.043	439
63.093	458
63.143	463
63.194	452
63.244	464
63.294	457
63.344	446
63.394	446
63.444	425
63.495	428
63.545	418
63.595	401
63.645	402
63.695	395
63.745	385
63.796	389
63.846	378
63.896	390
63.947	393
63.997	389
64.048	404
64.098	409
64.148	411
64.198	425
64.248	419
64.298	438
64.349	442
64.399	437
64.449	450
64.499	447
64.549	446
64.599	450
64.650	437
64.700	445
64.750	439
64.800	424
64.851	430
64.902	421
64.952	412
65.002	412
65.052	396
65.102	402
65.152	398
65.203	388
65.253	394
65.303	394
65.353	392
65.403	399
65.453	395
65.504	409
65.554	415
65.604	414
65.654	430
65.704	434
65.756	440
65.806	451
65.856	441
65.906	458
65.956	458
66.006	447
66.057	454
66.107	444
66.157	438
66.207	434
66.257	414
66.307	416
66.358	407
66.408	392
66.458	392
66.508	383
66.558	379
66.609	383
66.660	376
66.710	389
66.760	396
66.810	396
66.860	413
66.911	419
66.961	430
67.011	443
67.061	439
67.111	459
67.162	462
67.212	456
67.262	465
67.312	453
67.362	453
67.412	448
67.463	430
67.514	430
67.564	419
67.614	400
67.664	400
67.714	383
67.765	384
67.815	385
67.865	376
67.915	386
67.965	389
68.016	388
68.066	403
68.116	407
68.166	417
68.216	429
68.266	426
68.317	444
68.367	448
68.418	444
68.468	455
68.518	445
68.568	452
68.619	452
68.669	435
68.719	442
68.769	435
68.819	421
68.870	422
68.920	405
68.970	406
69.020	405
69.070	393
69.120	399
69.171	397
69.221	390
69.271	398
69.322	392
69.372	400
69.422	406
69.473	400
69.523	416
69.573	420
69.623	420
69.673	434
69.724	429
69.774	443
69.824	447
69.874	439
69.924	453
69.974	451
70.025	442
70.075	448
70.125	428
70.175	438
70.226	431
70.277	414
70.327	416
70.377	407
70.427	395
70.477	396
70.527	383
70.578	388
70.628	387
70.678	380
70.728	392
70.778	397
70.828	400
70.879	413
70.929	414
70.979	432
71.029	441
71.079	438
71.131	457
71.181	459
71.231	457
71.281	464
71.331	446
71.381	456
71.432	450
71.482	431
71.532	431
71.582	417
71.632	405
71.682	401
71.733	385
71.783	388
71.833	383
71.883	376
71.933	383
71.984	386
72.035	388
72.085	401
72.135	401
72.185	419
72.235	429
72.286	428
72.336	446
72.386	449
72.436	452
72.486	460
72.536	449
72.587	457
72.637	453
72.687	436
72.737	441
72.787	430
72.838	420
72.888	417
72.939	401
72.989	405
73.039	399
73.089	389
73.140	394
73.190	395
73.240	390
73.290	399
73.340	392
73.390	406
73.441	411
73.491	408
73.541	423
73.591	423
73.641	429
73.692	438
73.742	432
73.792	446
73.843	447
73.893	441
73.943	449
73.994	441
74.044	442
74.094	443
74.144	426
74.194	432
74.245	425
74.295	412
74.345	415
74.395	406
74.445	398
74.495	399
74.546	387
74.596	393
74.646	391
74.696	387
74.747	397
74.797	399
74.848	403
74.898	415
74.948	413
74.998	432
75.048	439
75.099	437
75.149	453
75.199	447
75.249	457
75.299	460
75.349	446
75.400	454
75.450	446
75.500	431
75.550	431
75.601	415
75.651	408
75.702	402
75.752	386
75.802	389
75.852	385
75.902	376
75.953	385
76.003	382
76.053	392
76.103	401
76.153	401
76.203	420
76.254	429
76.304	430
76.354	447
76.404	441
76.454	457
76.506	461
76.556	452
76.606	459
76.656	452
76.706	442
76.756	441
76.807	420
76.857	421
76.907	415
76.957	399
77.007	400
77.057	395
77.108	387
77.158	391
77.208	384
77.258	392
77.308	398
77.358	394
77.410	409
77.460	414
77.510	416
77.560	428
77.610	423
77.661	438
77.711	444
77.761	437
77.811	448
77.861	447
77.911	440
77.962	446
78.012	430
78.062	440
78.112	436
78.162	422
78.213	426
