#Creator: pendulumdriveEventBuffer
#Creation time: Tue Apr  4 15:26:34 2017
#Time	Pos
#[s]	[au]
20.546	467
20.596	488
20.646	483
20.696	506
20.746	507
20.797	495
20.847	498
20.897	476
20.947	468
20.997	455
21.047	426
21.098	416
21.148	397
21.198	374
21.249	366
21.299	361
21.349	344
21.400	348
21.450	344
21.500	356
21.550	367
21.600	373
21.651	397
21.701	411
21.751	427
21.801	449
21.851	454
21.901	477
21.952	486
22.002	482
22.052	495
22.102	482
22.153	485
22.203	479
22.254	457
22.304	454
22.354	439
22.404	416
22.454	410
22.505	389
22.555	382
22.605	376
22.655	362
22.705	367
22.755	366
22.806	363
22.856	375
22.906	376
22.956	391
23.006	405
23.057	410
23.108	431
23.158	442
23.208	446
23.258	465
23.308	462
23.359	476
23.409	480
23.459	471
23.509	478
23.559	469
23.609	456
23.660	454
23.710	432
23.760	428
23.810	417
23.860	396
23.910	394
23.962	383
24.012	370
24.062	371
24.112	362
24.162	366
24.213	373
24.263	373
24.313	389
24.363	399
24.413	406
24.463	427
24.514	431
24.564	454
24.614	467
24.664	467
24.714	484
24.765	486
24.815	482
24.866	487
24.916	468
24.966	469
25.016	458
25.067	432
25.117	428
25.167	410
25.217	391
25.267	382
25.317	363
25.368	360
25.418	356
25.468	348
25.518	357
25.568	364
25.619	368
25.669	387
25.720	394
25.770	420
25.820	438
25.870	444
25.921	472
25.971	481
26.021	487
26.071	502
26.121	489
26.171	500
26.222	493
26.272	470
26.322	468
26.372	447
26.422	425
26.473	412
26.523	386
26.573	377
26.624	364
26.674	346
26.724	347
26.775	347
26.825	342
26.875	356
26.925	363
26.975	383
27.025	400
27.076	413
27.126	439
27.176	453
27.226	469
27.276	487
27.327	482
27.377	503
27.427	502
27.477	488
27.528	493
27.578	475
27.629	460
27.679	449
27.729	423
27.779	414
27.829	397
27.880	374
27.930	370
27.980	366
28.030	352
28.080	355
28.130	351
28.181	365
28.231	375
28.281	381
28.331	403
28.381	415
28.432	429
28.483	448
28.533	451
28.583	472
28.633	479
28.683	474
28.734	487
28.784	473
28.834	477
28.884	472
28.934	450
28.984	451
29.035	437
29.085	416
29.135	413
29.185	395
29.235	386
29.285	383
29.337	369
29.387	373
29.437	372
29.487	368
29.537	379
29.588	379
29.638	392
29.688	406
29.738	410
29.788	429
29.838	439
29.889	443
29.939	462
29.989	459
30.039	473
30.089	478
30.139	467
30.190	476
30.241	469
30.291	456
30.341	455
30.391	432
30.442	427
30.492	418
30.542	397
30.592	393
30.642	383
30.692	371
30.743	369
30.793	360
30.843	365
30.893	371
30.943	371
30.993	389
31.044	400
31.094	407
31.145	429
31.195	432
31.245	457
31.296	470
31.346	472
31.396	488
31.446	488
31.496	483
31.546	488
31.597	468
31.647	469
31.697	456
31.747	430
31.797	425
31.848	407
31.898	385
31.948	377
31.998	360
32.049	356
32.099	353
32.150	346
32.200	357
32.250	364
32.300	370
32.350	391
32.400	399
32.451	426
32.501	443
32.551	448
32.601	477
32.651	484
32.702	490
32.752	503
32.802	489
32.852	499
32.902	489
32.953	465
33.004	462
33.054	441
33.104	419
33.154	407
33.204	383
33.254	374
33.305	362
33.355	348
33.405	349
33.455	351
33.505	349
33.556	363
33.606	369
33.656	391
33.706	408
33.756	417
33.806	444
33.858	456
33.908	469
33.958	485
34.008	484
34.058	496
34.109	495
34.159	481
34.209	483
34.259	466
34.309	452
34.359	442
34.410	417
34.460	411
34.510	396
34.560	377
34.610	374
34.660	371
34.711	360
34.762	365
34.812	362
34.862	374
34.912	383
34.963	389
35.013	407
35.063	418
35.113	429
35.163	447
35.213	448
35.264	466
35.314	472
35.364	468
35.414	479
35.464	467
35.514	469
35.565	467
35.615	447
35.666	449
35.716	437
35.766	418
35.817	415
35.867	402
35.917	390
35.967	387
36.017	374
36.067	377
36.118	375
36.168	372
36.218	381
36.268	379
36.318	392
36.368	405
36.419	408
36.469	428
36.520	438
36.570	441
36.620	461
36.671	459
36.721	473
36.771	479
36.821	465
36.871	478
36.921	471
36.972	455
37.022	455
37.072	432
37.122	428
37.172	416
37.222	395
37.273	391
37.323	379
37.373	366
37.424	367
37.474	357
37.525	362
37.575	371
37.625	371
37.675	389
37.725	401
37.775	410
37.826	433
37.876	437
37.926	459
37.976	475
38.026	473
38.077	492
38.127	491
38.177	482
38.227	488
38.277	466
38.328	464
38.379	452
38.429	427
38.479	419
38.529	401
38.579	381
38.629	373
38.680	354
38.730	354
38.780	353
38.830	348
38.880	360
38.931	369
38.981	377
39.031	398
39.081	406
39.131	432
39.181	450
39.233	456
39.283	481
39.333	486
39.383	489
39.433	499
39.483	485
39.534	491
39.584	480
39.634	457
39.684	452
39.734	433
39.785	414
39.835	402
39.885	379
39.935	374
39.985	366
40.035	352
40.086	358
40.137	361
40.187	361
40.237	375
40.287	380
40.337	402
40.388	415
40.438	424
40.488	445
40.538	455
40.588	464
40.639	478
40.689	470
40.739	485
40.789	483
40.839	468
40.889	472
40.940	458
40.990	446
41.041	438
41.091	415
41.141	414
41.192	402
41.242	386
41.292	385
41.342	379
41.392	370
41.442	375
41.493	371
41.543	382
41.593	388
41.643	390
41.693	407
41.743	415
41.794	423
41.844	440
41.894	439
41.945	459
41.995	465
42.046	462
42.096	475
42.146	465
42.196	469
42.246	468
42.296	452
42.347	453
42.397	442
42.447	423
42.497	419
42.547	405
42.597	393
42.648	388
42.698	373
42.748	375
42.798	372
42.849	365
42.900	376
42.950	383
43.000	386
43.050	401
43.100	404
43.150	427
43.201	440
43.251	445
43.301	466
43.351	466
43.401	480
43.451	487
43.502	474
43.552	484
43.602	476
43.652	457
43.702	455
43.754	431
43.804	422
43.854	410
43.904	387
43.954	382
44.004	371
44.055	358
44.105	359
44.155	352
44.205	358
44.255	370
44.305	373
44.356	394
44.406	408
44.456	418
44.506	443
44.556	447
44.607	472
44.658	484
44.708	479
44.758	496
44.808	493
44.858	483
44.909	483
44.959	459
45.009	453
45.059	441
45.109	416
45.160	407
45.210	391
45.260	372
45.310	368
45.360	355
45.410	356
45.461	358
45.512	357
45.562	372
45.612	383
45.662	389
45.712	413
45.763	415
45.813	442
45.863	457
45.913	460
45.963	479
46.014	482
46.064	480
46.114	486
46.164	467
46.214	474
46.264	464
46.315	445
46.365	441
46.416	425
46.466	408
46.516	402
46.566	385
46.617	384
46.667	377
46.717	368
46.767	374
46.817	375
46.868	376
46.918	388
46.968	388
47.018	406
47.068	418
47.118	421
47.169	439
47.219	446
47.269	452
47.320	465
47.370	457
47.421	473
47.471	473
47.521	460
47.571	467
47.621	457
47.671	446
47.722	443
47.772	419
47.822	421
47.872	410
47.922	392
47.972	391
48.023	383
48.073	375
48.123	376
48.173	368
48.224	378
48.275	383
48.325	384
48.375	401
48.425	410
48.475	420
48.525	438
48.576	437
48.626	461
48.676	470
48.726	467
48.776	482
48.826	471
48.877	476
48.927	475
48.977	454
49.027	456
49.077	443
49.129	420
49.179	414
49.229	399
49.279	384
49.329	376
49.379	362
49.430	364
49.480	362
49.530	357
49.580	371
49.630	382
49.680	388
49.731	408
49.781	412
49.831	439
49.881	454
49.931	459
49.982	480
50.033	476
50.083	488
50.133	493
50.183	474
50.233	482
50.284	470
50.334	449
50.384	443
50.434	423
50.484	406
50.534	396
50.585	374
50.635	372
50.685	365
50.735	354
50.785	361
50.836	359
50.886	368
50.937	383
50.987	390
51.037	410
51.087	424
51.138	432
51.188	454
51.238	455
51.288	473
51.338	481
51.389	474
51.439	484
51.489	479
51.539	465
51.589	466
51.639	443
51.690	440
51.740	430
51.790	410
51.841	406
51.891	395
51.941	381
51.992	381
52.042	371
52.092	373
52.142	377
52.192	373
52.243	387
52.293	393
52.343	397
52.393	414
52.443	415
52.493	433
52.544	445
52.594	445
52.644	462
52.694	465
52.745	464
52.795	473
52.846	459
52.896	468
52.946	463
52.996	445
53.046	447
53.097	435
53.147	419
53.197	415
53.247	396
53.297	394
53.347	387
53.398	373
53.448	376
53.498	375
53.548	371
53.598	381
53.649	380
53.700	396
53.750	408
53.800	411
53.850	433
53.900	442
53.951	452
54.001	467
54.051	459
54.101	481
54.151	483
54.201	471
54.252	477
54.302	465
54.352	454
54.402	447
54.452	423
54.502	419
54.554	405
54.604	383
54.654	381
54.704	371
54.754	360
54.805	363
54.855	358
54.905	370
54.955	379
55.005	384
55.055	404
55.106	417
55.156	429
55.206	450
55.256	450
55.306	476
55.357	484
55.407	478
55.458	491
55.508	484
55.558	477
55.608	473
55.659	448
55.709	446
55.759	430
55.809	407
55.859	399
55.909	387
55.960	370
56.010	368
56.060	357
56.110	363
56.160	367
56.211	365
56.261	383
56.312	397
56.362	404
56.412	422
56.462	429
56.513	450
56.563	461
56.613	462
56.663	479
56.713	472
56.763	478
56.814	479
56.864	463
56.914	466
56.964	454
57.014	436
57.065	432
57.115	415
57.165	404
57.216	398
57.266	381
57.316	383
57.367	379
57.417	372
57.467	379
57.517	375
57.567	384
57.617	395
57.668	395
57.718	413
57.768	423
57.818	427
57.868	443
57.919	441
57.969	457
58.019	464
58.069	457
58.120	470
58.170	468
58.221	458
58.271	463
58.321	443
58.371	444
58.421	438
58.472	418
58.522	418
58.572	407
58.622	392
58.672	392
58.722	377
58.773	376
58.823	379
58.873	372
58.923	383
58.973	387
59.024	389
59.075	405
59.125	406
59.175	426
59.225	440
59.275	441
59.326	462
59.376	467
59.426	466
59.476	479
59.526	465
59.576	476
59.627	470
59.677	450
59.727	452
59.777	437
59.827	418
59.877	412
59.929	391
59.979	385
60.029	378
60.079	366
60.129	366
60.180	367
60.230	365
60.280	376
60.330	378
60.380	398
60.430	412
60.481	417
60.531	442
60.581	453
60.631	462
60.681	479
60.731	471
60.782	489
60.833	488
60.883	473
60.933	476
60.983	462
61.034	448
61.084	438
61.134	413
61.184	407
61.234	392
61.284	373
61.335	372
61.385	366
61.435	359
61.485	365
61.535	363
61.585	378
61.636	389
61.686	394
61.737	417
61.787	428
61.837	440
61.888	459
61.938	459
61.988	476
62.038	481
62.088	473
62.138	482
62.189	472
62.239	465
62.289	460
62.339	435
62.389	435
62.440	422
62.490	402
62.540	399
62.590	391
62.641	378
62.691	378
62.742	369
62.792	377
62.842	381
62.892	381
62.942	394
62.992	402
63.043	408
63.093	424
63.143	423
63.193	444
63.243	451
63.294	451
63.344	465
63.394	458
63.444	465
63.494	467
63.545	453
63.596	460
63.646	452
63.696	436
63.746	437
63.796	423
63.846	416
63.897	410
63.947	394
63.997	395
64.047	388
64.097	381
64.148	384
64.198	377
64.248	384
64.298	392
64.348	390
64.398	406
64.450	414
64.500	417
64.550	436
64.600	435
64.650	453
64.701	463
64.751	456
64.801	474
64.851	472
64.901	462
64.951	469
65.002	451
65.052	451
65.102	442
65.152	419
65.202	419
65.252	405
65.303	388
65.354	386
65.404	370
65.454	369
65.504	371
65.555	365
65.605	377
65.655	384
65.705	388
65.755	407
65.805	410
65.856	434
65.906	448
65.956	449
66.006	471
66.056	477
66.106	476
66.157	486
66.207	471
66.258	478
66.308	469
66.358	449
66.409	445
66.459	427
66.509	410
66.559	401
66.609	380
66.659	376
66.710	370
66.760	358
66.810	365
66.860	367
66.910	368
66.960	384
67.011	389
67.061	408
67.112	424
67.162	432
67.212	453
67.263	463
67.313	466
67.363	481
67.413	475
67.463	485
67.513	481
67.564	465
67.614	465
67.664	451
67.714	432
67.764	427
67.814	404
67.865	401
67.915	390
67.965	374
68.016	376
68.066	373
68.117	368
68.167	378
68.217	375
68.267	391
68.317	400
68.367	406
68.418	423
68.468	431
68.518	439
68.568	454
68.618	452
68.669	466
68.719	468
68.769	459
68.819	469
68.869	461
68.920	453
68.971	452
69.021	435
69.071	435
69.121	425
69.171	408
69.221	409
69.272	399
69.322	389
69.372	390
69.422	380
69.472	387
69.523	388
69.573	386
69.623	395
69.673	401
69.723	404
69.773	417
69.825	416
69.875	435
69.925	443
69.975	441
70.025	458
70.075	455
70.126	462
70.176	468
70.226	454
70.276	464
70.326	457
70.377	442
70.427	443
70.477	429
70.527	418
70.577	412
70.627	393
70.678	394
70.729	386
70.779	375
70.829	378
70.879	379
70.929	376
70.980	386
71.030	387
71.080	404
71.130	414
71.180	418
71.231	439
71.281	445
71.331	459
71.381	471
71.431	463
71.481	481
71.532	479
71.582	469
71.633	471
71.683	453
71.733	448
71.784	438
71.834	414
71.884	410
71.934	397
71.984	379
72.034	376
72.085	362
72.135	363
72.185	367
72.235	364
72.285	379
72.335	389
72.386	394
72.436	416
72.486	421
72.537	443
72.587	458
72.638	460
72.688	478
72.738	481
72.788	476
72.838	484
72.888	469
72.939	468
72.989	460
73.039	436
73.089	433
73.139	418
73.189	398
73.240	394
73.290	375
73.340	374
73.390	372
73.441	364
73.492	373
73.542	378
73.592	381
73.642	396
73.692	398
73.742	418
73.793	432
73.843	433
73.893	455
73.943	460
73.993	464
74.043	473
74.094	460
74.144	472
74.194	467
74.244	451
74.294	454
74.346	443
74.396	428
74.446	425
74.496	405
74.546	405
74.596	399
74.647	384
74.697	389
74.747	387
74.797	380
74.847	388
74.897	386
74.948	397
74.998	404
75.048	402
75.098	420
75.148	425
75.199	430
75.250	443
75.300	441
75.350	457
75.400	460
75.450	452
75.501	464
75.551	459
75.601	453
75.651	455
75.701	440
75.752	441
75.802	433
75.852	414
75.902	416
75.952	405
76.002	394
76.053	393
76.104	381
76.154	385
76.204	384
76.254	379
76.304	389
76.355	395
76.405	400
76.455	412
76.505	412
76.555	434
76.606	443
76.656	444
76.706	462
76.756	464
76.806	466
76.856	475
76.907	459
76.957	469
77.008	461
77.058	444
77.108	443
77.158	428
77.209	413
77.259	405
77.309	385
77.359	385
77.409	378
77.460	365
77.510	370
77.560	375
77.610	373
77.660	386
77.710	388
77.761	409
77.811	421
77.861	428
77.912	449
77.962	453
78.013	466
78.063	478
78.113	469
78.163	484
78.213	480
78.263	466
78.314	465
78.364	447
78.414	437
78.464	426
78.514	404
78.564	400
78.615	389
78.665	371
78.715	373
78.765	365
78.816	365
78.867	373
78.917	372
78.967	390
79.017	400
79.067	405
79.117	427
79.168	427
79.218	449
79.268	461
79.318	457
79.368	474
79.418	474
79.469	468
79.519	473
79.569	454
79.619	456
79.669	448
79.721	429
79.771	427
79.821	415
79.871	400
79.921	398
79.971	384
80.022	384
80.072	383
80.122	376
80.172	385
80.222	389
80.272	392
80.323	402
80.373	400
80.423	418
80.473	429
80.523	425
80.574	444
80.625	449
80.675	448
80.725	461
80.775	449
80.825	462
80.876	460
80.926	448
80.976	453
81.026	445
81.076	432
81.126	432
81.177	414
81.227	416
81.277	408
81.327	394
81.377	396
81.428	390
81.478	384
81.529	388
81.579	382
81.629	390
81.679	397
81.730	394
81.780	411
81.830	418
81.880	423
81.930	440
81.981	435
82.031	456
82.081	463
82.131	457
82.181	470
82.231	467
82.282	462
82.332	463
82.382	446
82.433	445
82.483	434
82.533	413
82.584	411
82.634	399
82.684	386
82.734	384
82.784	371
82.835	373
82.885	374
82.935	371
82.985	385
83.035	393
83.085	398
83.136	416
83.186	421
83.236	443
83.286	453
83.337	457
83.387	474
83.438	472
83.488	476
83.538	481
83.588	466
83.638	469
83.689	458
83.739	437
83.789	433
83.839	417
83.889	401
83.939	393
83.990	374
84.040	375
84.090	371
84.140	362
84.190	370
84.241	378
84.292	379
84.342	395
84.392	400
84.442	421
84.492	434
84.543	438
84.593	458
84.643	458
84.693	470
84.743	478
84.793	467
84.844	476
84.894	469
84.944	454
84.994	453
85.044	431
85.094	425
85.146	418
85.196	399
85.246	398
85.296	390
85.346	379
85.397	381
85.447	375
85.497	378
85.547	387
85.597	384
85.647	401
85.698	409
85.748	412
85.798	429
85.848	430
85.898	442
85.949	452
85.999	448
86.050	462
86.100	461
86.150	454
86.200	460
86.251	445
86.301	449
86.351	446
86.401	427
86.451	430
86.501	422
86.552	408
86.602	408
86.652	396
86.702	394
86.752	394
86.803	384
86.853	391
86.904	392
86.954	388
87.004	400
87.054	397
87.105	409
87.155	420
87.205	417
87.255	435
87.305	443
87.355	446
87.406	457
87.456	448
87.506	464
87.556	465
87.606	451
87.657	459
87.707	451
87.757	439
87.808	437
87.858	418
87.908	416
87.959	408
88.009	393
88.059	391
88.109	385
88.159	377
88.209	381
88.260	373
88.310	384
88.360	392
88.410	394
88.460	411
88.511	420
88.561	429
88.611	446
88.661	446
88.712	466
88.762	472
88.813	465
88.863	478
88.913	471
88.963	464
89.013	464
89.064	440
89.114	440
89.164	427
89.214	408
89.264	403
89.314	389
89.365	376
89.415	375
89.465	365
89.515	370
89.565	373
89.616	372
89.667	388
89.717	399
89.767	406
89.817	427
89.867	429
89.918	453
89.968	463
90.018	461
90.068	479
90.118	476
90.168	476
90.219	477
90.269	460
90.319	461
90.369	448
90.419	426
90.469	423
90.521	409
90.571	392
90.621	387
90.671	373
90.721	376
90.772	374
90.822	368
90.872	379
90.922	387
90.972	390
91.022	406
91.073	410
91.123	429
91.173	439
91.223	440
91.273	459
91.323	456
91.374	464
91.425	471
91.475	458
91.525	465
91.575	459
91.626	444
91.676	444
91.726	429
91.776	424
91.826	417
91.876	401
91.927	402
91.977	395
92.027	384
92.077	390
92.127	381
92.177	386
92.228	394
92.278	390
92.329	404
92.379	410
92.429	411
92.480	425
92.530	423
92.580	437
92.630	447
92.680	441
92.730	456
92.781	457
92.831	453
92.881	459
92.931	445
92.981	452
93.032	448
93.082	431
93.132	435
93.182	425
93.233	411
93.283	410
93.334	395
93.384	394
93.434	391
93.484	382
93.534	387
93.584	387
93.635	385
93.685	395
93.735	393
93.785	408
93.835	421
93.886	418
93.936	440
93.986	447
94.036	449
94.086	464
94.137	455
94.188	470
94.238	471
94.288	456
94.338	462
94.388	452
94.438	436
94.489	433
94.539	412
94.589	408
94.639	398
94.689	383
94.740	381
94.790	375
94.840	369
94.890	375
94.940	369
94.990	385
95.042	396
95.092	398
95.142	420
95.192	431
95.242	439
95.293	458
95.343	452
95.393	474
95.443	479
95.493	472
95.543	478
95.594	470
95.644	458
95.694	455
95.744	432
95.794	430
95.844	415
95.895	393
95.946	391
95.996	382
96.046	369
96.096	373
96.147	366
96.197	375
96.247	381
96.297	382
96.347	400
96.397	410
96.448	419
96.498	437
96.548	437
96.598	459
96.648	467
96.698	462
96.749	474
96.799	469
96.850	464
96.900	465
96.950	445
97.001	448
97.051	437
97.101	416
97.151	416
97.201	405
97.251	393
97.302	392
97.352	382
97.402	385
97.452	385
97.502	382
97.552	392
97.603	398
97.653	400
97.704	412
97.754	412
97.804	429
97.855	437
97.905	434
97.955	450
98.005	447
98.055	454
98.105	459
98.156	447
98.206	457
98.256	453
98.306	440
98.356	444
98.406	433
98.457	426
98.507	423
98.557	409
98.608	409
98.658	403
98.709	393
98.759	395
98.809	391
98.859	387
98.909	393
98.959	387
99.010	399
99.060	405
99.110	402
99.160	420
99.210	423
99.261	433
99.311	444
99.361	439
99.411	459
99.461	461
99.512	456
99.563	465
99.613	455
99.663	456
99.713	453
99.763	433
99.813	435
99.864	424
99.914	408
99.964	405
100.014	388
100.064	384
100.115	383
100.165	372
100.215	380
100.265	381
100.315	381
100.365	395
100.417	395
100.467	412
100.517	426
100.567	430
100.617	451
100.667	458
100.718	460
100.768	475
100.818	465
100.868	474
100.918	474
100.969	456
101.019	458
101.069	446
101.119	428
101.169	422
101.219	401
101.270	394
101.321	387
101.371	372
101.421	374
101.471	372
101.521	366
101.572	377
101.622	379
101.672	393
101.722	407
101.772	408
101.823	431
101.873	442
101.923	449
101.973	466
102.023	460
102.073	476
102.124	476
102.174	464
102.225	470
102.275	460
102.325	446
102.376	442
102.426	420
102.476	416
102.526	407
102.576	388
102.626	389
102.677	383
102.727	376
102.777	380
102.827	376
102.877	388
102.927	394
102.978	394
103.028	412
103.078	419
103.129	424
103.179	440
103.230	441
103.280	455
103.330	459
103.380	454
103.430	462
103.480	458
103.531	453
103.581	453
103.631	436
103.681	442
103.731	433
103.781	418
103.832	419
103.882	410
103.932	401
103.982	402
104.033	389
104.084	395
104.134	395
104.184	386
104.234	398
104.284	401
104.334	400
104.385	411
104.435	407
104.485	423
104.535	430
104.585	430
104.635	443
104.686	443
104.736	448
104.786	457
104.836	448
104.886	459
104.938	455
104.988	444
105.038	449
105.088	437
105.138	430
105.188	428
105.239	407
105.289	411
105.339	403
105.389	392
105.439	392
105.489	383
105.540	384
105.590	388
105.640	382
105.690	396
105.740	402
105.791	403
105.842	421
105.892	425
105.942	435
105.992	450
106.042	446
106.093	465
106.143	468
106.193	462
106.243	471
106.293	459
106.344	458
106.394	453
106.444	432
106.494	432
106.544	419
106.594	401
106.645	397
106.696	383
106.746	377
106.796	376
106.846	368
106.896	376
106.947	380
106.997	382
107.047	397
107.097	399
107.147	418
107.198	434
107.248	437
107.298	458
107.348	465
107.398	466
107.448	478
107.499	468
107.549	475
107.600	471
107.650	454
107.700	452
107.750	439
107.801	420
107.851	414
107.901	393
107.951	388
108.001	384
108.052	370
108.102	374
108.152	375
108.202	372
108.252	385
108.302	386
108.353	401
108.403	415
108.453	416
108.504	439
108.554	447
108.605	449
108.655	466
108.705	458
108.755	471
108.805	471
108.855	455
108.906	462
108.956	451
109.006	438
109.056	435
109.106	417
109.156	414
109.207	407
109.257	392
109.307	394
109.357	390
109.408	384
109.459	388
109.509	384
109.559	395
109.609	400
109.659	399
109.709	415
109.760	421
109.810	423
109.860	437
109.910	432
109.960	448
110.010	452
110.061	447
110.111	456
110.161	452
110.211	450
110.261	451
110.313	434
110.363	442
110.413	436
110.463	422
110.513	423
110.563	415
110.614	404
110.664	405
110.714	393
110.764	398
110.814	395
110.864	389
110.915	396
110.965	397
111.015	398
111.065	407
111.115	402
111.166	420
111.217	427
111.267	426
111.317	443
111.367	446
111.417	451
111.468	460
111.518	449
111.568	463
111.618	461
111.668	448
111.718	452
111.769	441
111.819	432
111.869	427
111.919	408
111.969	408
112.020	398
112.070	384
112.121	387
112.171	383
112.221	376
112.271	384
112.322	382
112.372	394
112.422	403
112.472	406
112.522	424
112.573	431
112.623	445
112.673	456
112.723	456
112.773	472
112.823	473
112.874	465
112.924	472
112.974	458
113.025	456
113.075	448
113.125	427
113.176	425
113.226	411
113.276	392
113.326	390
113.376	375
113.427	372
113.477	374
113.527	367
113.577	378
113.627	385
113.677	386
113.728	405
113.778	409
113.828	428
113.878	442
113.929	443
113.979	463
114.030	469
114.080	464
114.130	477
114.180	463
114.230	468
114.281	462
114.331	442
114.381	443
114.431	430
114.481	413
114.531	409
114.582	390
114.632	388
114.682	385
114.732	374
114.782	382
114.833	383
114.884	383
114.934	395
114.984	394
115.034	409
115.084	421
115.135	421
115.185	441
115.235	445
115.285	448
115.335	459
115.385	448
115.436	461
115.486	460
115.536	448
115.586	453
115.636	445
115.686	435
115.738	433
115.788	417
115.838	417
115.888	412
115.938	400
115.989	402
116.039	397
116.089	390
116.139	397
116.189	389
