#Creator: pendulumdriveEventBuffer
#Creation time: Tue Mar 21 16:00:21 2017
#Time	Pos
#[s]	[au]
9.996	495
10.046	489
10.097	484
10.147	476
10.197	467
10.248	459
10.298	448
10.348	439
10.399	431
10.449	421
10.499	414
10.549	410
10.599	406
10.650	406
10.700	408
10.750	412
10.800	420
10.850	427
10.900	438
10.951	448
11.001	461
11.051	473
11.101	483
11.152	491
11.202	500
11.253	500
11.303	500
11.353	497
11.403	492
11.453	486
11.504	476
11.554	462
11.604	453
11.654	439
11.704	428
11.754	418
11.805	411
11.855	405
11.905	404
11.955	404
12.005	410
12.057	414
12.107	421
12.157	431
12.207	442
12.257	453
12.307	462
12.358	470
12.408	481
12.458	485
12.508	488
12.558	491
12.608	490
12.659	490
12.709	486
12.759	479
12.809	475
12.859	464
12.909	457
12.961	449
13.011	439
13.061	432
13.111	424
13.161	419
13.212	416
13.262	412
13.312	412
13.362	413
13.412	417
13.462	422
13.513	429
13.563	438
13.613	449
13.663	457
13.713	467
13.764	475
13.814	484
13.865	493
13.915	493
13.965	496
14.015	496
14.066	490
14.116	484
14.166	475
14.216	465
14.266	456
14.316	443
14.367	432
14.417	425
14.467	414
14.517	409
14.567	405
14.618	406
14.668	409
14.719	413
14.769	421
14.819	431
14.869	439
14.920	450
14.970	461
15.020	470
15.070	479
15.120	484
15.170	489
15.221	493
15.271	489
15.321	488
15.371	483
15.421	477
15.472	472
15.522	463
15.572	454
15.623	448
15.673	439
15.723	432
15.774	426
15.824	421
15.874	418
15.924	416
15.974	416
16.025	420
16.075	421
16.125	426
16.175	432
16.225	439
16.275	448
16.326	455
16.376	463
16.426	472
16.476	477
16.527	485
16.577	488
16.628	490
16.678	492
16.728	487
16.778	482
16.828	476
16.879	467
16.929	458
16.979	448
17.029	437
17.079	428
17.129	419
17.180	414
17.230	409
17.280	409
17.330	410
17.380	413
17.431	419
17.482	429
17.532	437
17.582	448
17.632	458
17.682	467
17.733	477
17.783	482
17.833	489
17.883	492
17.933	491
17.983	488
18.034	483
18.084	479
18.134	472
18.184	462
18.234	454
18.284	448
18.336	437
18.386	431
18.436	426
18.486	421
18.536	419
18.587	417
18.637	419
18.687	422
18.737	424
18.787	430
18.837	435
18.888	440
18.938	450
18.988	455
19.038	463
19.088	471
19.138	475
19.189	479
19.240	484
19.290	484
19.340	486
19.390	482
19.441	479
19.491	476
19.541	466
19.591	459
19.641	451
19.691	441
19.742	433
19.792	425
19.842	418
19.892	416
19.942	412
19.993	412
20.043	414
20.093	420
20.144	427
20.194	434
20.244	442
20.295	456
20.345	464
20.395	472
20.445	479
20.495	486
20.545	490
20.596	490
20.646	489
20.696	487
20.746	478
20.796	472
20.847	462
20.897	455
20.947	448
20.997	438
21.048	432
21.098	428
21.149	423
21.199	419
21.249	419
21.299	420
21.349	423
21.399	426
21.450	432
21.500	439
21.550	444
21.600	451
21.650	456
21.701	463
21.751	470
21.801	472
21.851	477
21.901	480
21.952	480
22.003	480
22.053	479
22.103	475
22.153	473
22.203	464
22.253	459
22.304	452
22.354	444
22.404	437
22.454	429
22.504	423
22.555	420
22.605	416
22.655	416
22.705	419
22.755	421
22.805	426
22.857	433
22.907	442
22.957	452
23.007	460
23.057	469
23.108	477
23.158	481
23.208	486
23.258	488
23.308	487
23.358	486
23.409	479
23.459	472
23.509	466
23.559	456
23.609	448
23.659	439
23.710	433
23.761	428
23.811	423
23.861	419
23.911	422
23.962	420
24.012	424
24.062	427
24.112	433
24.162	440
24.212	445
24.263	451
24.313	458
24.363	462
24.413	468
24.463	472
24.513	475
24.564	479
24.614	477
24.665	476
24.715	475
24.765	473
24.816	470
24.866	463
24.916	458
24.966	454
25.016	446
25.066	439
25.117	433
25.167	428
25.217	424
25.267	421
25.317	420
25.367	422
25.418	423
25.468	428
25.519	433
25.569	441
25.619	449
25.670	456
25.720	465
25.770	475
25.820	478
25.870	482
25.920	485
25.971	485
26.021	483
26.071	478
26.121	472
26.171	467
26.221	456
26.272	448
26.322	440
26.372	434
26.423	429
26.473	424
26.524	422
26.574	422
26.624	422
26.674	425
26.724	429
26.774	433
26.825	440
26.875	446
26.925	452
26.975	459
27.025	464
27.076	467
27.126	471
27.176	473
27.226	476
27.276	475
27.327	474
27.378	474
27.428	469
27.478	466
27.528	461
27.578	456
27.628	453
27.679	446
27.729	441
27.779	437
27.829	431
27.879	428
27.930	425
27.980	424
28.030	424
28.080	426
28.130	430
28.180	436
28.232	441
28.282	447
28.332	454
28.382	461
28.432	470
28.482	475
28.533	479
28.583	483
28.633	482
28.683	482
28.733	477
28.784	473
28.834	467
28.884	459
28.934	451
28.984	445
29.034	436
29.085	430
29.136	425
29.186	422
29.236	421
29.286	422
29.337	425
29.387	431
29.437	433
29.487	440
29.537	446
29.587	452
29.638	460
29.688	464
29.738	468
29.788	472
29.838	472
29.888	474
29.939	472
29.989	472
30.040	472
30.090	467
30.140	463
30.191	459
30.241	454
30.291	450
30.341	445
30.391	441
30.441	438
30.492	434
30.542	432
30.592	431
30.642	429
30.692	429
30.742	430
30.793	433
30.843	438
30.893	440
30.944	446
30.994	451
31.045	458
31.095	464
31.145	469
31.195	475
31.245	479
31.295	478
31.346	479
31.396	476
31.446	473
31.496	468
31.546	461
31.596	455
31.647	449
31.697	440
31.747	434
31.797	429
31.848	425
31.899	424
31.949	422
31.999	424
32.049	430
32.099	433
32.149	439
32.200	445
32.250	452
32.300	458
32.350	463
32.400	468
32.450	474
32.501	473
32.551	475
32.601	474
32.651	472
32.701	470
32.753	465
32.803	461
32.853	460
32.903	453
32.953	449
33.003	444
33.054	440
33.104	439
33.154	435
33.204	434
33.254	434
33.305	432
33.355	432
33.405	433
33.455	436
33.505	439
33.555	443
33.606	447
33.657	453
33.707	456
33.757	461
33.807	465
33.857	470
33.908	474
33.958	474
34.008	476
34.058	476
34.108	472
34.159	468
34.209	463
34.259	456
34.309	451
34.359	443
34.409	438
34.460	433
34.510	428
34.561	425
34.611	425
34.661	425
34.711	429
34.762	432
34.812	438
34.862	445
34.912	450
34.962	457
35.013	463
35.063	467
35.113	473
35.163	473
35.213	474
35.263	476
35.314	472
35.364	469
35.415	465
35.465	461
35.515	458
35.565	452
35.616	447
35.666	445
35.716	440
35.766	438
35.816	436
35.867	435
35.917	435
35.967	435
36.017	435
36.067	439
36.117	439
36.168	442
36.218	444
36.268	448
36.319	453
36.369	455
36.420	459
36.470	465
36.520	466
36.570	469
36.620	470
36.670	471
36.721	472
36.771	469
36.821	467
36.871	464
36.921	458
36.971	453
37.022	447
37.072	441
37.122	438
37.172	432
37.223	429
37.274	429
37.324	427
37.374	428
37.424	431
37.474	436
37.524	443
37.575	447
37.625	453
37.675	461
37.725	465
37.775	470
37.825	473
37.876	474
37.926	476
37.976	472
38.026	469
38.076	466
38.128	461
38.178	457
38.228	451
38.278	447
38.328	444
38.378	439
38.429	437
38.479	435
38.529	435
38.579	435
38.629	436
38.679	438
38.730	442
38.780	442
38.830	446
38.880	448
38.930	451
38.981	454
39.032	457
39.082	458
39.132	463
39.182	463
39.232	465
39.283	465
39.333	466
39.383	467
39.433	465
39.483	464
39.533	463
39.584	458
39.634	454
39.684	450
39.734	444
39.784	441
39.835	437
39.885	434
39.936	433
39.986	431
40.036	431
40.086	433
40.137	436
40.187	441
40.237	446
40.287	451
40.337	459
40.388	462
40.438	467
40.488	470
40.538	472
40.588	474
40.638	472
40.689	470
40.739	469
40.789	462
40.840	457
40.890	452
40.940	448
40.991	444
41.041	439
41.091	436
41.141	437
41.191	434
41.242	434
41.292	436
41.342	438
41.392	442
41.442	444
41.492	447
41.543	452
41.593	453
41.643	456
41.693	458
41.744	460
41.794	462
41.845	462
41.895	462
41.945	465
41.995	463
42.045	463
42.096	462
42.146	460
42.196	459
42.246	456
42.296	453
42.346	453
42.397	446
42.447	443
42.497	439
42.547	437
42.597	436
42.649	435
42.699	434
42.749	437
42.799	437
42.849	441
42.899	445
42.950	450
43.000	456
43.050	459
43.100	464
43.150	468
43.200	469
43.251	471
43.301	470
43.351	469
43.401	469
43.451	463
43.501	459
43.553	455
43.603	448
43.653	444
43.703	439
43.753	437
43.804	436
43.854	434
43.904	434
43.954	438
44.004	438
44.054	441
44.105	444
44.155	447
44.205	452
44.255	454
44.305	457
44.356	460
44.406	460
44.457	463
44.507	462
44.557	462
44.607	463
44.658	460
44.708	460
44.758	461
44.808	458
44.858	456
44.908	454
44.959	453
45.009	451
45.059	448
45.109	445
45.159	443
45.210	441
45.260	440
45.311	438
45.361	438
45.411	439
45.461	439
45.512	440
45.562	443
45.612	447
45.662	452
45.712	454
45.762	460
45.813	465
45.863	465
45.913	468
45.963	469
46.013	468
46.064	468
46.114	464
46.164	460
46.215	458
46.265	451
46.315	446
46.366	443
46.416	439
46.466	436
46.516	435
46.566	434
46.617	437
46.667	437
46.717	440
46.767	443
46.817	447
46.867	451
46.918	455
46.968	458
47.018	462
47.068	461
47.119	462
47.169	462
47.220	461
47.270	462
47.320	460
47.370	458
47.420	458
47.471	455
47.521	454
47.571	451
47.621	451
47.671	450
47.721	447
47.772	446
47.822	447
47.872	444
47.922	443
47.972	442
48.023	441
48.074	443
48.124	442
48.174	444
48.224	446
48.274	447
48.325	450
48.375	453
48.425	456
48.475	460
48.525	462
48.575	464
48.626	468
48.676	466
48.726	466
48.776	463
48.826	461
48.876	459
48.928	454
48.978	449
49.028	447
49.078	441
49.128	438
49.179	437
49.229	435
49.279	436
49.329	437
49.379	439
49.429	444
49.480	446
49.530	450
49.580	454
49.630	457
49.680	461
49.730	462
49.781	463
49.832	466
49.882	463
49.932	462
49.982	460
50.033	458
50.083	457
50.133	454
50.183	452
50.233	451
50.283	447
50.334	447
50.384	446
50.434	445
50.484	446
50.534	445
50.585	444
50.635	447
50.685	444
50.736	445
50.786	445
50.836	446
50.887	448
50.937	448
50.987	450
51.037	454
51.087	454
51.137	457
51.188	459
51.238	461
51.288	464
51.338	463
51.388	463
51.439	463
51.489	460
51.539	458
51.589	454
51.640	451
51.690	449
51.741	443
51.791	441
51.841	439
51.891	436
51.941	437
51.991	437
52.042	439
52.092	444
52.142	445
52.192	450
52.242	453
52.293	456
52.343	460
52.393	462
52.443	464
52.493	466
52.544	463
52.595	462
52.645	460
52.695	457
52.745	455
52.795	453
52.845	450
52.896	450
52.946	447
52.996	446
53.046	445
53.096	445
53.147	445
53.197	445
53.247	446
53.297	448
53.347	447
53.397	447
53.449	448
53.499	448
53.549	449
53.599	449
53.649	451
53.700	454
53.750	452
53.800	454
53.850	457
53.900	458
53.950	461
54.001	460
54.051	461
54.101	462
54.151	459
54.201	458
54.251	456
54.302	452
54.353	450
54.403	446
54.453	443
54.503	443
54.554	439
54.604	439
54.654	438
54.704	439
54.754	443
54.804	444
54.855	448
54.905	453
54.955	454
55.005	458
55.055	460
55.105	462
55.156	464
55.206	463
55.257	461
55.307	462
55.357	458
55.408	455
55.458	452
55.508	451
55.558	449
55.608	446
55.658	445
55.709	447
55.759	445
55.809	446
55.859	446
55.909	447
55.959	448
56.010	448
56.060	449
56.111	451
56.161	449
56.211	450
56.262	450
56.312	450
56.362	452
56.412	452
56.462	454
56.512	456
56.563	455
56.613	457
56.663	458
56.713	459
56.763	461
56.813	459
56.864	458
56.914	458
56.964	454
57.015	452
57.065	448
57.116	446
57.166	444
57.216	441
57.266	441
57.316	441
57.366	440
57.417	441
57.467	444
57.517	446
57.567	451
57.617	452
57.668	455
57.718	460
57.768	460
57.818	463
57.868	462
57.919	461
57.970	462
58.020	459
58.070	456
58.120	455
58.170	451
58.220	449
58.271	446
58.321	447
58.371	446
58.421	444
58.471	445
58.522	447
58.572	447
58.622	449
58.672	449
58.722	450
58.772	451
58.824	451
58.874	452
58.924	453
58.974	451
59.024	452
59.074	452
59.125	453
59.175	453
59.225	453
59.275	455
59.325	454
59.376	456
59.426	456
59.476	456
59.526	456
59.576	457
59.626	454
59.677	453
59.728	450
59.778	449
59.828	447
59.878	443
59.929	442
59.979	444
60.029	442
60.079	442
60.129	444
60.179	446
60.230	449
60.280	452
60.330	455
60.380	459
60.430	460
60.480	461
60.531	461
60.581	462
60.632	461
60.682	459
60.732	456
60.783	455
60.833	450
60.883	448
60.933	446
60.983	444
61.033	444
61.084	443
61.134	444
61.184	447
61.234	446
61.284	448
61.334	450
61.385	451
61.435	454
61.485	452
61.536	454
61.586	456
61.637	454
61.687	454
61.737	453
61.787	452
61.837	453
61.887	452
61.938	453
61.988	455
62.038	453
62.088	454
62.138	454
62.188	455
62.239	456
62.289	454
62.339	453
62.389	454
62.440	450
62.491	448
62.541	446
62.591	445
62.641	445
62.691	443
62.741	444
62.792	446
62.842	446
62.892	449
62.942	450
62.992	453
63.042	456
63.093	457
63.143	460
63.193	463
63.243	460
63.293	461
63.345	459
63.395	457
63.445	455
63.495	452
63.545	449
63.595	449
63.646	444
63.696	444
63.746	443
63.796	443
63.846	445
63.897	445
63.947	447
63.997	451
64.047	451
64.097	453
64.147	453
64.198	454
64.249	456
64.299	454
64.349	456
64.399	455
64.449	453
64.500	453
64.550	452
64.600	452
64.650	453
64.700	451
64.751	452
64.801	454
64.851	453
64.901	454
64.951	454
65.001	452
65.052	454
65.102	452
65.153	451
65.203	450
65.253	447
65.303	447
65.354	445
65.404	445
65.454	445
65.504	445
65.554	447
65.605	450
65.655	450
65.705	453
65.755	455
65.805	458
65.855	460
65.906	460
65.956	461
66.007	461
66.057	459
66.107	457
66.157	453
66.208	451
66.258	451
66.308	447
66.358	445
66.408	443
66.459	443
66.509	444
66.559	444
66.609	445
66.659	449
66.709	449
66.760	452
66.810	453
66.860	454
66.911	458
66.961	456
67.012	457
67.062	458
67.112	454
67.162	453
67.212	452
67.262	452
67.313	452
67.363	450
67.413	450
67.463	452
67.513	451
67.563	451
67.614	452
67.664	452
67.714	452
67.764	452
67.815	452
67.866	452
67.916	450
67.966	449
68.016	447
68.066	447
68.116	447
68.167	446
68.217	446
68.267	449
68.317	449
68.367	451
68.417	453
68.468	455
68.518	458
68.568	458
68.618	459
68.668	461
68.720	459
68.770	457
68.820	455
68.870	453
68.920	452
68.970	448
69.021	446
69.071	445
69.121	443
69.171	443
69.221	443
69.271	445
69.322	447
69.372	448
69.422	451
69.472	455
69.522	454
69.573	456
69.624	457
69.674	458
69.724	458
69.774	456
69.824	455
69.875	456
69.925	451
69.975	451
70.025	450
70.075	448
70.125	450
70.176	448
70.226	448
70.276	452
70.326	451
70.376	451
70.427	451
70.477	452
70.528	453
70.578	451
70.628	451
70.678	452
70.729	449
70.779	449
70.829	448
70.879	448
70.929	449
70.980	448
71.030	449
71.080	453
71.130	453
71.180	455
71.230	455
71.281	458
71.331	460
71.381	457
71.432	457
71.482	458
71.532	454
71.583	453
71.633	450
71.683	448
71.733	447
71.783	444
71.834	443
71.884	445
71.934	444
71.984	446
72.034	447
72.084	450
72.135	452
72.185	453
72.235	456
72.285	457
72.336	458
72.386	458
72.437	457
72.487	456
72.537	456
72.587	454
72.637	452
72.688	451
72.738	449
72.788	449
72.838	448
72.888	448
72.938	451
72.989	449
73.039	450
73.089	450
73.139	452
73.189	453
73.241	453
73.291	453
73.341	453
73.391	451
73.441	450
73.491	449
73.542	448
73.592	449
73.642	448
73.692	449
73.742	451
73.792	451
73.843	453
73.893	454
73.943	454
73.993	457
74.043	457
74.093	457
74.145	459
74.195	456
74.245	456
74.295	452
74.345	450
74.396	449
74.446	447
74.496	445
74.546	446
74.596	444
74.646	443
74.697	444
74.747	447
74.797	449
74.847	450
74.897	453
74.948	457
74.998	457
75.049	458
75.099	458
75.149	458
75.199	458
75.250	456
75.300	454
75.350	454
75.400	449
75.450	449
75.500	447
75.551	447
75.601	447
75.651	446
75.701	448
75.751	451
75.802	450
75.852	451
75.903	452
75.953	453
76.003	455
76.053	453
76.104	454
76.154	455
76.204	452
76.254	450
76.304	450
76.354	449
76.405	450
76.455	448
76.505	450
76.555	452
76.605	451
76.656	453
76.706	454
76.756	455
76.807	457
76.857	456
76.907	457
76.958	457
77.008	453
77.058	452
77.108	450
77.158	447
77.209	448
77.259	445
77.309	445
77.359	446
77.409	446
77.459	447
77.510	448
77.560	450
77.610	454
77.660	454
77.711	456
77.761	460
77.812	459
77.862	460
77.912	457
77.962	457
78.012	456
78.063	452
78.113	451
78.163	451
78.213	447
78.263	446
78.313	445
78.364	445
78.414	448
78.464	447
78.514	449
78.564	452
78.615	452
78.666	453
78.716	454
78.766	455
78.816	456
78.866	454
78.917	453
78.967	454
79.017	452
79.067	451
79.117	449
79.167	449
79.218	450
79.268	449
79.318	450
79.368	453
79.418	452
79.468	453
79.520	454
79.570	454
79.620	455
79.670	455
79.720	453
79.771	453
79.821	450
79.871	450
79.921	448
79.971	446
80.021	448
80.072	446
80.122	447
80.172	447
80.222	448
80.272	450
80.322	452
80.373	454
80.424	457
80.474	457
80.524	458
80.574	458
80.625	458
80.675	457
80.725	455
80.775	453
80.825	453
80.875	449
80.926	447
80.976	447
81.026	445
81.076	445
81.126	446
81.177	447
81.227	450
81.277	450
81.328	451
81.378	452
81.428	454
81.479	456
81.529	455
81.579	456
81.629	456
81.679	452
81.729	452
81.780	450
81.830	449
81.880	450
81.930	449
81.980	449
82.031	451
82.081	449
82.131	452
82.181	452
82.232	453
82.282	454
82.333	454
82.383	454
82.433	455
82.483	451
82.533	451
82.583	449
82.634	448
82.684	448
82.734	447
82.784	447
82.834	449
82.885	448
82.935	449
82.985	451
83.035	453
83.085	456
83.136	456
83.187	457
83.237	459
83.287	457
83.337	457
83.387	456
83.437	454
83.488	452
83.538	449
83.588	448
83.638	449
83.688	445
83.739	445
83.789	446
83.839	446
83.889	448
83.939	449
83.989	451
84.041	455
84.091	454
84.141	455
84.191	456
84.241	455
84.292	457
84.342	454
84.392	452
84.442	454
84.492	450
84.542	450
84.593	449
84.643	448
84.693	450
84.743	449
84.793	451
84.843	453
84.894	452
84.945	454
84.995	453
85.045	453
85.095	455
85.146	453
85.196	452
85.246	452
85.296	449
85.346	449
85.396	446
85.447	447
85.497	448
85.547	448
85.597	448
85.647	451
85.697	451
85.748	454
85.798	455
85.849	457
85.899	458
85.949	457
86.000	457
86.050	457
86.100	454
86.150	453
86.200	451
86.250	448
86.301	449
86.351	446
86.401	445
86.451	447
86.501	445
86.551	448
86.602	449
86.652	451
86.703	453
86.753	454
86.803	455
86.854	455
86.904	456
86.954	456
87.004	455
87.054	455
87.104	454
87.155	451
87.205	450
87.255	448
87.305	448
87.355	449
87.405	448
87.456	449
87.506	452
87.556	451
87.607	453
87.657	453
87.708	454
87.758	454
87.808	453
87.858	453
87.908	454
87.958	450
88.009	450
88.059	448
88.109	447
88.159	448
88.209	447
88.260	447
88.310	451
88.360	449
88.410	452
88.460	453
88.511	454
88.562	457
88.612	457
88.662	457
88.712	459
88.762	456
88.812	454
88.863	453
88.913	450
88.963	449
89.013	447
89.063	445
89.114	447
89.164	446
89.214	447
89.264	447
89.314	449
89.364	451
89.416	452
89.466	454
89.516	457
89.566	456
89.616	456
89.666	455
89.717	455
89.767	454
89.817	451
89.867	451
89.917	452
89.968	448
90.018	449
90.068	449
90.118	449
90.168	450
90.218	450
90.269	452
90.320	455
90.370	453
90.420	455
90.470	454
90.521	453
90.571	454
90.621	452
90.671	450
90.721	451
90.771	449
90.822	447
90.872	448
90.922	447
90.972	449
91.022	449
91.072	451
91.123	454
91.173	454
91.224	455
91.274	456
91.324	456
91.375	458
91.425	456
91.475	455
91.525	455
91.575	451
91.625	449
91.676	448
91.726	446
91.776	446
91.826	446
91.876	446
91.926	449
91.977	448
92.027	450
92.077	451
92.128	453
92.178	456
92.229	456
92.279	457
92.329	458
92.379	455
92.429	454
92.479	452
92.530	451
92.580	451
92.630	448
92.680	447
92.730	449
92.780	448
92.831	449
92.881	450
92.931	452
92.981	454
93.032	453
93.083	454
93.133	456
93.183	454
93.233	454
93.283	453
93.333	451
93.384	452
93.434	449
93.484	448
93.534	447
93.584	447
93.634	448
93.685	448
93.735	450
93.785	453
93.835	451
93.885	454
93.937	457
93.987	456
94.037	457
94.087	457
94.137	455
94.187	456
94.238	453
94.288	451
94.338	448
94.388	447
94.438	447
94.489	445
94.539	446
94.589	448
94.639	446
94.689	448
94.739	450
94.790	453
94.841	455
94.891	455
94.941	456
94.991	459
95.041	456
95.092	457
95.142	454
95.192	453
95.242	452
95.292	449
95.343	449
95.393	450
95.443	447
95.493	448
95.543	447
95.593	448
95.644	451
95.694	452
95.745	453
95.795	455
95.845	455
95.895	454
95.946	453
95.996	453
96.046	453
96.096	450
96.146	449
96.197	451
96.247	448
96.297	448
96.347	448
96.397	448
96.447	450
96.498	450
96.548	452
96.599	456
96.649	455
96.699	456
96.749	457
96.800	456
96.850	456
96.900	454
96.950	452
97.000	453
97.051	449
97.101	447
97.151	446
97.201	445
97.251	446
97.301	446
97.352	446
97.402	450
97.452	450
97.503	453
97.553	453
97.604	456
97.654	456
97.704	457
97.754	457
97.804	457
97.854	454
97.905	454
97.955	451
98.005	450
98.055	449
98.105	448
98.155	447
98.206	449
98.256	447
98.306	449
98.356	450
98.407	450
98.458	453
98.508	453
98.558	455
98.608	457
98.658	454
98.708	455
98.759	452
98.809	451
98.859	452
98.909	449
98.959	448
99.009	450
99.060	448
99.110	449
99.160	449
99.210	451
99.260	454
99.312	454
99.362	455
99.412	457
99.462	456
99.512	456
99.562	454
99.613	455
99.663	454
99.713	450
99.763	450
99.813	449
99.863	447
99.914	446
99.964	446
100.014	446
100.064	449
100.114	449
100.165	450
100.216	454
100.266	454
100.316	456
100.366	456
100.416	457
100.467	459
100.517	455
100.567	455
100.617	455
100.667	451
100.717	450
100.768	448
100.818	448
100.868	449
100.918	446
100.968	448
101.019	448
101.069	449
101.120	452
101.170	453
101.220	453
101.270	456
101.321	455
101.371	455
101.421	454
101.471	452
101.521	453
101.572	450
101.622	449
101.672	450
101.722	448
101.772	448
101.822	448
101.873	449
101.923	451
101.973	451
102.024	453
102.074	456
102.124	455
102.175	456
102.225	456
102.275	456
102.325	455
102.375	453
102.426	452
102.476	452
102.526	449
102.576	447
102.626	446
102.676	446
102.727	447
102.777	447
102.827	449
102.877	452
102.928	453
102.978	454
103.029	454
103.079	456
103.129	458
103.179	457
103.229	457
103.280	457
103.330	453
103.380	452
103.430	450
103.480	449
103.530	448
103.581	446
103.631	446
103.681	449
103.731	448
103.781	448
103.833	450
103.883	452
103.933	453
103.983	454
104.033	455
104.083	456
104.134	455
104.184	456
104.234	454
104.284	453
104.334	451
104.384	449
104.435	449
104.485	450
104.535	448
104.585	448
104.635	448
104.685	449
104.737	451
104.787	452
104.837	454
104.887	457
104.937	455
104.988	456
105.038	456
105.088	454
105.138	454
105.188	451
105.238	450
105.289	450
105.339	448
105.389	447
105.439	445
105.489	447
105.540	448
105.590	449
105.641	451
105.691	454
105.741	454
105.791	455
105.842	457
105.892	457
105.942	458
105.992	456
106.042	455
106.092	456
106.143	451
106.193	450
106.243	448
106.293	446
106.343	448
106.394	446
106.444	446
106.495	450
106.545	448
106.595	451
106.645	452
106.696	454
106.746	456
106.796	456
106.846	456
106.896	458
106.946	455
106.997	455
107.047	452
107.097	451
107.147	451
107.197	449
107.248	448
107.298	447
107.348	447
107.399	449
107.449	449
107.499	451
107.550	454
107.600	453
107.650	454
107.700	456
107.750	455
107.801	455
107.851	454
107.901	453
107.951	454
108.001	450
108.051	449
108.102	447
108.152	447
108.202	448
108.252	447
108.303	449
108.353	451
108.404	451
108.454	453
108.504	454
108.554	456
108.604	457
108.655	456
108.705	456
108.755	458
108.805	454
108.855	453
108.905	450
108.956	448
109.006	448
109.056	446
109.106	446
109.156	448
109.207	446
109.258	447
109.308	448
109.358	451
109.408	453
109.458	454
109.509	456
109.559	458
109.609	457
109.659	457
109.709	457
109.759	454
109.810	452
109.860	450
109.910	450
109.960	450
110.010	447
110.060	447
110.112	447
110.162	448
110.212	449
110.262	450
110.312	452
110.363	455
110.413	454
110.463	456
110.513	455
110.563	454
110.613	456
110.664	453
110.714	452
110.764	451
110.814	449
110.864	448
110.914	447
110.965	447
111.016	449
111.066	448
111.116	449
111.166	453
