#Creator: pendulumdriveEventBuffer
#Creation time: Tue Mar 21 16:00:21 2017
#Time	Pos
#[s]	[au]
13.462	480
13.512	483
13.563	475
13.613	475
13.663	470
13.713	462
13.763	459
13.813	450
13.864	444
13.914	442
13.964	433
14.014	432
14.064	429
14.114	424
14.165	426
14.215	423
14.266	425
14.316	430
14.366	433
14.417	437
14.467	445
14.517	447
14.567	458
14.617	460
14.667	468
14.718	476
14.768	477
14.818	483
14.868	485
14.918	480
14.968	483
15.019	474
15.069	471
15.119	466
15.170	455
15.220	448
15.271	441
15.321	431
15.371	426
15.421	418
15.471	415
15.521	415
15.572	415
15.622	418
15.672	426
15.722	429
15.772	440
15.822	446
15.873	457
15.923	467
15.973	472
16.023	483
16.074	484
16.125	487
16.175	490
16.225	484
16.275	481
16.325	478
16.375	466
16.426	461
16.476	451
16.526	440
16.576	435
16.626	427
16.676	423
16.727	420
16.777	416
16.827	420
16.877	421
16.927	425
16.979	432
17.029	437
17.079	444
17.129	454
17.179	456
17.229	466
17.280	467
17.330	471
17.380	477
17.430	475
17.480	476
17.531	476
17.581	471
17.631	471
17.681	463
17.731	459
17.781	458
17.832	450
17.883	445
17.933	443
17.983	435
18.033	435
18.083	429
18.134	427
18.184	429
18.234	427
18.284	428
18.334	432
18.385	433
18.435	440
18.485	441
18.535	448
18.585	457
18.635	460
18.686	468
18.736	474
18.787	475
18.837	482
18.887	478
18.937	480
18.988	479
19.038	471
19.088	467
19.138	462
19.188	451
19.239	447
19.289	435
19.339	430
19.389	426
19.439	419
19.489	418
19.540	420
19.590	420
19.641	426
19.691	429
19.741	436
19.791	447
19.842	452
19.892	461
19.942	470
19.992	473
20.042	482
20.093	479
20.143	481
20.193	483
20.243	477
20.293	474
20.343	469
20.394	458
20.444	455
20.494	445
20.545	440
20.595	437
20.646	430
20.696	428
20.746	429
20.796	426
20.846	430
20.896	429
20.947	433
20.997	440
21.047	441
21.097	448
21.147	454
21.197	455
21.248	463
21.298	463
21.348	466
21.398	471
21.449	468
21.500	471
21.550	471
21.600	466
21.650	469
21.700	462
21.750	460
21.801	459
21.851	452
21.901	450
21.951	446
22.001	438
22.051	437
22.102	432
22.152	430
22.202	430
22.252	427
22.302	430
22.354	433
22.404	433
22.454	441
22.504	443
22.554	451
22.604	459
22.655	461
22.705	470
22.755	473
22.805	476
22.855	481
22.905	478
22.956	477
23.006	476
23.056	468
23.106	465
23.156	456
23.207	447
23.258	442
23.308	433
23.358	427
23.408	426
23.458	420
23.509	421
23.559	424
23.609	424
23.659	432
23.709	434
23.759	443
23.810	453
23.860	456
23.910	467
23.960	470
24.010	474
24.061	481
24.111	477
24.162	478
24.212	479
24.262	470
24.312	469
24.363	459
24.413	455
24.463	450
24.513	442
24.563	437
24.614	436
24.664	430
24.714	431
24.764	428
24.814	429
24.864	433
24.915	434
24.965	439
25.015	444
25.066	445
25.116	452
25.166	453
25.217	456
25.267	464
25.317	462
25.367	465
25.417	468
25.468	466
25.518	469
25.568	465
25.618	465
25.668	466
25.718	460
25.769	459
25.819	456
25.869	451
25.919	450
25.970	444
26.020	439
26.071	439
26.121	433
26.171	432
26.221	433
26.271	431
26.322	435
26.372	433
26.422	436
26.472	444
26.522	447
26.572	453
26.623	460
26.673	462
26.723	471
26.773	471
26.823	474
26.875	479
26.925	475
26.975	475
27.025	472
27.075	464
27.125	462
27.176	451
27.226	446
27.276	442
27.326	432
27.376	430
27.426	428
27.477	423
27.527	426
27.577	425
27.627	429
27.677	437
27.727	439
27.779	448
27.829	456
27.879	459
27.929	468
27.979	469
28.030	473
28.080	478
28.130	473
28.180	475
28.230	472
28.280	464
28.331	464
28.381	456
28.431	452
28.481	449
28.531	441
28.582	440
28.632	438
28.683	434
28.733	436
28.783	433
28.833	434
28.884	439
28.934	439
28.984	443
29.034	447
29.084	447
29.134	453
29.185	452
29.235	456
29.285	461
29.335	459
29.385	463
29.436	465
29.486	463
29.537	466
29.587	462
29.637	463
29.687	464
29.738	459
29.788	459
29.838	456
29.888	451
29.938	451
29.988	443
30.039	441
30.089	441
30.139	435
30.189	435
30.239	435
30.290	431
30.340	436
30.390	436
30.441	438
30.491	446
30.541	447
30.592	456
30.642	460
30.692	463
30.742	471
30.792	471
30.843	472
30.893	477
30.943	472
30.993	473
31.043	467
31.093	461
31.144	458
31.194	448
31.244	443
31.294	440
31.345	432
31.395	430
31.446	427
31.496	426
31.546	430
31.596	430
31.646	434
31.697	442
31.747	444
31.797	454
31.847	456
31.897	462
31.947	469
31.998	469
32.048	472
32.098	475
32.148	470
32.198	471
32.249	464
32.300	460
32.350	460
32.400	451
32.450	449
32.500	446
32.551	439
32.601	440
32.651	436
32.701	437
32.751	438
32.801	437
32.852	439
32.902	442
32.952	443
33.002	448
33.052	447
33.102	450
33.154	455
33.204	454
33.254	457
33.304	459
33.354	458
33.405	462
33.455	459
33.505	461
33.555	463
33.605	460
33.655	461
33.706	461
33.756	457
33.806	458
33.856	452
33.906	450
33.956	449
34.007	443
34.058	442
34.108	441
34.158	436
34.208	437
34.259	433
34.309	434
34.359	438
34.409	438
34.459	443
34.509	449
34.560	451
34.610	458
34.660	460
34.710	465
34.760	470
34.811	470
34.861	473
34.911	474
34.962	468
35.012	469
35.062	461
35.113	457
35.163	454
35.213	445
35.263	441
35.313	438
35.363	432
35.414	431
35.464	428
35.514	429
35.564	433
35.614	434
35.665	440
35.715	447
35.765	450
35.815	457
35.866	459
35.916	464
35.967	470
36.017	468
36.067	472
36.117	470
36.167	467
36.217	467
36.268	459
36.318	456
36.368	455
36.418	447
36.468	446
36.519	444
36.569	440
36.619	441
36.669	437
36.719	438
36.770	441
36.821	439
36.871	445
36.921	447
36.971	446
37.021	452
37.071	450
37.122	452
37.172	456
37.222	455
37.272	458
37.322	457
37.373	456
37.423	459
37.473	456
37.523	458
37.573	461
37.623	457
37.675	459
37.725	457
37.775	454
37.825	456
37.875	451
37.926	451
37.976	451
38.026	445
38.076	446
38.126	441
38.176	439
38.227	440
38.277	436
38.327	438
38.377	441
38.427	441
38.477	448
38.528	447
38.579	451
38.629	458
38.679	458
38.729	464
38.780	468
38.830	467
38.880	471
38.930	467
38.980	465
39.030	466
39.081	458
39.131	456
39.181	452
39.231	444
39.281	442
39.331	436
39.382	432
39.432	434
39.483	431
39.533	433
39.583	438
39.634	438
39.684	446
39.734	446
39.784	452
39.834	460
39.884	460
39.935	465
39.985	469
40.035	467
40.085	470
40.135	465
40.185	464
40.236	463
40.286	456
40.337	453
40.387	451
40.437	445
40.488	446
40.538	440
40.588	440
40.638	442
40.688	439
40.738	441
40.789	445
40.839	443
40.889	449
40.939	448
40.989	451
41.039	454
41.090	452
41.140	455
41.190	457
41.241	454
41.291	458
41.342	454
41.392	455
41.442	457
41.492	454
41.542	456
41.592	457
41.643	454
41.693	458
41.743	454
41.793	453
41.843	456
41.894	452
41.944	452
41.994	451
42.044	447
42.094	448
42.145	444
42.196	442
42.246	444
42.296	439
42.346	441
42.396	443
42.446	442
42.497	448
42.547	447
42.597	451
42.647	458
42.697	456
42.748	462
42.798	466
42.848	464
42.898	469
42.948	464
42.998	464
43.050	464
43.100	459
43.150	456
43.200	452
43.250	446
43.300	444
43.351	436
43.401	436
43.451	436
43.501	433
43.551	435
43.602	439
43.652	439
43.702	446
43.752	447
43.802	452
43.852	459
43.903	460
43.954	466
44.004	466
44.054	466
44.104	470
44.155	464
44.205	462
44.255	462
44.305	455
44.355	454
44.405	451
44.456	445
44.506	445
44.556	439
44.606	440
44.656	442
44.706	439
44.757	442
44.807	444
44.858	443
44.908	450
44.958	448
45.009	451
45.059	455
45.109	452
45.159	457
45.209	455
45.259	455
45.310	458
45.360	454
45.410	456
45.460	457
45.510	453
45.560	457
45.611	453
45.661	454
45.711	457
45.762	453
45.812	454
45.863	456
45.913	452
45.963	453
46.013	448
46.063	447
46.113	448
46.164	443
46.214	444
46.264	444
46.314	440
46.364	444
46.414	441
46.465	444
46.515	448
46.565	448
46.615	453
46.666	458
46.717	458
46.767	464
46.817	463
46.867	464
46.917	468
46.967	463
47.018	461
47.068	461
47.118	454
47.168	454
47.218	447
47.268	443
47.319	442
47.369	437
47.419	437
47.469	438
47.519	436
47.571	440
47.621	440
47.671	443
47.721	450
47.771	450
47.821	456
47.872	461
47.922	460
47.972	466
48.022	464
48.072	463
48.123	465
48.173	460
48.223	459
48.273	457
48.323	451
48.373	451
48.424	446
48.475	444
48.525	445
48.575	441
48.625	443
48.675	445
48.726	443
48.776	448
48.826	446
48.876	448
48.926	453
48.977	451
49.027	454
49.077	455
49.127	453
49.177	456
49.227	452
49.278	453
49.328	454
49.379	450
49.429	453
49.479	454
49.529	451
49.580	456
49.630	453
49.680	454
49.730	457
49.780	454
49.831	456
49.881	455
49.931	453
49.981	454
50.031	448
50.081	448
50.132	448
50.182	443
50.233	444
50.283	444
50.333	440
50.383	445
50.434	443
50.484	446
50.534	450
50.584	450
50.634	454
50.685	459
50.735	460
50.785	465
50.835	462
50.885	463
50.935	464
50.986	459
51.036	461
51.086	457
51.137	452
51.187	451
51.238	444
51.288	442
51.338	441
51.388	437
51.438	438
51.488	441
51.539	439
51.589	444
51.639	444
51.689	449
51.739	454
51.789	455
51.840	460
51.890	461
51.940	461
51.990	464
52.041	461
52.092	460
52.142	461
52.192	455
52.242	456
52.292	452
52.342	448
52.393	449
52.443	444
52.493	445
52.543	447
52.593	444
52.643	447
52.694	445
52.744	447
52.794	452
52.844	449
52.894	450
52.946	454
52.996	452
53.046	454
53.096	450
53.146	451
53.196	452
53.247	449
53.297	451
53.347	453
53.397	449
53.447	454
53.497	452
53.548	454
53.598	458
53.648	454
53.698	456
53.748	457
53.799	455
53.850	458
53.900	452
53.950	451
54.000	453
54.050	446
54.101	446
54.151	445
54.201	440
54.251	443
54.301	440
54.351	441
54.402	446
54.452	443
54.502	448
54.552	453
54.602	453
54.653	460
54.703	458
54.754	461
54.804	465
54.854	463
54.904	463
54.955	463
55.005	458
55.055	457
55.105	451
55.155	448
55.206	447
55.256	440
55.306	441
55.356	441
55.406	439
55.456	442
55.507	440
55.557	443
55.607	448
55.658	448
55.708	453
55.758	457
55.809	456
55.859	462
55.909	459
55.959	460
56.009	462
56.060	457
56.110	458
56.160	457
56.210	451
56.260	452
56.310	447
56.361	446
56.411	448
56.461	444
56.511	448
56.562	449
56.612	446
56.663	450
56.713	448
56.763	451
56.813	453
56.863	451
56.914	454
56.964	454
57.014	451
57.064	453
57.114	450
57.164	450
57.215	451
57.265	448
57.315	451
57.365	451
57.415	450
57.467	454
57.517	452
57.567	454
57.617	459
57.667	456
57.717	459
57.768	458
57.818	456
57.868	458
57.918	452
57.968	451
58.018	451
58.069	445
58.119	446
58.169	443
58.219	441
58.269	443
58.319	442
58.371	442
58.421	448
58.471	446
58.521	452
58.571	455
58.622	455
58.672	462
58.722	459
58.772	461
58.822	464
58.872	461
58.923	462
58.973	459
59.023	454
59.073	454
59.123	447
59.174	446
59.224	445
59.275	441
59.325	442
59.375	442
59.425	441
59.476	446
59.526	444
59.576	448
59.626	453
59.676	452
59.726	457
59.777	457
59.827	457
59.877	460
59.927	457
59.977	457
60.028	458
60.078	453
60.129	454
60.179	450
60.229	449
60.279	450
60.330	446
60.380	448
60.430	450
60.480	448
60.530	452
60.580	449
60.631	450
60.681	455
60.731	451
60.781	453
60.831	454
60.882	450
60.932	452
60.982	448
61.033	448
61.083	450
61.133	445
61.184	448
61.234	449
61.284	446
61.334	452
61.384	449
61.435	451
61.485	457
61.535	456
61.585	459
61.635	460
61.685	458
61.736	461
61.786	455
61.836	455
61.886	455
61.937	448
61.987	448
62.038	447
62.088	441
62.138	443
62.188	439
62.238	441
62.289	444
62.339	443
62.389	447
62.439	451
62.489	451
62.539	458
62.590	455
62.640	458
62.690	464
62.740	459
62.790	462
62.841	462
62.892	458
62.942	457
62.992	450
63.042	448
63.092	449
63.143	445
63.193	444
63.243	444
63.293	442
63.343	445
63.393	444
63.444	445
63.494	451
63.544	449
63.594	454
63.644	456
63.694	455
63.746	458
63.796	455
63.846	456
63.896	458
63.946	453
63.997	454
64.047	453
64.097	448
64.147	451
64.197	447
64.247	447
64.298	450
64.348	448
64.398	451
64.448	452
64.498	450
64.548	456
64.599	452
64.650	454
64.700	456
64.750	453
64.800	454
64.851	452
64.901	449
64.951	450
65.001	444
65.051	445
65.101	447
65.152	443
65.202	448
65.252	447
65.302	448
65.352	453
65.403	452
65.453	456
65.503	459
65.554	457
65.604	462
65.654	459
65.705	458
65.755	460
65.805	455
65.855	453
65.905	453
65.955	446
66.006	447
66.056	443
66.106	441
66.156	443
66.206	440
66.257	442
66.307	446
66.357	445
66.407	451
66.458	451
66.508	454
66.559	459
66.609	459
66.659	461
66.709	463
66.759	460
66.809	461
66.860	457
66.910	455
66.960	455
67.010	449
67.060	448
67.111	448
67.161	441
67.211	446
67.261	441
67.311	443
67.362	446
67.413	445
67.463	449
67.513	452
67.563	452
67.613	457
67.663	454
67.714	456
67.764	459
67.814	455
67.864	455
67.914	455
67.965	451
68.015	454
68.065	448
68.115	448
68.165	450
68.215	446
68.267	448
68.317	450
68.367	447
68.417	453
68.467	450
68.518	453
68.568	456
68.618	454
68.668	456
68.718	456
68.768	453
68.819	455
68.869	449
68.919	448
68.969	450
69.019	445
69.069	446
69.120	446
69.171	443
69.221	448
69.271	445
69.321	449
69.372	453
69.422	450
69.472	456
69.522	458
69.572	458
69.622	461
69.673	457
69.723	458
69.773	460
69.823	454
69.873	454
69.923	452
69.974	446
70.024	447
70.075	441
70.125	441
70.175	443
70.226	440
70.276	443
70.326	446
70.376	445
70.426	452
70.476	450
70.527	455
70.577	460
70.627	458
70.677	462
70.727	462
70.777	459
70.828	461
70.878	456
70.929	455
70.979	454
71.029	448
71.080	448
71.130	447
71.180	443
71.230	444
71.280	441
71.330	443
71.381	447
71.431	446
71.481	449
71.531	453
71.581	452
71.631	458
71.682	455
71.732	457
71.782	459
71.833	455
71.883	456
71.934	455
71.984	451
72.034	452
72.084	448
72.134	448
72.184	448
72.235	446
72.285	448
72.335	447
72.385	448
72.435	453
72.486	450
72.536	453
72.586	456
72.636	454
72.686	457
72.737	456
72.788	453
72.838	455
72.888	450
72.938	449
72.988	450
73.038	446
73.089	448
73.139	446
73.189	445
73.239	448
73.289	447
73.340	449
73.390	454
73.440	452
73.490	458
73.540	455
73.590	457
73.642	462
73.692	458
73.742	459
73.792	459
73.842	454
73.892	455
73.943	448
73.993	447
74.043	447
74.093	442
74.143	441
74.194	442
74.244	440
74.294	445
74.344	444
74.394	446
74.444	452
74.495	451
74.546	456
74.596	460
74.646	458
74.696	463
74.747	459
74.797	459
74.847	462
74.897	456
74.947	454
74.997	454
75.048	447
75.098	448
75.148	443
75.198	442
75.248	444
75.298	440
75.349	442
75.399	444
75.450	444
75.500	450
75.550	450
75.601	453
75.651	458
75.701	456
75.751	459
75.801	460
75.851	458
75.902	459
75.952	454
76.002	452
76.052	453
76.102	449
76.152	448
76.203	448
76.253	445
76.303	448
76.354	445
76.404	447
76.455	451
76.505	448
76.555	453
76.605	455
76.655	453
76.705	457
76.756	453
76.806	455
76.856	456
76.906	451
76.956	452
77.006	452
77.057	447
77.107	449
77.157	445
77.207	446
77.258	448
77.309	446
77.359	450
77.409	452
77.459	450
77.509	456
77.559	454
77.610	456
77.660	460
77.710	457
77.760	459
77.810	459
77.860	454
77.911	455
77.961	450
78.011	448
78.061	448
78.111	443
78.163	444
78.213	444
78.263	441
78.313	446
78.363	443
78.413	447
78.464	452
78.514	453
78.564	456
78.614	458
78.664	458
78.715	462
78.765	459
78.815	460
78.865	461
78.915	456
78.965	456
79.016	453
79.067	447
79.117	449
79.167	443
79.217	443
79.267	444
79.318	441
79.368	444
79.418	445
79.468	446
79.518	451
79.569	450
79.619	454
79.669	458
79.719	456
79.769	460
79.819	458
79.870	457
79.920	459
79.971	454
80.021	454
80.071	453
80.121	448
80.172	449
80.222	447
80.272	445
80.322	447
80.372	444
80.423	446
80.473	451
80.523	448
80.573	454
80.623	453
80.673	454
80.724	458
80.774	454
80.825	455
80.875	457
80.925	453
80.975	454
81.026	449
81.076	449
81.126	450
81.176	446
81.226	445
81.277	448
81.327	446
81.377	450
81.427	448
81.477	450
81.527	456
81.578	454
81.628	457
81.678	459
81.729	457
81.779	460
81.830	455
81.880	455
81.930	455
81.980	449
82.030	449
82.080	448
82.131	444
82.181	446
82.231	442
82.281	442
82.331	446
82.381	444
82.432	448
82.482	452
82.532	451
82.582	458
82.633	456
82.684	458
82.734	463
82.784	459
82.834	460
82.884	461
82.934	455
82.985	456
83.035	449
83.085	448
83.135	448
83.185	442
83.235	444
83.286	444
83.336	442
83.386	445
83.436	444
83.486	448
83.538	452
83.588	451
83.638	455
83.688	457
83.738	457
83.788	460
83.839	458
83.889	457
83.939	459
83.989	455
84.039	454
84.089	453
84.140	448
84.190	450
84.240	444
84.290	445
84.340	447
84.391	444
84.442	448
84.492	450
84.542	449
84.592	454
84.642	451
84.693	454
84.743	458
84.793	455
84.843	458
84.893	457
84.943	452
84.994	456
85.044	450
85.094	449
85.144	449
85.194	446
85.245	446
85.295	447
85.346	445
85.396	449
85.446	446
85.496	450
85.547	454
85.597	453
85.647	457
85.697	458
85.747	456
85.798	461
85.848	456
85.898	456
85.948	456
85.998	451
86.048	452
86.099	447
86.149	445
86.199	447
86.250	442
86.300	444
86.350	446
86.401	444
86.451	448
86.501	450
86.551	451
86.601	456
86.652	455
86.702	458
86.752	461
86.802	458
86.852	461
86.902	458
86.953	454
87.003	456
87.053	450
87.103	449
87.154	449
87.204	444
87.255	446
87.305	443
87.355	443
87.405	447
87.455	446
87.506	448
87.556	452
87.606	452
87.656	457
87.706	455
87.756	457
87.807	461
87.857	457
87.907	459
87.957	459
88.007	454
88.059	455
88.109	449
88.159	448
88.209	449
88.259	445
88.309	446
88.360	447
88.410	444
88.460	449
88.510	448
88.560	448
88.610	454
88.661	452
88.711	456
88.761	458
88.811	456
88.861	459
88.911	455
88.963	455
89.013	456
89.063	449
89.113	450
89.163	450
89.214	445
89.264	448
89.314	445
89.364	445
89.414	449
89.464	448
89.515	451
89.565	454
89.615	453
89.665	458
89.715	455
89.766	455
89.816	460
89.867	456
89.917	456
89.967	457
90.017	451
90.068	452
90.118	447
90.168	447
90.218	448
90.268	443
90.318	444
90.369	447
90.419	444
90.469	450
90.519	448
90.569	452
90.620	457
90.670	455
90.721	459
90.771	461
90.821	458
90.871	461
90.922	456
90.972	455
91.022	455
91.072	450
91.122	450
91.172	448
91.223	444
91.273	446
91.323	442
91.373	443
91.423	446
91.474	446
91.524	450
91.574	452
91.625	452
91.675	457
91.725	456
91.776	457
91.826	460
91.876	458
91.926	460
91.976	458
92.027	453
92.077	454
92.127	448
92.177	448
92.227	449
92.277	444
92.328	446
92.378	447
92.428	445
92.478	450
92.529	448
92.579	451
92.630	456
92.680	453
92.730	456
92.780	458
92.830	457
92.881	459
92.931	455
92.981	454
93.031	455
93.081	450
93.131	451
93.182	447
93.232	445
93.282	448
93.332	444
93.382	446
93.433	449
93.484	447
93.534	452
93.584	454
93.634	453
93.684	458
93.735	456
93.785	458
93.835	460
93.885	455
93.935	458
93.985	455
94.036	451
94.086	452
94.136	447
94.186	446
94.236	446
94.286	442
94.338	445
94.388	443
94.438	444
94.488	450
94.538	448
94.589	452
94.639	457
94.689	454
94.739	460
94.789	458
94.839	458
94.890	461
94.940	455
94.990	457
95.040	456
95.090	451
95.140	451
95.191	445
95.242	444
95.292	446
95.342	442
95.392	444
95.443	446
95.493	446
95.543	451
95.593	450
95.643	451
95.693	457
95.744	455
95.794	459
95.844	460
95.894	457
95.944	461
95.995	455
96.045	454
96.095	455
96.146	450
96.196	449
96.246	449
96.297	445
96.347	447
96.397	443
96.447	444
96.497	449
96.547	448
96.598	451
96.648	455
96.698	451
96.748	458
96.798	455
96.849	457
96.899	460
96.949	455
96.999	456
97.050	456
97.100	451
97.151	452
97.201	447
97.251	446
97.301	448
97.351	444
97.401	446
97.452	448
97.502	447
97.552	452
97.602	450
97.652	452
97.703	457
97.753	454
97.803	458
97.853	460
97.903	456
97.954	459
98.005	454
98.055	453
98.105	452
98.155	448
98.205	448
98.255	447
98.306	442
98.356	447
98.406	443
98.456	445
98.506	450
98.557	447
98.607	452
98.657	456
98.707	455
98.757	460
98.807	458
98.859	459
98.909	462
98.959	457
99.009	458
99.059	456
99.110	451
99.160	452
99.210	446
99.260	444
99.310	446
99.360	442
99.411	445
99.461	445
99.511	445
99.561	450
99.611	448
99.661	452
99.712	458
99.763	455
99.813	460
99.863	460
99.913	459
99.964	462
100.014	456
100.064	455
100.114	456
100.164	451
100.214	451
100.265	447
100.315	444
100.365	446
100.415	442
100.465	443
100.515	446
100.566	445
100.616	450
100.667	452
100.717	452
100.767	457
100.818	455
100.868	457
100.918	461
100.968	458
101.018	460
101.068	455
101.119	453
101.169	454
101.219	449
101.269	449
101.319	448
101.369	444
101.420	447
101.470	443
101.521	445
101.571	449
101.621	447
101.672	450
101.722	455
101.772	453
101.822	458
101.872	455
101.922	456
101.973	460
102.023	456
102.073	456
102.123	455
102.173	450
102.223	451
102.274	445
102.324	446
102.374	447
102.425	443
102.475	445
102.526	447
102.576	445
102.626	451
102.676	449
102.726	454
102.776	458
102.827	455
102.877	459
102.927	461
102.977	457
103.027	460
103.078	455
103.128	453
103.178	455
103.228	448
103.278	448
103.329	447
103.380	444
103.430	445
103.480	443
103.530	443
103.580	448
103.630	446
103.681	450
103.731	454
103.781	452
103.831	458
103.881	457
103.932	459
103.982	461
104.032	457
104.082	457
104.132	457
104.182	452
104.234	453
104.284	446
104.334	446
104.384	448
104.434	443
104.484	445
104.535	446
104.585	444
104.635	449
104.685	448
104.735	450
104.786	455
104.836	454
104.886	458
104.936	459
104.986	457
105.036	461
105.087	455
105.138	454
105.188	456
105.238	450
105.288	450
105.339	448
105.389	445
105.439	447
105.489	443
105.539	444
105.589	448
105.640	446
105.690	450
105.740	453
105.790	453
105.840	457
105.890	456
105.941	457
105.991	460
106.042	457
106.092	459
106.142	457
106.193	452
106.243	453
106.293	447
106.343	447
106.393	447
106.443	443
106.494	444
106.544	446
106.594	444
106.644	448
106.694	448
106.744	452
106.795	455
106.845	455
106.895	459
106.946	458
106.996	458
107.047	462
107.097	458
107.147	457
107.197	456
107.247	450
107.297	452
107.348	447
107.398	444
107.448	446
107.498	442
107.548	444
107.598	446
107.649	444
107.699	449
107.749	449
107.799	450
107.850	457
107.901	454
107.951	457
108.001	460
108.051	457
108.101	460
108.151	457
108.202	455
108.252	456
108.302	450
108.352	449
108.402	448
108.452	444
108.503	446
108.553	443
108.603	443
108.653	449
108.703	447
108.755	449
108.805	455
108.855	452
108.905	458
108.955	455
109.005	456
109.056	460
109.106	456
109.156	456
109.206	456
109.256	452
109.307	452
109.357	447
109.407	447
109.457	448
109.507	443
109.557	445
109.608	448
109.659	445
109.709	450
109.759	449
109.809	451
109.859	457
109.910	455
109.960	458
110.010	460
110.060	458
110.110	460
110.161	456
110.211	455
110.261	455
110.311	449
110.361	448
110.411	448
110.462	444
110.512	446
110.563	443
110.613	442
110.663	448
110.713	446
110.764	449
110.814	453
110.864	453
110.914	458
110.964	456
111.015	458
111.065	462
111.115	458
111.165	458
111.215	458
111.265	454
111.316	454
111.366	448
111.417	448
111.467	448
111.517	442
111.567	445
111.618	445
111.668	444
111.718	448
111.768	446
111.818	448
111.869	454
111.919	453
111.969	457
112.019	460
112.069	457
112.119	461
112.170	457
112.220	456
112.270	458
112.321	452
112.371	452
112.422	450
112.472	447
112.522	447
112.572	443
112.622	444
112.672	447
112.723	444
112.773	448
112.823	450
112.873	449
112.923	455
112.973	453
113.024	456
113.074	460
113.124	456
113.174	459
113.225	458
113.276	455
113.326	455
113.376	450
113.426	449
113.476	449
113.526	445
113.577	446
113.627	447
113.677	444
113.727	449
113.777	447
113.827	451
113.878	454
113.928	453
113.978	457
114.028	458
114.078	456
114.130	461
114.180	457
114.230	457
114.280	457
114.330	450
114.380	451
114.431	447
114.481	445
114.531	447
114.581	443
114.631	444
114.681	447
114.732	447
114.782	449
114.832	452
114.882	450
114.932	457
114.983	454
115.034	459
115.084	461
115.134	458
115.184	462
115.234	458
115.285	454
115.335	455
115.385	449
115.435	448
115.485	448
115.535	442
115.586	447
115.636	442
115.686	443
115.736	447
115.786	445
115.837	448
115.887	454
115.938	453
115.988	457
116.038	456
116.088	459
116.139	461
116.189	458
